DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2019-10-13 00:00:00;18;8;0;0;27;9;0;0;0;1;17;9;11;35;11;0;0
2019-10-13 00:15:00;22;7;0;0;29;13;3;3;2;0;20;10;14;40;14;0;0
2019-10-13 00:30:00;14;18;0;0;26;9;2;2;0;0;11;20;11;35;10;0;0
2019-10-13 00:45:00;11;17;1;1;26;11;3;3;1;1;13;15;12;38;12;0;0
2019-10-13 01:00:00;20;9;0;1;27;10;0;0;0;0;20;10;9;34;9;0;0
2019-10-13 01:15:00;18;10;0;0;13;13;4;4;3;1;18;9;16;27;15;0;0
2019-10-13 01:30:00;14;8;0;0;17;4;2;2;1;0;14;9;4;19;4;0;0
2019-10-13 01:45:00;18;6;0;0;19;6;2;2;0;0;18;6;7;26;7;0;0
2019-10-13 02:00:00;15;9;0;0;14;7;2;2;1;0;16;8;8;22;8;0;0
2019-10-13 02:15:00;10;5;0;0;17;7;2;2;2;0;8;6;7;24;7;0;0
2019-10-13 02:30:00;12;3;0;0;17;6;2;2;1;0;10;5;6;23;6;0;0
2019-10-13 02:45:00;10;8;0;0;9;3;3;3;1;0;11;8;3;12;4;0;0
2019-10-13 03:00:00;9;8;0;0;11;2;2;2;1;0;10;8;1;10;1;0;0
2019-10-13 03:15:00;3;6;0;0;14;2;0;0;0;0;3;6;2;17;2;0;0
2019-10-13 03:30:00;8;6;0;0;10;1;0;0;0;0;8;5;2;12;2;0;0
2019-10-13 03:45:00;13;1;0;0;8;7;0;0;0;0;12;4;9;16;8;0;0
2019-10-13 04:00:00;8;4;0;0;3;2;0;0;0;0;8;4;2;5;2;0;0
2019-10-13 04:15:00;13;3;0;0;6;4;1;1;1;0;13;1;5;11;6;0;0
2019-10-13 04:30:00;4;4;0;0;6;3;0;0;0;0;4;4;3;9;3;0;0
2019-10-13 04:45:00;11;3;1;0;8;3;0;0;0;1;11;3;3;11;3;0;0
2019-10-13 05:00:00;12;5;0;0;11;5;0;0;0;0;11;5;5;16;5;0;0
2019-10-13 05:15:00;10;4;0;0;10;5;0;0;0;0;9;3;3;12;3;0;0
2019-10-13 05:30:00;17;4;0;0;19;3;1;1;1;0;14;4;4;23;4;0;0
2019-10-13 05:45:00;18;6;0;0;9;4;1;1;0;0;19;6;3;13;3;0;0
2019-10-13 06:00:00;20;3;0;0;9;4;0;0;0;0;19;4;4;13;4;0;0
2019-10-13 06:15:00;21;4;0;0;14;3;1;1;1;0;22;2;3;17;4;0;0
2019-10-13 06:30:00;18;2;0;0;6;4;0;0;0;0;18;1;3;10;3;0;0
2019-10-13 06:45:00;24;3;0;0;7;5;0;0;0;0;23;3;4;12;4;0;0
2019-10-13 07:00:00;18;5;0;0;11;3;0;0;0;0;16;7;3;14;3;0;0
2019-10-13 07:15:00;24;8;0;0;20;4;0;0;0;0;23;7;4;24;4;0;0
2019-10-13 07:30:00;20;4;0;0;21;4;0;0;0;0;20;5;2;24;2;0;0
2019-10-13 07:45:00;23;4;0;0;19;6;0;0;0;0;24;4;6;26;6;0;0
2019-10-13 08:00:00;38;19;0;0;22;4;0;0;0;0;37;19;3;26;3;0;0
2019-10-13 08:15:00;38;22;0;0;41;8;0;0;0;0;34;22;8;47;8;0;0
2019-10-13 08:30:00;41;23;0;0;35;5;3;3;2;0;42;20;5;40;5;0;0
2019-10-13 08:45:00;61;30;0;1;47;17;1;1;1;0;55;31;16;58;16;0;0
2019-10-13 09:00:00;61;42;0;0;53;21;2;2;0;1;55;43;21;67;21;0;0
2019-10-13 09:15:00;74;40;0;0;58;32;0;0;0;0;68;38;36;87;32;0;0
2019-10-13 09:30:00;79;40;0;0;64;39;0;0;0;1;63;42;32;96;32;0;1
2019-10-13 09:45:00;106;59;0;3;69;43;1;1;1;1;80;59;42;102;41;0;0
2019-10-13 10:00:00;82;46;0;0;72;40;6;6;4;1;72;46;40;105;38;0;0
