DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-03-12 00:00:00;14;3;3;3;7;16;12;8;13;1;0;2
2020-03-12 00:15:00;16;13;2;6;11;11;17;11;11;0;0;1
2020-03-12 00:30:00;13;7;1;6;12;9;14;11;8;0;0;0
2020-03-12 00:45:00;5;1;2;1;7;9;4;8;6;1;0;0
2020-03-12 01:00:00;10;5;1;3;4;8;10;4;5;0;0;0
2020-03-12 01:15:00;6;3;1;1;2;8;6;3;4;0;0;0
2020-03-12 01:30:00;11;4;0;1;5;4;13;2;2;0;0;1
2020-03-12 01:45:00;11;5;0;1;6;5;10;5;2;0;0;0
2020-03-12 02:00:00;13;11;0;0;0;2;14;0;2;0;0;0
2020-03-12 02:15:00;6;2;0;1;2;2;6;3;4;1;0;0
2020-03-12 02:30:00;7;6;0;0;3;4;8;4;5;0;0;0
2020-03-12 02:45:00;10;9;2;3;3;6;10;4;8;1;0;0
2020-03-12 03:00:00;7;2;1;2;4;6;6;5;6;1;0;0
2020-03-12 03:15:00;7;5;1;2;4;12;7;7;11;2;0;0
2020-03-12 03:30:00;14;7;0;2;6;6;15;6;6;1;0;0
2020-03-12 03:45:00;9;3;0;0;8;11;9;8;11;3;0;0
2020-03-12 04:00:00;9;3;1;3;11;8;9;11;9;0;0;0
2020-03-12 04:15:00;30;12;0;3;9;9;29;9;8;1;0;0
2020-03-12 04:30:00;25;12;0;0;9;14;23;10;14;0;0;0
2020-03-12 04:45:00;24;13;1;0;28;22;25;24;21;1;0;2
2020-03-12 05:00:00;56;20;1;1;41;45;57;43;37;1;0;3
2020-03-12 05:15:00;71;22;4;6;67;84;69;76;72;1;0;3
2020-03-12 05:30:00;97;23;8;6;77;94;97;85;81;1;0;9
2020-03-12 05:45:00;156;32;9;7;74;93;161;85;78;0;0;4
2020-03-12 06:00:00;189;37;6;14;62;101;191;71;85;1;0;7
2020-03-12 06:15:00;190;32;12;9;105;152;204;107;122;0;0;15
2020-03-12 06:30:00;195;28;9;15;138;199;207;139;170;1;0;9
2020-03-12 06:45:00;181;33;13;21;162;213;198;141;170;2;0;11
2020-03-12 07:00:00;186;35;13;23;146;245;210;144;197;1;2;8
2020-03-12 07:15:00;234;41;18;29;193;249;250;165;216;3;1;19
2020-03-12 07:30:00;113;29;13;19;72;116;136;85;95;0;0;15
2020-03-12 07:45:00;230;50;14;39;146;212;280;140;192;2;0;11
2020-03-12 08:00:00;197;41;16;34;75;124;222;93;150;4;1;17
2020-03-12 08:15:00;194;40;24;38;100;134;211;105;162;4;0;12
2020-03-12 08:30:00;195;35;23;27;100;112;216;117;140;3;1;11
2020-03-12 08:45:00;208;44;26;31;88;117;233;105;123;3;0;8
2020-03-12 09:00:00;173;17;24;25;88;128;183;91;129;2;1;10
2020-03-12 09:15:00;161;38;29;28;87;89;181;98;101;1;0;5
2020-03-12 09:30:00;154;33;26;34;90;128;175;98;128;3;0;6
2020-03-12 09:45:00;188;41;32;40;92;131;215;94;130;1;1;6
2020-03-12 10:00:00;180;39;31;49;107;112;194;113;116;1;2;3
2020-03-12 10:15:00;190;36;33;53;84;107;197;100;134;0;1;2
2020-03-12 10:30:00;195;40;30;41;91;134;204;91;138;3;4;6
2020-03-12 10:45:00;188;34;26;46;88;126;164;96;128;2;0;2
2020-03-12 11:00:00;205;28;38;47;76;97;211;94;119;1;1;6
2020-03-12 11:15:00;202;34;30;45;77;114;206;99;113;4;2;7
2020-03-12 11:30:00;209;25;40;59;68;116;185;109;122;4;5;7
2020-03-12 11:45:00;202;32;25;50;57;85;211;84;95;0;1;5
2020-03-12 12:00:00;221;38;38;51;71;101;234;99;110;6;2;6
2020-03-12 12:15:00;206;34;36;73;64;116;225;97;118;3;3;6
2020-03-12 12:30:00;222;23;37;62;64;128;230;94;124;1;5;3
2020-03-12 12:45:00;230;34;29;63;74;122;251;101;127;2;2;6
2020-03-12 13:00:00;222;37;43;74;43;80;236;108;155;0;7;8
2020-03-12 13:15:00;239;35;38;55;69;97;248;144;170;3;3;6
2020-03-12 13:30:00;230;35;32;49;78;69;240;110;144;1;2;12
2020-03-12 13:45:00;190;31;33;72;58;85;203;110;146;3;5;8
2020-03-12 14:00:00;231;26;31;49;48;35;251;118;122;1;5;11
2020-03-12 14:15:00;270;38;30;54;66;59;276;139;121;6;2;9
2020-03-12 14:30:00;300;26;30;63;64;82;268;123;133;1;5;13
2020-03-12 14:45:00;278;46;30;57;84;96;160;93;136;5;1;12
2020-03-12 15:00:00;269;29;34;79;59;84;216;99;140;1;1;12
2020-03-12 15:15:00;270;27;44;75;46;85;216;87;129;5;6;10
2020-03-12 15:30:00;283;34;44;80;75;58;236;111;133;1;1;16
2020-03-12 15:45:00;272;21;39;87;77;102;253;123;161;1;6;11
2020-03-12 16:00:00;283;32;40;93;48;82;233;110;156;0;6;13
2020-03-12 16:15:00;275;25;39;99;52;53;267;102;146;4;2;13
2020-03-12 16:30:00;263;9;26;86;72;95;228;106;159;2;2;13
2020-03-12 16:45:00;284;20;30;92;73;78;237;90;160;6;1;11
2020-03-12 17:00:00;269;32;51;95;72;105;246;123;151;1;4;16
2020-03-12 17:15:00;279;25;23;86;112;122;246;116;161;4;2;12
2020-03-12 17:30:00;249;19;41;93;88;94;203;128;159;1;2;13
2020-03-12 17:45:00;277;19;37;102;99;110;250;124;168;0;2;12
2020-03-12 18:00:00;286;21;42;78;83;122;246;124;173;0;3;10
2020-03-12 18:15:00;264;26;26;74;64;120;243;101;137;3;5;11
2020-03-12 18:30:00;223;33;32;54;43;90;222;100;127;1;1;13
2020-03-12 18:45:00;211;34;21;61;32;70;212;75;106;1;2;9
2020-03-12 19:00:00;223;34;24;49;43;73;191;61;101;4;5;11
2020-03-12 19:15:00;206;29;21;41;44;75;206;74;82;2;4;10
2020-03-12 19:30:00;154;35;17;53;42;41;124;64;81;2;6;7
2020-03-12 19:45:00;132;23;18;42;23;55;130;58;70;2;0;3
2020-03-12 20:00:00;150;24;15;44;41;66;149;64;62;1;0;8
2020-03-12 20:15:00;164;28;16;44;31;46;151;56;58;0;6;4
2020-03-12 20:30:00;117;18;11;36;35;41;117;56;72;1;2;6
2020-03-12 20:45:00;114;30;20;41;33;30;101;57;55;2;1;2
2020-03-12 21:00:00;101;24;10;34;43;54;102;79;86;0;0;2
2020-03-12 21:15:00;92;29;19;34;38;63;98;77;88;0;3;1
2020-03-12 21:30:00;111;18;12;40;30;48;115;58;44;0;3;4
2020-03-12 21:45:00;146;31;13;34;24;32;134;43;48;0;6;4
2020-03-12 22:00:00;224;37;6;30;27;30;183;34;42;0;4;6
2020-03-12 22:15:00;173;35;7;44;25;26;158;31;31;0;2;3
2020-03-12 22:30:00;93;24;7;26;20;37;88;24;40;0;0;1
2020-03-12 22:45:00;44;13;6;23;14;26;48;22;28;0;1;0
2020-03-12 23:00:00;52;18;3;22;15;18;50;13;20;0;0;2
2020-03-12 23:15:00;39;8;2;8;16;25;32;17;24;0;0;1
2020-03-12 23:30:00;26;7;6;6;9;14;28;19;15;0;0;0
2020-03-12 23:45:00;17;9;5;8;17;12;15;15;7;1;0;2
