DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-11-12 00:00:00;4;1;0;0;0;8;10;1;1;4;4;0;0
2020-11-12 00:15:00;2;2;0;0;0;7;2;3;1;3;2;0;0
2020-11-12 00:30:00;2;1;0;1;0;2;1;1;1;0;0;0;0
2020-11-12 00:45:00;5;0;0;1;3;5;3;2;1;2;1;0;0
2020-11-12 01:00:00;3;2;0;0;2;2;0;2;1;0;0;1;0
2020-11-12 01:15:00;7;0;0;0;0;9;7;0;0;0;0;0;0
2020-11-12 01:30:00;1;0;2;3;3;4;5;1;1;0;0;0;2
2020-11-12 01:45:00;3;0;0;2;2;8;5;0;0;1;1;1;0
2020-11-12 02:00:00;1;0;0;0;1;2;1;0;0;0;0;1;0
2020-11-12 02:15:00;1;0;0;0;2;9;0;1;1;1;1;0;0
2020-11-12 02:30:00;3;0;0;0;1;8;0;0;0;0;0;0;0
2020-11-12 02:45:00;4;1;0;0;1;7;3;1;0;1;0;0;0
2020-11-12 03:00:00;3;1;0;0;0;6;5;1;1;0;1;1;0
2020-11-12 03:15:00;6;0;1;2;2;7;7;0;0;0;0;0;1
2020-11-12 03:30:00;3;2;1;0;3;9;10;3;1;1;3;2;1
2020-11-12 03:45:00;4;0;1;2;4;9;10;3;1;2;2;0;1
2020-11-12 04:00:00;7;1;0;2;4;7;6;3;2;0;1;1;0
2020-11-12 04:15:00;1;1;4;4;2;16;17;4;1;3;4;1;4
2020-11-12 04:30:00;13;3;2;6;7;9;6;2;0;0;0;0;2
2020-11-12 04:45:00;12;7;0;1;6;23;21;4;4;4;1;0;0
2020-11-12 05:00:00;20;13;0;6;7;26;21;3;1;0;1;0;0
2020-11-12 05:15:00;26;17;4;9;17;35;34;11;4;3;1;1;4
2020-11-12 05:30:00;32;23;5;19;27;40;45;13;8;4;4;1;5
2020-11-12 05:45:00;30;22;6;23;31;58;53;25;12;11;4;0;6
2020-11-12 06:00:00;32;26;10;20;14;61;66;22;6;9;5;1;9
2020-11-12 06:15:00;47;32;10;25;33;82;79;34;20;11;6;0;10
2020-11-12 06:30:00;60;47;17;47;54;88;93;51;36;21;5;1;16
2020-11-12 06:45:00;60;51;12;63;55;95;122;77;56;52;21;4;12
2020-11-12 07:00:00;66;67;19;32;53;85;97;48;44;37;14;4;17
2020-11-12 07:15:00;78;83;25;52;54;85;104;67;47;44;31;9;16
2020-11-12 07:30:00;70;60;24;58;52;90;100;66;53;59;28;15;22
2020-11-12 07:45:00;51;54;14;80;57;105;137;72;59;52;27;13;15
2020-11-12 08:00:00;54;49;11;58;40;102;117;53;42;47;28;13;10
2020-11-12 08:15:00;55;46;9;60;52;92;98;64;44;52;33;9;8
2020-11-12 08:30:00;65;38;21;52;33;84;81;42;38;43;34;13;17
2020-11-12 08:45:00;64;43;24;62;41;101;93;51;43;56;53;12;15
2020-11-12 09:00:00;55;43;12;48;33;74;68;49;41;49;28;11;13
2020-11-12 09:15:00;73;54;20;48;39;90;73;65;39;54;35;15;16
2020-11-12 09:30:00;73;60;24;67;29;79;79;63;46;60;58;16;23
2020-11-12 09:45:00;68;68;14;68;36;81;70;69;53;69;46;11;13
2020-11-12 10:00:00;64;56;22;76;32;87;71;64;47;73;60;19;13
2020-11-12 10:15:00;71;49;22;62;38;73;74;56;49;81;66;12;23
2020-11-12 10:30:00;77;48;23;68;35;77;73;51;43;82;69;28;20
2020-11-12 10:45:00;70;51;21;77;36;92;76;72;54;88;62;22;21
2020-11-12 11:00:00;63;42;29;64;39;81;76;55;42;91;63;29;26
2020-11-12 11:15:00;68;50;21;58;27;89;87;68;41;85;73;24;23
2020-11-12 11:30:00;72;61;11;66;44;87;92;54;44;72;72;32;10
2020-11-12 11:45:00;83;64;15;51;42;91;86;63;49;90;60;25;15
2020-11-12 12:00:00;86;55;16;64;33;75;83;63;55;108;77;37;17
2020-11-12 12:15:00;72;62;19;54;30;95;88;55;51;95;76;40;19
2020-11-12 12:30:00;77;66;24;67;45;95;91;68;52;85;60;21;24
