DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2019-11-12 00:00:00;2;1;3;2;2;2;2;0;4;0;0;0;0;0;0
2019-11-12 00:15:00;3;1;1;2;3;0;1;0;3;0;0;0;0;0;0
2019-11-12 00:30:00;0;3;4;4;3;2;1;0;6;0;0;0;0;0;0
2019-11-12 00:45:00;3;0;0;3;3;1;1;0;4;0;0;0;0;0;0
2019-11-12 01:00:00;4;1;1;0;0;1;1;0;5;0;0;0;0;0;0
2019-11-12 01:15:00;3;1;2;4;4;1;1;0;5;0;0;0;0;0;0
2019-11-12 01:30:00;1;3;3;2;2;0;0;0;2;0;0;0;0;0;0
2019-11-12 01:45:00;4;2;4;2;1;1;1;1;3;0;0;0;0;0;0
2019-11-12 02:00:00;2;0;1;2;2;0;0;0;1;0;0;0;0;0;0
2019-11-12 02:15:00;3;0;1;1;0;1;1;0;2;0;0;0;0;0;0
2019-11-12 02:30:00;4;2;6;2;1;1;1;0;1;0;0;0;0;0;0
2019-11-12 02:45:00;2;1;2;2;2;0;1;0;6;0;0;0;0;0;0
2019-11-12 03:00:00;5;0;3;2;2;0;0;0;4;0;0;0;0;0;0
2019-11-12 03:15:00;1;1;3;1;1;0;0;0;3;0;0;0;0;0;0
2019-11-12 03:30:00;3;2;3;2;2;0;1;0;2;0;0;0;0;0;0
2019-11-12 03:45:00;3;2;4;4;4;5;4;1;6;0;0;0;0;0;0
2019-11-12 04:00:00;10;4;10;4;4;3;1;0;5;0;0;0;0;0;0
2019-11-12 04:15:00;6;2;4;4;3;2;2;0;5;0;0;0;0;0;0
2019-11-12 04:30:00;10;3;5;5;5;1;1;2;6;0;0;0;0;0;0
2019-11-12 04:45:00;10;13;14;2;2;2;2;3;11;0;0;0;0;0;0
2019-11-12 05:00:00;11;57;55;6;6;5;5;3;13;0;0;0;0;0;0
2019-11-12 05:15:00;20;137;128;10;10;5;3;6;21;0;0;0;0;0;0
2019-11-12 05:30:00;29;109;105;15;16;7;6;10;63;0;0;1;0;0;0
2019-11-12 05:45:00;54;70;67;82;89;29;33;3;104;0;0;0;0;0;0
2019-11-12 06:00:00;67;72;68;71;80;35;38;4;63;0;0;2;1;0;0
2019-11-12 06:15:00;56;84;80;40;41;20;22;5;84;0;0;0;1;0;0
2019-11-12 06:30:00;72;98;101;34;34;5;6;8;114;0;0;0;0;0;0
2019-11-12 06:45:00;77;81;75;30;34;6;5;5;141;0;0;0;0;0;0
2019-11-12 07:00:00;120;71;76;12;15;3;4;2;152;0;0;0;0;0;0
2019-11-12 07:15:00;153;90;84;26;34;6;7;12;163;0;0;0;0;0;0
2019-11-12 07:30:00;124;97;91;30;33;22;25;15;115;0;0;0;0;0;0
2019-11-12 07:45:00;114;86;84;49;56;17;28;12;159;0;0;0;2;0;0
2019-11-12 08:00:00;93;65;64;24;25;16;23;12;138;0;0;0;1;0;0
2019-11-12 08:15:00;112;62;61;30;31;17;26;10;133;0;0;0;2;0;0
2019-11-12 08:30:00;82;47;43;30;33;18;26;7;121;0;0;0;1;0;0
2019-11-12 08:45:00;98;41;45;34;37;20;31;17;134;0;0;0;3;0;0
2019-11-12 09:00:00;93;29;31;33;32;24;27;5;77;0;0;0;0;0;0
2019-11-12 09:15:00;96;30;29;33;32;16;21;6;82;0;0;0;0;0;0
2019-11-12 09:30:00;83;26;27;22;26;23;27;10;91;0;0;0;0;0;0
2019-11-12 09:45:00;86;23;25;36;38;22;30;16;106;0;0;0;0;0;0
2019-11-12 10:00:00;84;24;26;37;41;24;25;9;73;0;0;0;2;0;0
2019-11-12 10:15:00;87;33;34;38;43;18;25;9;80;0;0;0;1;0;0
2019-11-12 10:30:00;101;24;24;28;23;20;30;7;84;0;0;0;0;0;0
2019-11-12 10:45:00;104;24;29;24;27;14;21;9;103;0;0;0;0;0;0
2019-11-12 11:00:00;93;34;29;36;38;24;32;5;67;0;0;0;0;0;0
2019-11-12 11:15:00;101;35;38;40;40;12;22;6;62;0;0;0;0;0;0
2019-11-12 11:30:00;97;32;37;31;33;22;31;10;88;0;0;4;0;0;0
2019-11-12 11:45:00;88;36;42;43;44;31;39;8;103;0;0;2;0;0;0
2019-11-12 12:00:00;101;38;39;43;44;20;27;8;89;0;0;0;0;0;0
2019-11-12 12:15:00;102;24;27;38;40;19;18;6;98;0;0;0;0;0;0
2019-11-12 12:30:00;92;41;45;35;36;22;23;8;87;0;0;2;0;0;0
2019-11-12 12:45:00;100;41;43;34;35;19;26;10;93;0;0;1;1;0;0
2019-11-12 13:00:00;89;42;39;51;55;23;26;16;67;0;0;0;1;0;0
2019-11-12 13:15:00;92;66;63;46;51;18;22;11;102;0;0;0;2;0;0
2019-11-12 13:30:00;116;95;86;43;44;23;28;12;79;0;0;0;2;0;0
2019-11-12 13:45:00;89;67;59;43;55;28;37;6;80;0;0;0;1;0;0
2019-11-12 14:00:00;128;71;70;75;80;35;42;6;100;0;0;0;0;0;0
2019-11-12 14:15:00;97;37;44;152;168;66;83;8;85;0;0;0;3;0;0
2019-11-12 14:30:00;109;45;40;184;196;47;45;6;82;0;0;4;0;0;0
2019-11-12 14:45:00;120;35;40;94;108;46;47;7;71;0;0;0;1;0;0
2019-11-12 15:00:00;138;36;36;80;95;44;49;4;85;0;0;2;4;0;0
2019-11-12 15:15:00;124;23;26;102;116;53;51;7;83;0;0;0;1;0;0
2019-11-12 15:30:00;198;41;44;96;101;33;39;7;97;0;0;0;1;0;0
2019-11-12 15:45:00;164;58;52;74;79;43;46;9;85;0;0;0;2;0;0
2019-11-12 16:00:00;171;30;27;70;80;44;52;8;84;0;0;0;1;0;0
2019-11-12 16:15:00;29;10;7;15;17;10;12;3;19;0;0;0;1;0;0
2019-11-12 16:30:00;192;44;41;65;68;42;50;6;86;0;0;1;1;0;0
2019-11-12 16:45:00;207;40;48;58;66;46;48;5;105;0;0;0;3;0;0
2019-11-12 17:00:00;162;34;37;51;58;45;46;3;77;0;0;0;2;0;0
2019-11-12 17:15:00;164;38;37;62;71;26;34;5;97;0;0;1;0;0;0
2019-11-12 17:30:00;166;25;27;56;58;37;41;5;88;0;0;2;0;0;0
2019-11-12 17:45:00;144;35;35;53;60;34;38;6;79;0;0;0;1;0;0
2019-11-12 18:00:00;141;21;27;49;54;38;42;4;70;0;0;0;0;0;0
2019-11-12 18:15:00;109;19;22;40;48;15;16;5;82;0;0;0;0;0;0
2019-11-12 18:30:00;127;36;37;26;31;16;18;1;79;0;0;0;0;0;0
2019-11-12 18:45:00;88;17;18;31;33;21;23;1;76;0;0;0;0;0;0
