DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2019-12-12 00:00:00;7;7;4;0;0;6;0;10;4;3;2;8;19;7;0;1;0
2019-12-12 00:15:00;5;14;5;0;0;0;1;12;10;2;0;10;16;8;0;1;0
2019-12-12 00:30:00;12;15;7;0;0;1;1;9;6;6;3;10;14;8;2;2;0
2019-12-12 00:45:00;9;15;4;0;0;0;0;12;9;1;0;8;14;4;0;2;0
2019-12-12 01:00:00;6;7;1;2;0;2;1;4;10;7;2;8;10;3;4;3;0
2019-12-12 01:15:00;4;6;0;0;0;0;1;6;3;0;0;4;7;1;0;0;0
2019-12-12 01:30:00;9;9;2;0;0;0;0;11;3;3;2;6;1;1;0;0;0
2019-12-12 01:45:00;6;6;0;1;0;0;2;2;4;3;1;9;5;1;2;1;0
2019-12-12 02:00:00;4;3;2;0;1;1;0;8;3;7;0;1;3;2;0;2;0
2019-12-12 02:15:00;8;6;1;0;0;0;0;2;5;4;0;3;4;0;0;1;0
2019-12-12 02:30:00;4;1;0;0;0;1;2;1;5;2;1;1;2;0;0;0;0
2019-12-12 02:45:00;3;8;2;0;0;0;0;3;1;5;0;4;8;3;0;0;0
2019-12-12 03:00:00;5;8;2;0;0;0;0;2;2;3;0;3;4;2;1;0;0
2019-12-12 03:15:00;4;4;0;0;0;0;0;7;3;3;0;3;1;0;0;1;0
2019-12-12 03:30:00;8;5;3;0;0;0;0;4;4;2;0;6;6;3;0;0;0
2019-12-12 03:45:00;6;5;1;1;0;0;0;2;2;1;0;4;4;1;0;1;0
2019-12-12 04:00:00;4;5;0;0;0;0;0;4;3;5;4;7;2;0;0;0;0
2019-12-12 04:15:00;11;9;0;0;0;0;0;5;5;5;2;6;3;1;0;1;0
2019-12-12 04:30:00;10;17;5;0;0;0;0;7;8;10;2;8;9;3;0;0;0
2019-12-12 04:45:00;17;18;12;0;0;0;0;7;13;9;5;14;13;5;0;1;0
2019-12-12 05:00:00;29;48;35;1;0;0;1;13;19;10;5;22;13;4;21;0;0
2019-12-12 05:15:00;41;66;69;2;0;1;0;20;20;12;5;26;17;5;4;5;0
2019-12-12 05:30:00;50;74;83;0;0;2;0;27;36;21;11;46;13;7;1;1;0
2019-12-12 05:45:00;68;74;80;1;0;0;0;40;67;25;19;45;25;8;5;4;0
2019-12-12 06:00:00;61;65;70;2;0;2;0;72;55;25;15;49;32;11;6;3;0
2019-12-12 06:15:00;109;79;92;6;0;1;0;44;57;29;24;57;41;14;7;6;0
2019-12-12 06:30:00;118;91;123;6;1;0;1;43;59;26;27;60;45;28;12;10;0
2019-12-12 06:45:00;117;94;106;13;1;2;0;51;64;34;31;73;48;41;9;14;0
2019-12-12 07:00:00;130;103;124;10;2;3;0;50;61;24;22;76;67;66;12;13;0
2019-12-12 07:15:00;94;115;122;26;1;3;2;78;76;30;27;97;93;74;38;49;0
2019-12-12 07:30:00;101;115;129;30;1;9;6;82;91;37;28;106;70;71;33;50;0
2019-12-12 07:45:00;119;117;132;21;1;7;1;82;104;50;45;110;70;52;24;35;0
2019-12-12 08:00:00;117;117;138;22;0;6;5;113;104;31;35;100;73;70;25;32;0
2019-12-12 08:15:00;117;98;125;25;2;8;2;78;84;38;41;93;59;56;26;28;0
2019-12-12 08:30:00;107;102;110;15;1;8;2;75;84;32;38;79;64;48;10;28;0
2019-12-12 08:45:00;107;89;95;12;3;5;4;68;98;36;35;79;53;58;18;13;0
2019-12-12 09:00:00;87;89;76;10;1;4;0;68;68;33;31;67;49;40;10;20;0
2019-12-12 09:15:00;101;85;96;14;0;3;5;79;88;44;36;80;60;43;12;22;0
2019-12-12 09:30:00;79;79;80;15;0;4;4;70;74;39;34;86;63;52;22;32;0
2019-12-12 09:45:00;80;97;85;13;1;5;4;66;86;40;40;84;44;43;15;18;0
2019-12-12 10:00:00;78;86;80;8;1;8;7;80;96;37;34;64;54;59;11;16;0
2019-12-12 10:15:00;82;83;72;11;4;3;1;97;111;54;40;65;49;40;9;19;0
2019-12-12 10:30:00;103;91;76;14;2;7;1;66;91;41;35;68;65;37;6;18;0
2019-12-12 10:45:00;94;89;69;12;0;4;9;76;86;46;31;75;57;53;42;22;0
2019-12-12 11:00:00;85;79;72;13;2;4;7;73;65;38;40;68;59;51;13;17;0
2019-12-12 11:15:00;80;90;64;18;0;4;2;101;90;41;39;94;53;44;24;27;0
2019-12-12 11:30:00;97;78;83;17;5;10;9;79;88;41;27;91;55;66;17;18;0
2019-12-12 11:45:00;82;71;76;17;5;7;4;81;92;43;43;92;58;61;13;27;0
2019-12-12 12:00:00;89;82;76;9;3;8;9;81;89;46;44;74;62;55;21;23;0
2019-12-12 12:15:00;91;78;79;9;3;13;9;145;101;48;41;84;44;43;12;12;0
2019-12-12 12:30:00;79;85;83;9;3;8;9;192;115;35;33;80;66;58;33;20;0
2019-12-12 12:45:00;88;78;81;11;5;11;12;77;102;46;48;80;59;53;26;20;0
2019-12-12 13:00:00;110;93;88;20;5;14;11;77;94;39;45;69;54;43;13;26;0
2019-12-12 13:15:00;91;92;89;11;5;18;12;102;98;47;48;79;58;50;26;18;0
2019-12-12 13:30:00;97;97;112;6;2;11;7;101;102;34;39;89;60;50;25;15;0
2019-12-12 13:45:00;94;96;99;9;3;6;6;105;106;54;43;99;55;53;34;19;0
2019-12-12 14:00:00;82;90;100;10;1;8;7;93;110;55;44;73;57;41;13;22;0
2019-12-12 14:15:00;93;78;79;16;4;22;10;103;98;48;48;96;55;53;16;22;0
2019-12-12 14:30:00;97;97;82;9;1;7;14;166;132;61;52;83;55;51;16;20;0
2019-12-12 14:45:00;95;94;101;20;7;14;9;119;118;62;57;86;60;61;34;23;0
2019-12-12 15:00:00;100;104;104;19;4;26;17;119;141;61;53;92;57;54;23;28;0
2019-12-12 15:15:00;107;99;91;20;3;14;8;106;131;50;40;112;68;70;11;31;0
2019-12-12 15:30:00;92;95;102;15;4;14;10;192;131;61;57;98;74;69;19;26;0
2019-12-12 15:45:00;99;101;103;15;8;27;10;191;155;59;55;80;74;72;17;20;0
2019-12-12 16:00:00;92;105;111;18;2;20;17;146;163;60;62;106;74;63;31;32;0
2019-12-12 16:15:00;106;95;88;19;5;22;8;142;156;63;63;96;77;70;14;28;0
2019-12-12 16:30:00;113;105;104;19;3;20;14;141;146;67;68;95;75;69;32;21;0
2019-12-12 16:45:00;86;86;88;15;10;21;13;150;157;55;56;116;76;78;20;28;0
2019-12-12 17:00:00;114;105;106;18;4;17;13;147;152;76;47;101;72;70;20;31;0
2019-12-12 17:15:00;91;110;108;16;5;21;13;144;155;58;55;108;77;70;21;38;0
2019-12-12 17:30:00;92;108;105;16;3;20;14;183;154;56;40;106;85;76;18;39;0
2019-12-12 17:45:00;82;90;90;8;8;15;22;190;157;60;43;98;80;79;30;32;0
2019-12-12 18:00:00;89;101;88;15;5;22;25;149;132;63;43;89;81;76;13;26;0
2019-12-12 18:15:00;94;99;95;10;1;14;17;117;137;55;44;81;66;60;18;20;0
2019-12-12 18:30:00;82;90;95;12;5;8;8;93;111;44;36;86;68;72;19;24;0
2019-12-12 18:45:00;80;89;82;11;2;6;7;119;112;49;48;65;67;60;25;16;0
2019-12-12 19:00:00;73;91;82;16;5;10;7;200;89;32;21;45;56;41;8;13;0
2019-12-12 19:15:00;56;72;57;19;2;12;11;73;78;29;24;59;69;51;40;10;0
2019-12-12 19:30:00;49;55;58;14;2;5;7;59;73;27;19;49;35;22;13;10;0
2019-12-12 19:45:00;55;55;54;12;0;4;7;54;77;26;15;54;43;38;22;11;0
2019-12-12 20:00:00;53;59;53;12;1;12;4;58;57;26;19;36;32;22;21;10;0
2019-12-12 20:15:00;52;41;30;7;1;7;1;76;57;30;25;34;29;24;26;9;0
2019-12-12 20:30:00;38;58;44;6;3;3;5;35;56;28;22;38;29;25;11;7;0
2019-12-12 20:45:00;53;48;39;6;4;3;4;38;53;29;17;27;40;20;15;6;0
2019-12-12 21:00:00;45;59;57;12;1;4;4;39;46;24;11;26;26;20;2;4;0
2019-12-12 21:15:00;50;46;50;10;4;9;6;54;69;17;17;27;27;9;16;7;0
2019-12-12 21:30:00;63;62;36;8;4;8;5;32;51;15;9;31;28;11;11;6;0
2019-12-12 21:45:00;53;46;23;2;3;6;3;50;60;28;13;26;20;11;3;6;0
2019-12-12 22:00:00;48;47;23;2;1;0;2;42;64;18;13;33;29;17;4;3;0
2019-12-12 22:15:00;69;48;35;2;5;7;2;69;78;27;27;24;25;16;11;7;0
2019-12-12 22:30:00;52;34;24;2;4;8;6;37;35;18;8;23;22;9;6;2;0
2019-12-12 22:45:00;37;33;28;2;2;5;5;18;22;14;8;20;28;13;0;5;0
2019-12-12 23:00:00;40;34;21;2;3;6;6;27;36;10;4;15;22;13;5;4;0
2019-12-12 23:15:00;28;27;17;6;0;4;2;18;22;19;8;25;27;19;8;7;0
2019-12-12 23:30:00;25;29;15;0;0;4;1;20;15;12;2;8;23;9;0;5;0
2019-12-12 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
