DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-03-03 00:00:00;6;2;0;2;9;12;6
2020-03-03 00:15:00;6;5;1;5;7;13;3
2020-03-03 00:30:00;13;2;0;0;1;9;1
2020-03-03 00:45:00;3;7;1;0;4;10;2
2020-03-03 01:00:00;3;3;0;2;1;3;2
2020-03-03 01:15:00;1;4;0;1;0;10;4
2020-03-03 01:30:00;1;3;0;0;0;7;5
2020-03-03 01:45:00;6;7;0;3;3;2;1
2020-03-03 02:00:00;9;4;0;1;1;2;0
2020-03-03 02:15:00;7;5;1;1;2;7;1
2020-03-03 02:30:00;9;2;0;4;3;6;1
2020-03-03 02:45:00;3;2;0;1;2;5;1
2020-03-03 03:00:00;2;2;0;1;1;4;2
2020-03-03 03:15:00;3;6;0;0;0;5;2
2020-03-03 03:30:00;3;2;0;2;2;2;2
2020-03-03 03:45:00;9;8;1;1;3;15;2
2020-03-03 04:00:00;7;11;1;1;2;3;3
2020-03-03 04:15:00;14;6;1;4;6;16;7
2020-03-03 04:30:00;10;11;0;3;2;20;5
2020-03-03 04:45:00;20;15;2;6;9;41;18
2020-03-03 05:00:00;23;17;1;6;7;96;64
2020-03-03 05:15:00;58;48;1;7;7;139;136
2020-03-03 05:30:00;63;46;1;7;11;103;105
2020-03-03 05:45:00;115;59;5;15;25;146;152
2020-03-03 06:00:00;148;111;4;8;21;134;140
2020-03-03 06:15:00;117;115;8;6;25;170;183
2020-03-03 06:30:00;93;84;3;15;32;170;155
2020-03-03 06:45:00;90;73;6;12;32;168;189
2020-03-03 07:00:00;89;72;4;9;23;171;197
2020-03-03 07:15:00;75;87;6;23;38;169;202
2020-03-03 07:30:00;74;75;7;18;38;182;212
2020-03-03 07:45:00;81;81;9;17;43;170;195
2020-03-03 08:00:00;72;75;4;16;36;140;168
2020-03-03 08:15:00;77;56;4;19;31;134;132
2020-03-03 08:30:00;74;81;8;12;23;138;134
2020-03-03 08:45:00;73;76;5;18;30;121;136
2020-03-03 09:00:00;100;62;1;22;26;117;106
2020-03-03 09:15:00;77;55;5;17;33;105;96
2020-03-03 09:30:00;84;56;1;14;19;107;100
2020-03-03 09:45:00;84;66;8;7;19;82;87
2020-03-03 10:00:00;87;62;5;11;19;88;90
2020-03-03 10:15:00;89;61;4;14;30;88;87
2020-03-03 10:30:00;105;63;10;13;32;84;87
2020-03-03 10:45:00;84;66;5;15;25;82;73
2020-03-03 11:00:00;110;67;10;15;36;69;67
2020-03-03 11:15:00;98;63;6;14;24;69;91
2020-03-03 11:30:00;93;87;11;7;23;87;89
2020-03-03 11:45:00;103;66;5;16;21;60;72
2020-03-03 12:00:00;111;80;4;10;25;78;80
2020-03-03 12:15:00;109;90;6;16;32;84;90
2020-03-03 12:30:00;121;73;7;17;32;87;90
2020-03-03 12:45:00;106;77;4;25;42;97;106
2020-03-03 13:00:00;129;101;4;13;28;105;132
2020-03-03 13:15:00;104;98;7;17;23;126;124
2020-03-03 13:30:00;134;89;10;13;28;121;142
2020-03-03 13:45:00;132;107;3;14;38;116;109
2020-03-03 14:00:00;169;115;6;21;34;98;104
2020-03-03 14:15:00;212;159;6;20;40;103;83
2020-03-03 14:30:00;220;183;10;14;34;73;98
2020-03-03 14:45:00;185;178;11;15;34;78;81
2020-03-03 15:00:00;187;146;9;20;48;81;105
2020-03-03 15:15:00;205;194;7;19;36;81;81
2020-03-03 15:30:00;183;173;4;22;39;91;91
2020-03-03 15:45:00;201;191;5;22;41;90;95
2020-03-03 16:00:00;204;196;9;19;44;100;100
2020-03-03 16:15:00;195;195;13;14;40;78;104
2020-03-03 16:30:00;195;213;11;26;50;101;113
2020-03-03 16:45:00;199;205;7;20;40;93;105
2020-03-03 17:00:00;198;207;11;19;49;112;131
2020-03-03 17:15:00;211;199;9;14;39;94;122
2020-03-03 17:30:00;190;186;5;18;36;98;119
2020-03-03 17:45:00;179;181;11;18;35;98;109
2020-03-03 18:00:00;151;159;11;21;56;103;93
2020-03-03 18:15:00;137;136;5;15;28;94;87
2020-03-03 18:30:00;138;126;13;12;27;91;86
2020-03-03 18:45:00;107;85;5;16;31;65;67
2020-03-03 19:00:00;88;91;1;9;27;59;71
2020-03-03 19:15:00;105;67;5;10;19;52;42
2020-03-03 19:30:00;89;51;7;14;27;54;50
2020-03-03 19:45:00;80;39;4;10;23;45;40
2020-03-03 20:00:00;70;47;8;5;19;50;37
2020-03-03 20:15:00;69;48;8;10;27;36;39
2020-03-03 20:30:00;39;31;5;12;23;51;40
2020-03-03 20:45:00;47;28;2;14;23;61;44
2020-03-03 21:00:00;63;38;1;10;21;101;97
2020-03-03 21:15:00;48;30;2;4;10;90;92
2020-03-03 21:30:00;54;38;5;8;16;54;36
2020-03-03 21:45:00;118;85;2;9;18;32;19
2020-03-03 22:00:00;146;99;4;6;15;33;18
2020-03-03 22:15:00;106;66;7;6;16;29;16
2020-03-03 22:30:00;43;23;5;7;13;33;21
2020-03-03 22:45:00;27;14;3;8;16;19;7
2020-03-03 23:00:00;23;10;4;6;15;23;10
2020-03-03 23:15:00;15;11;2;5;8;19;7
2020-03-03 23:30:00;9;9;5;5;13;17;8
