DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-03-24 00:00:00;2;0;0;0;0;2;1
2020-03-24 00:15:00;4;2;0;0;0;7;1
2020-03-24 00:30:00;4;1;0;0;0;4;1
2020-03-24 00:45:00;3;0;0;0;0;3;1
2020-03-24 01:00:00;1;0;0;2;2;3;2
2020-03-24 01:15:00;1;2;0;0;2;3;1
2020-03-24 01:30:00;3;0;0;2;3;3;2
2020-03-24 01:45:00;3;3;0;1;1;2;0
2020-03-24 02:00:00;1;1;1;0;1;2;2
2020-03-24 02:15:00;4;5;0;0;0;1;1
2020-03-24 02:30:00;4;0;0;2;2;2;1
2020-03-24 02:45:00;4;1;0;0;0;3;0
2020-03-24 03:00:00;3;1;0;1;2;4;0
2020-03-24 03:15:00;1;1;0;0;1;7;3
2020-03-24 03:30:00;5;4;0;1;1;3;0
2020-03-24 03:45:00;4;4;1;3;5;6;2
2020-03-24 04:00:00;2;6;1;0;1;3;1
2020-03-24 04:15:00;14;7;0;0;2;9;2
2020-03-24 04:30:00;4;11;0;2;2;12;4
2020-03-24 04:45:00;15;9;0;0;2;10;6
2020-03-24 05:00:00;20;18;1;3;4;14;7
2020-03-24 05:15:00;22;38;2;2;13;57;28
2020-03-24 05:30:00;29;37;0;4;9;59;38
2020-03-24 05:45:00;51;25;1;4;13;74;55
2020-03-24 06:00:00;62;60;3;5;10;52;58
2020-03-24 06:15:00;50;50;7;5;18;91;78
2020-03-24 06:30:00;57;59;1;5;20;97;70
2020-03-24 06:45:00;70;48;4;6;19;102;90
2020-03-24 07:00:00;59;53;6;6;19;81;82
2020-03-24 07:15:00;45;57;2;11;27;94;82
2020-03-24 07:30:00;51;38;2;4;16;92;90
2020-03-24 07:45:00;57;36;3;12;17;86;83
2020-03-24 08:00:00;46;35;3;4;18;72;53
2020-03-24 08:15:00;52;33;5;4;10;60;51
2020-03-24 08:30:00;50;38;1;6;11;62;48
2020-03-24 08:45:00;55;37;2;11;21;55;45
2020-03-24 09:00:00;51;33;3;8;13;57;42
2020-03-24 09:15:00;58;16;2;5;17;49;43
2020-03-24 09:30:00;62;20;3;7;17;44;37
2020-03-24 09:45:00;48;45;5;11;16;52;42
2020-03-24 10:00:00;56;31;3;6;13;52;58
2020-03-24 10:15:00;64;31;2;7;16;50;37
2020-03-24 10:30:00;73;33;2;12;14;44;44
2020-03-24 10:45:00;80;30;4;8;15;46;35
2020-03-24 11:00:00;73;36;4;8;14;45;40
2020-03-24 11:15:00;50;32;7;8;17;49;38
2020-03-24 11:30:00;63;38;3;4;11;55;44
2020-03-24 11:45:00;63;30;6;9;16;48;38
2020-03-24 12:00:00;71;55;5;9;23;49;31
2020-03-24 12:15:00;61;31;3;10;21;49;36
2020-03-24 12:30:00;61;39;4;15;19;44;43
2020-03-24 12:45:00;55;42;3;10;17;40;27
2020-03-24 13:00:00;77;42;3;12;23;62;53
2020-03-24 13:15:00;59;45;5;7;15;46;39
2020-03-24 13:30:00;75;43;5;7;21;63;55
2020-03-24 13:45:00;67;45;4;11;21;65;50
2020-03-24 14:00:00;81;60;2;8;21;62;55
2020-03-24 14:15:00;105;70;6;7;24;62;45
2020-03-24 14:30:00;91;67;1;6;22;62;56
2020-03-24 14:45:00;91;67;3;13;27;44;56
2020-03-24 15:00:00;94;66;2;8;16;46;48
2020-03-24 15:15:00;87;42;3;16;50;50;39
2020-03-24 15:30:00;107;58;2;11;19;52;35
2020-03-24 15:45:00;93;66;3;15;44;54;50
2020-03-24 16:00:00;120;81;4;11;17;59;58
2020-03-24 16:15:00;98;80;2;13;23;57;45
2020-03-24 16:30:00;96;73;3;13;27;58;54
2020-03-24 16:45:00;123;69;4;8;20;51;41
2020-03-24 17:00:00;99;79;3;13;20;59;44
2020-03-24 17:15:00;88;61;6;16;31;53;46
2020-03-24 17:30:00;60;58;4;7;21;59;43
2020-03-24 17:45:00;57;49;5;10;23;55;40
2020-03-24 18:00:00;83;60;5;12;23;36;43
2020-03-24 18:15:00;63;42;4;5;10;34;27
2020-03-24 18:30:00;48;35;4;7;19;41;30
2020-03-24 18:45:00;44;23;3;8;16;37;43
2020-03-24 19:00:00;39;29;1;5;11;31;24
2020-03-24 19:15:00;33;21;2;6;11;24;19
2020-03-24 19:30:00;21;18;3;4;10;31;19
2020-03-24 19:45:00;29;18;4;1;7;25;17
2020-03-24 20:00:00;21;10;4;5;10;19;15
2020-03-24 20:15:00;21;8;0;3;4;23;8
2020-03-24 20:30:00;18;7;1;1;6;13;5
2020-03-24 20:45:00;13;7;0;1;4;14;5
2020-03-24 21:00:00;18;7;2;2;10;24;12
2020-03-24 21:15:00;17;8;1;1;2;25;10
2020-03-24 21:30:00;21;11;2;7;9;25;10
2020-03-24 21:45:00;20;13;1;2;4;8;8
2020-03-24 22:00:00;35;17;1;3;5;19;7
2020-03-24 22:15:00;17;5;1;2;7;18;7
2020-03-24 22:30:00;5;7;1;1;2;9;2
2020-03-24 22:45:00;5;5;0;2;3;11;5
2020-03-24 23:00:00;5;2;0;0;1;8;4
2020-03-24 23:15:00;8;1;0;3;2;6;1
2020-03-24 23:30:00;4;2;0;1;1;8;2
