DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2019-08-19 00:00:00;5;4;4;12;10;0;0;0;0;0;0;0
2019-08-19 00:15:00;6;11;11;11;6;0;0;0;0;0;0;0
2019-08-19 00:30:00;7;7;5;6;4;0;0;0;0;0;0;0
2019-08-19 00:45:00;3;2;5;5;7;0;0;0;0;0;0;0
2019-08-19 01:00:00;2;6;5;3;6;0;0;0;0;0;0;0
2019-08-19 01:15:00;1;7;6;8;11;0;0;0;0;0;0;0
2019-08-19 01:30:00;3;3;3;4;6;0;0;0;0;0;0;0
2019-08-19 01:45:00;2;1;4;2;5;0;0;0;0;0;0;0
2019-08-19 02:00:00;1;2;8;7;6;0;0;0;0;0;0;0
2019-08-19 02:15:00;2;5;6;6;6;0;0;0;0;0;0;0
2019-08-19 02:30:00;3;4;5;4;0;0;0;0;0;0;0;0
2019-08-19 02:45:00;2;3;0;3;6;0;0;0;0;0;0;0
2019-08-19 03:00:00;7;2;4;1;3;0;0;0;0;0;0;0
2019-08-19 03:15:00;1;4;3;3;2;0;0;0;0;0;0;0
2019-08-19 03:30:00;1;2;3;1;2;0;0;0;0;0;0;0
2019-08-19 03:45:00;3;3;5;3;8;0;0;0;0;0;0;0
2019-08-19 04:00:00;0;2;5;5;7;0;0;0;0;0;0;0
2019-08-19 04:15:00;3;7;3;9;6;0;0;0;0;0;0;0
2019-08-19 04:30:00;4;6;12;4;6;0;0;0;0;0;0;0
2019-08-19 04:45:00;9;6;9;6;5;0;0;0;0;0;0;0
2019-08-19 05:00:00;6;22;12;10;6;0;0;0;0;0;0;0
2019-08-19 05:15:00;22;30;19;18;20;0;0;0;0;0;0;0
2019-08-19 05:30:00;23;28;24;27;29;6;0;0;0;1;0;0
2019-08-19 05:45:00;30;38;20;44;48;0;0;0;0;0;0;0
