DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-09-27 00:00:00;5;13;2;2;3;4;13;15;3;0;3;0;0;0;0;0;0;0
2020-09-27 00:15:00;2;10;1;2;0;4;14;15;3;1;3;0;0;0;0;0;0;0
2020-09-27 00:30:00;4;8;2;5;1;9;9;17;3;1;3;0;0;0;0;0;0;0
2020-09-27 00:45:00;3;8;2;6;3;12;11;17;3;1;3;0;0;0;0;0;0;0
2020-09-27 01:00:00;3;5;2;2;1;3;9;15;7;1;10;0;0;0;0;0;0;0
2020-09-27 01:15:00;4;11;1;4;2;8;8;13;1;2;2;6;0;0;0;0;0;0
2020-09-27 01:30:00;1;1;1;1;2;4;11;10;5;1;7;1;0;0;0;0;0;0
2020-09-27 01:45:00;1;3;0;4;0;5;1;3;5;0;6;6;0;0;0;0;0;0
2020-09-27 02:00:00;0;4;0;0;0;0;4;8;5;1;6;1;0;0;0;0;0;0
2020-09-27 02:15:00;3;7;2;1;2;2;0;1;3;1;2;259;0;0;0;0;0;0
2020-09-27 02:30:00;0;2;2;5;1;7;3;6;4;2;4;0;0;0;0;0;0;0
2020-09-27 02:45:00;1;2;2;1;3;2;4;5;1;0;1;0;0;0;0;0;0;0
2020-09-27 03:00:00;2;4;0;0;0;4;4;7;0;0;0;0;0;0;0;0;0;0
2020-09-27 03:15:00;0;0;0;0;0;0;5;6;0;0;0;0;0;0;0;0;0;0
2020-09-27 03:30:00;0;1;0;0;0;1;5;6;0;1;1;3;0;0;0;0;0;0
2020-09-27 03:45:00;0;1;0;1;0;1;1;1;0;1;0;1;0;0;0;0;0;0
2020-09-27 04:00:00;6;8;0;0;0;0;0;3;0;1;1;1;0;0;0;0;0;0
2020-09-27 04:15:00;0;2;1;0;1;1;2;3;0;0;0;0;0;0;0;0;0;0
2020-09-27 04:30:00;1;3;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0
2020-09-27 04:45:00;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
2020-09-27 05:00:00;1;2;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0
2020-09-27 05:15:00;1;5;2;1;2;3;0;4;3;0;4;2;0;0;0;0;0;0
2020-09-27 05:30:00;12;13;2;0;2;4;3;4;2;1;3;256;0;0;0;0;0;0
2020-09-27 05:45:00;2;3;1;3;1;4;3;6;4;2;6;0;0;0;0;0;0;0
2020-09-27 06:00:00;1;4;0;1;0;4;3;3;6;0;5;0;0;0;0;0;0;0
2020-09-27 06:15:00;3;4;1;0;1;1;3;4;2;1;3;0;0;0;0;0;0;0
2020-09-27 06:30:00;14;14;3;1;3;5;7;6;1;0;1;8;0;0;0;0;0;0
2020-09-27 06:45:00;5;8;0;1;0;2;3;2;1;0;1;1;0;0;0;0;0;0
2020-09-27 07:00:00;3;4;0;0;0;2;2;4;11;1;10;5;0;0;0;0;0;0
2020-09-27 07:15:00;2;8;2;0;2;1;5;8;3;2;2;3;0;0;0;0;0;0
2020-09-27 07:30:00;3;7;4;1;4;3;1;4;3;0;4;1;0;0;0;0;0;0
2020-09-27 07:45:00;7;9;0;3;1;3;3;4;1;0;1;3;0;0;0;0;0;0
2020-09-27 08:00:00;4;10;0;4;0;5;8;9;2;0;2;0;0;0;0;0;0;0
2020-09-27 08:15:00;0;0;2;4;4;6;4;8;4;1;5;4;0;0;0;0;0;0
2020-09-27 08:30:00;3;4;1;0;1;3;7;13;3;0;4;1;0;0;0;0;0;0
2020-09-27 08:45:00;4;14;0;4;1;3;11;16;6;6;6;8;0;0;0;0;0;0
2020-09-27 09:00:00;6;8;1;1;1;1;7;7;2;2;2;256;0;0;0;0;0;0
2020-09-27 09:15:00;6;7;3;7;6;9;12;15;8;0;11;0;0;0;0;0;0;0
2020-09-27 09:30:00;5;15;4;7;4;9;15;10;7;2;8;0;0;0;0;0;0;0
2020-09-27 09:45:00;4;14;5;15;8;16;4;5;4;2;6;0;0;0;0;0;0;0
2020-09-27 10:00:00;11;14;2;8;4;10;10;9;2;9;5;0;0;4;0;0;0;0
2020-09-27 10:15:00;6;10;8;7;10;10;14;12;14;3;17;3;0;0;0;0;0;0
2020-09-27 10:30:00;5;13;11;4;10;8;18;21;12;1;14;4;0;0;0;0;0;0
2020-09-27 10:45:00;7;17;11;10;14;14;12;19;7;0;9;5;0;0;0;0;0;0
