DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-09-19 00:00:00;4;7;5;5;5;5;11;14;2;2;3;4;0;0;0;0;0;0
2020-09-19 00:15:00;3;9;4;2;4;9;17;24;7;6;6;8;0;0;0;0;0;0
2020-09-19 00:30:00;1;3;2;3;2;9;11;13;7;2;7;3;0;0;0;0;0;0
2020-09-19 00:45:00;1;3;4;2;4;3;9;11;6;1;6;2;0;0;0;0;0;0
2020-09-19 01:00:00;0;5;3;0;3;0;9;10;3;2;3;3;0;0;0;0;0;0
2020-09-19 01:15:00;0;10;1;0;1;1;2;1;8;5;10;8;0;0;0;0;0;0
2020-09-19 01:30:00;3;8;2;3;2;4;10;12;2;6;3;6;0;0;0;0;0;0
2020-09-19 01:45:00;1;2;3;3;4;5;2;4;1;0;1;1;0;0;0;0;0;0
2020-09-19 02:00:00;0;2;0;2;0;2;8;13;3;1;5;4;0;0;0;0;0;0
2020-09-19 02:15:00;1;2;0;2;0;6;5;10;2;1;2;3;0;0;0;0;0;0
2020-09-19 02:30:00;3;5;1;1;1;2;2;7;2;0;2;2;0;0;0;0;0;0
2020-09-19 02:45:00;4;3;0;1;0;1;4;5;0;0;0;1;0;0;0;0;0;0
2020-09-19 03:00:00;1;1;0;0;0;3;5;5;0;0;0;0;0;0;0;0;0;0
2020-09-19 03:15:00;2;4;1;2;1;6;6;9;1;2;1;6;0;0;0;0;0;0
2020-09-19 03:30:00;0;2;1;0;1;0;3;4;0;0;0;0;0;0;0;0;0;0
2020-09-19 03:45:00;0;1;1;2;1;2;3;5;0;2;0;2;0;0;0;0;0;0
2020-09-19 04:00:00;0;1;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0;0
2020-09-19 04:15:00;1;3;1;0;2;0;0;1;1;1;1;2;0;0;0;0;0;0
2020-09-19 04:30:00;0;0;0;1;0;1;1;3;0;0;0;0;0;0;0;0;0;0
2020-09-19 04:45:00;1;1;0;2;0;2;2;4;3;0;3;2;0;0;0;0;0;0
2020-09-19 05:00:00;0;0;0;2;1;4;3;5;1;1;2;2;0;0;0;0;0;0
2020-09-19 05:15:00;3;6;1;1;2;1;4;5;0;0;0;2;0;0;0;0;0;0
2020-09-19 05:30:00;9;9;0;2;0;4;7;6;1;1;1;254;0;0;0;0;0;0
2020-09-19 05:45:00;2;6;0;1;0;1;2;5;3;1;4;0;0;0;0;0;0;0
