DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-01-28 00:00:00;
2020-01-28 00:15:00;
2020-01-28 00:30:00;
2020-01-28 00:45:00;
2020-01-28 01:00:00;4;14;5;0;0;7;16
2020-01-28 01:15:00;5;16;9;2;0;7;9
2020-01-28 01:30:00;5;22;2;2;0;3;3
2020-01-28 01:45:00;7;10;3;1;0;3;8
2020-01-28 02:00:00;0;10;4;0;0;1;5
2020-01-28 02:15:00;2;10;2;0;2;5;8
2020-01-28 02:30:00;5;6;1;1;0;1;7
2020-01-28 02:45:00;4;4;3;1;0;1;5
2020-01-28 03:00:00;1;1;0;0;1;6;5
2020-01-28 03:15:00;2;4;0;2;0;5;8
2020-01-28 03:30:00;2;3;1;1;0;4;5
2020-01-28 03:45:00;0;4;1;0;0;0;4
2020-01-28 04:00:00;1;9;2;3;1;2;3
2020-01-28 04:15:00;2;6;0;1;0;1;2
2020-01-28 04:30:00;5;14;6;1;0;5;4
2020-01-28 04:45:00;3;4;1;1;1;5;7
2020-01-28 05:00:00;4;6;1;1;2;4;7
2020-01-28 05:15:00;9;15;1;5;3;7;11
2020-01-28 05:30:00;6;16;3;6;2;12;11
2020-01-28 05:45:00;18;28;4;7;3;11;16
2020-01-28 06:00:00;42;73;6;16;6;19;23
2020-01-28 06:15:00;112;141;9;17;7;33;40
2020-01-28 06:30:00;101;136;22;22;14;28;46
2020-01-28 06:45:00;95;146;19;25;35;60;81
2020-01-28 07:00:00;86;130;14;41;26;67;103
2020-01-28 07:15:00;127;186;25;49;33;75;89
2020-01-28 07:30:00;159;237;54;73;37;71;96
2020-01-28 07:45:00;149;231;46;62;44;66;74
2020-01-28 08:00:00;145;216;44;99;66;83;94
2020-01-28 08:15:00;139;237;66;100;62;101;115
2020-01-28 08:30:00;211;179;73;97;63;137;105
2020-01-28 08:45:00;186;195;79;89;63;120;91
2020-01-28 09:00:00;152;239;66;88;54;91;97
2020-01-28 09:15:00;143;241;67;75;47;86;111
2020-01-28 09:30:00;134;195;52;92;45;92;113
2020-01-28 09:45:00;104;179;49;57;34;91;98
2020-01-28 10:00:00;91;209;43;53;25;94;103
2020-01-28 10:15:00;80;201;53;53;17;74;83
2020-01-28 10:30:00;95;198;61;47;18;90;106
2020-01-28 10:45:00;72;174;49;54;20;74;101
2020-01-28 11:00:00;62;192;64;65;16;81;103
2020-01-28 11:15:00;70;157;52;54;22;87;117
2020-01-28 11:30:00;98;203;62;56;22;86;99
2020-01-28 11:45:00;79;190;51;48;30;92;111
2020-01-28 12:00:00;78;202;53;56;16;92;105
2020-01-28 12:15:00;83;182;43;48;22;90;113
2020-01-28 12:30:00;89;191;55;47;15;107;112
2020-01-28 12:45:00;82;184;64;41;22;93;95
2020-01-28 13:00:00;81;192;59;53;16;104;125
2020-01-28 13:15:00;77;207;71;41;14;106;117
2020-01-28 13:30:00;74;202;64;46;10;106;120
2020-01-28 13:45:00;89;189;52;49;16;90;122
2020-01-28 14:00:00;114;232;73;52;15;113;123
2020-01-28 14:15:00;163;235;72;52;20;119;127
2020-01-28 14:30:00;127;212;74;75;18;108;111
2020-01-28 14:45:00;106;186;66;53;18;99;109
2020-01-28 15:00:00;63;159;56;48;23;121;137
2020-01-28 15:15:00;86;190;69;62;20;133;151
2020-01-28 15:30:00;90;190;84;61;22;126;158
2020-01-28 15:45:00;98;180;60;64;15;130;128
2020-01-28 16:00:00;80;181;80;71;16;133;134
2020-01-28 16:15:00;115;206;101;59;27;141;151
2020-01-28 16:30:00;89;196;86;61;21;147;149
2020-01-28 16:45:00;105;196;89;74;26;145;147
2020-01-28 17:00:00;119;215;93;84;15;158;155
2020-01-28 17:15:00;196;167;109;70;16;150;132
2020-01-28 17:30:00;128;227;102;77;18;137;144
2020-01-28 17:45:00;117;205;100;56;24;135;147
2020-01-28 18:00:00;136;204;110;69;19;149;155
2020-01-28 18:15:00;127;202;100;64;23;139;146
2020-01-28 18:30:00;97;203;90;78;20;146;148
2020-01-28 18:45:00;98;195;80;61;15;133;143
2020-01-28 19:00:00;119;210;99;48;15;139;152
2020-01-28 19:15:00;99;200;74;43;21;149;146
2020-01-28 19:30:00;79;202;79;63;13;132;138
2020-01-28 19:45:00;73;164;59;37;14;121;138
2020-01-28 20:00:00;80;166;47;31;7;106;112
2020-01-28 20:15:00;64;176;65;41;12;94;110
2020-01-28 20:30:00;31;132;50;36;11;94;81
2020-01-28 20:45:00;44;135;47;35;14;69;79
2020-01-28 21:00:00;39;139;51;21;9;85;94
2020-01-28 21:15:00;51;115;36;31;8;80;91
2020-01-28 21:30:00;57;119;48;26;6;50;63
2020-01-28 21:45:00;49;119;39;24;9;61;70
2020-01-28 22:00:00;80;141;28;9;7;50;54
2020-01-28 22:15:00;78;136;28;13;6;49;61
2020-01-28 22:30:00;49;105;32;15;3;43;52
2020-01-28 22:45:00;30;66;22;18;7;81;76
2020-01-28 23:00:00;23;99;42;3;7;115;118
2020-01-28 23:15:00;24;73;33;8;4;85;101
2020-01-28 23:30:00;20;70;19;11;1;33;44
