DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2019-12-06 00:00:00;2;1;1;11;3;0;0;0
2019-12-06 00:15:00;4;1;2;10;4;0;0;0
2019-12-06 00:30:00;1;1;0;9;3;0;0;0
2019-12-06 00:45:00;5;0;1;10;1;0;0;0
2019-12-06 01:00:00;6;2;0;4;1;0;0;0
2019-12-06 01:15:00;4;1;1;5;5;0;0;0
2019-12-06 01:30:00;4;2;1;2;2;0;0;0
2019-12-06 01:45:00;1;1;1;3;1;0;0;0
2019-12-06 02:00:00;4;2;1;5;0;0;0;0
2019-12-06 02:15:00;1;0;2;3;0;0;0;0
2019-12-06 02:30:00;1;0;0;1;0;0;0;0
2019-12-06 02:45:00;1;2;1;2;1;0;0;0
2019-12-06 03:00:00;0;1;0;3;0;0;0;0
2019-12-06 03:15:00;1;1;1;2;0;0;0;0
2019-12-06 03:30:00;2;0;0;2;0;0;0;0
2019-12-06 03:45:00;0;1;0;1;0;0;0;0
2019-12-06 04:00:00;8;1;2;4;1;0;0;0
2019-12-06 04:15:00;9;0;1;3;0;0;0;0
2019-12-06 04:30:00;8;2;1;4;1;0;0;0
2019-12-06 04:45:00;0;0;1;5;0;0;0;0
2019-12-06 05:00:00;14;2;1;3;3;0;0;0
2019-12-06 05:15:00;27;5;3;12;1;0;0;0
2019-12-06 05:30:00;47;11;2;26;1;0;0;0
2019-12-06 05:45:00;63;7;3;28;4;0;0;0
2019-12-06 06:00:00;52;7;10;25;2;0;0;0
2019-12-06 06:15:00;93;12;14;38;4;0;0;0
2019-12-06 06:30:00;129;15;7;54;11;3;0;1
2019-12-06 06:45:00;126;23;10;64;15;4;0;1
2019-12-06 07:00:00;160;17;19;91;20;12;0;0
2019-12-06 07:15:00;226;23;28;91;20;2;0;0
2019-12-06 07:30:00;216;26;34;108;42;10;0;0
2019-12-06 07:45:00;162;26;45;130;51;1;0;1
2019-12-06 08:00:00;133;17;41;98;37;1;0;0
2019-12-06 08:15:00;134;21;33;92;24;6;0;0
2019-12-06 08:30:00;106;17;29;63;12;1;0;0
2019-12-06 08:45:00;106;21;40;94;18;3;0;0
2019-12-06 09:00:00;93;16;24;83;20;3;0;0
