DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-02-13 00:00:00;19;4;9;5;1;0;0
2020-02-13 00:15:00;18;4;9;4;1;7;6
2020-02-13 00:30:00;12;6;8;3;3;4;1
2020-02-13 00:45:00;17;4;12;0;2;2;5
2020-02-13 01:00:00;8;8;4;0;0;0;5
2020-02-13 01:15:00;5;3;3;2;1;1;4
2020-02-13 01:30:00;6;6;8;0;3;1;1
2020-02-13 01:45:00;5;1;13;0;7;10;2
2020-02-13 02:00:00;7;0;7;3;2;1;1
2020-02-13 02:15:00;3;1;9;2;2;2;3
2020-02-13 02:30:00;6;2;7;0;1;3;6
2020-02-13 02:45:00;13;0;8;2;3;8;5
2020-02-13 03:00:00;12;3;7;1;1;7;0
2020-02-13 03:15:00;9;3;6;2;3;5;1
2020-02-13 03:30:00;2;2;4;3;3;4;2
2020-02-13 03:45:00;10;3;12;3;6;2;2
2020-02-13 04:00:00;7;2;9;2;4;9;2
2020-02-13 04:15:00;6;7;23;4;1;6;1
2020-02-13 04:30:00;17;11;25;4;3;1;2
2020-02-13 04:45:00;9;6;46;17;0;4;0
2020-02-13 05:00:00;30;18;71;25;2;1;1
2020-02-13 05:15:00;40;24;101;44;1;4;1
2020-02-13 05:30:00;52;28;106;51;1;3;2
2020-02-13 05:45:00;83;70;141;72;1;1;0
2020-02-13 06:00:00;74;59;129;62;2;0;2
2020-02-13 06:15:00;100;58;182;81;5;2;1
2020-02-13 06:30:00;92;60;180;105;2;0;0
2020-02-13 06:45:00;146;88;204;124;5;0;2
2020-02-13 07:00:00;168;83;214;127;9;0;2
2020-02-13 07:15:00;212;116;205;109;9;3;3
2020-02-13 07:30:00;213;136;183;100;14;0;0
2020-02-13 07:45:00;197;138;214;126;14;3;2
2020-02-13 08:00:00;190;124;212;113;18;0;5
2020-02-13 08:15:00;144;97;200;120;10;0;0
2020-02-13 08:30:00;142;109;194;114;8;0;0
2020-02-13 08:45:00;140;130;175;103;13;4;1
2020-02-13 09:00:00;150;81;145;81;5;2;2
2020-02-13 09:15:00;121;83;138;67;7;2;2
2020-02-13 09:30:00;134;98;143;74;8;2;0
2020-02-13 09:45:00;136;101;131;70;9;3;0
2020-02-13 10:00:00;119;91;151;65;9;0;3
2020-02-13 10:15:00;120;88;146;80;9;1;2
2020-02-13 10:30:00;121;88;144;79;5;5;1
2020-02-13 10:45:00;132;107;180;74;12;2;1
2020-02-13 11:00:00;119;94;149;85;5;1;3
2020-02-13 11:15:00;156;100;113;65;5;1;1
2020-02-13 11:30:00;114;76;151;72;13;3;1
2020-02-13 11:45:00;126;84;149;84;4;4;3
2020-02-13 12:00:00;149;88;141;79;6;5;3
2020-02-13 12:15:00;138;109;157;82;10;5;5
2020-02-13 12:30:00;141;95;148;85;10;5;2
2020-02-13 12:45:00;145;96;149;82;9;6;1
2020-02-13 13:00:00;145;104;187;89;4;2;4
2020-02-13 13:15:00;147;99;172;84;12;4;2
2020-02-13 13:30:00;146;106;152;89;5;2;4
2020-02-13 13:45:00;137;105;189;79;6;5;2
2020-02-13 14:00:00;147;121;170;90;8;7;3
2020-02-13 14:15:00;147;129;153;88;11;1;1
2020-02-13 14:30:00;145;117;154;68;10;2;3
2020-02-13 14:45:00;169;137;149;109;13;2;4
2020-02-13 15:00:00;186;143;192;113;13;2;7
2020-02-13 15:15:00;201;166;164;96;16;3;5
2020-02-13 15:30:00;170;128;165;78;9;1;2
2020-02-13 15:45:00;216;164;197;103;17;3;3
2020-02-13 16:00:00;231;163;194;99;22;7;6
2020-02-13 16:15:00;222;175;181;102;36;4;3
2020-02-13 16:30:00;202;149;191;105;14;5;7
2020-02-13 16:45:00;216;200;174;93;14;6;14
2020-02-13 17:00:00;227;168;196;103;24;6;8
2020-02-13 17:15:00;221;187;204;110;10;5;3
2020-02-13 17:30:00;188;193;166;93;15;2;6
2020-02-13 17:45:00;177;219;177;90;29;6;4
2020-02-13 18:00:00;208;163;173;107;9;7;5
2020-02-13 18:15:00;207;141;182;96;4;5;3
2020-02-13 18:30:00;156;128;149;76;9;2;3
2020-02-13 18:45:00;144;103;153;74;5;4;1
2020-02-13 19:00:00;127;108;172;96;7;0;1
2020-02-13 19:15:00;162;82;119;70;2;2;3
2020-02-13 19:30:00;95;82;151;68;1;1;0
2020-02-13 19:45:00;97;78;115;47;3;1;1
2020-02-13 20:00:00;98;70;91;55;4;0;1
2020-02-13 20:15:00;94;66;127;60;2;1;0
2020-02-13 20:30:00;65;53;94;33;3;1;1
2020-02-13 20:45:00;73;55;98;44;1;0;1
2020-02-13 21:00:00;59;39;105;54;0;1;1
2020-02-13 21:15:00;92;37;105;45;3;0;2
2020-02-13 21:30:00;90;54;77;31;6;0;1
2020-02-13 21:45:00;97;72;69;23;10;1;2
2020-02-13 22:00:00;75;62;63;36;3;6;0
2020-02-13 22:15:00;60;47;73;27;5;1;1
2020-02-13 22:30:00;64;35;65;27;2;0;1
2020-02-13 22:45:00;45;36;57;14;1;1;2
2020-02-13 23:00:00;26;19;43;17;5;0;7
2020-02-13 23:15:00;39;20;41;13;2;0;4
2020-02-13 23:30:00;29;12;23;8;4;3;1
2020-02-13 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
