DATUM;1(DA1);2(DRES);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFGC);9(TAFBA);10(TAFBC);11(TAFBD);12(TARES)
2019-12-12 00:00:00;6;0;3;2;0;0;0;0;0;0;0;0
2019-12-12 00:15:00;10;0;7;1;0;0;0;0;0;0;0;0
2019-12-12 00:30:00;2;0;10;5;0;0;0;0;0;0;0;0
2019-12-12 00:45:00;6;0;5;2;0;0;0;0;0;0;0;0
2019-12-12 01:00:00;7;0;1;2;0;0;0;0;0;0;0;0
2019-12-12 01:15:00;4;0;3;5;0;0;0;0;0;0;0;0
2019-12-12 01:30:00;5;0;3;3;0;0;0;0;0;0;0;0
2019-12-12 01:45:00;0;0;2;0;0;0;0;0;0;0;0;0
2019-12-12 02:00:00;3;0;1;0;0;0;0;0;0;0;0;0
2019-12-12 02:15:00;2;0;1;0;0;0;0;0;0;0;0;0
2019-12-12 02:30:00;3;0;3;1;0;0;0;0;0;0;0;0
2019-12-12 02:45:00;1;0;1;1;0;0;0;0;0;0;0;0
2019-12-12 03:00:00;3;0;3;0;0;0;0;0;0;0;0;0
2019-12-12 03:15:00;1;0;1;1;0;0;0;0;0;0;0;0
2019-12-12 03:30:00;3;0;2;1;0;0;0;0;0;0;0;0
2019-12-12 03:45:00;1;0;2;2;0;0;0;0;0;0;0;0
2019-12-12 04:00:00;3;0;3;0;0;0;0;0;0;0;0;0
2019-12-12 04:15:00;4;0;3;1;0;0;0;0;0;0;0;0
2019-12-12 04:30:00;12;0;2;3;0;0;0;0;0;0;0;0
2019-12-12 04:45:00;10;0;17;4;0;0;0;0;0;0;0;0
2019-12-12 05:00:00;13;0;29;10;0;0;0;0;0;0;0;0
2019-12-12 05:15:00;25;0;36;10;0;0;0;0;0;0;0;0
2019-12-12 05:30:00;37;0;56;15;0;0;4;0;0;0;0;0
2019-12-12 05:45:00;51;0;58;9;0;4;0;0;0;0;0;0
2019-12-12 06:00:00;49;0;35;17;0;0;1;0;0;0;0;0
2019-12-12 06:15:00;48;0;79;17;0;0;0;0;0;0;0;0
2019-12-12 06:30:00;59;0;93;14;5;0;0;0;0;0;0;0
2019-12-12 06:45:00;66;0;105;17;0;0;2;1;0;0;0;0
2019-12-12 07:00:00;60;0;142;31;2;0;0;0;0;0;0;0
2019-12-12 07:15:00;84;0;168;21;11;0;0;1;0;0;0;0
2019-12-12 07:30:00;72;0;203;30;16;0;15;1;0;0;0;0
2019-12-12 07:45:00;96;0;159;31;14;0;5;0;3;0;0;0
2019-12-12 08:00:00;81;0;161;24;6;0;4;1;0;0;0;0
2019-12-12 08:15:00;80;0;118;22;4;0;15;1;1;0;0;0
2019-12-12 08:30:00;64;0;90;30;4;0;6;0;0;0;0;0
2019-12-12 08:45:00;72;0;105;25;5;0;3;0;0;0;0;0
2019-12-12 09:00:00;70;0;64;22;6;1;0;0;0;0;0;0
2019-12-12 09:15:00;57;0;73;30;0;16;5;2;0;0;0;0
2019-12-12 09:30:00;57;0;73;18;3;0;10;0;0;0;0;0
2019-12-12 09:45:00;56;0;86;25;4;0;4;3;0;0;0;0
2019-12-12 10:00:00;70;0;93;30;6;0;0;0;0;0;0;0
2019-12-12 10:15:00;65;0;57;31;4;0;0;0;0;0;0;0
2019-12-12 10:30:00;56;0;72;24;5;0;0;0;0;0;0;0
2019-12-12 10:45:00;74;0;67;28;2;0;0;0;0;0;0;0
2019-12-12 11:00:00;73;0;80;24;2;0;0;0;0;0;0;0
2019-12-12 11:15:00;66;0;74;23;1;0;1;0;0;0;0;0
2019-12-12 11:30:00;83;0;86;26;1;0;0;0;0;0;0;0
2019-12-12 11:45:00;70;0;83;27;1;0;0;0;0;0;0;0
2019-12-12 12:00:00;86;0;62;29;1;0;0;0;0;0;0;0
2019-12-12 12:15:00;83;0;74;24;3;2;33;0;8;0;0;0
2019-12-12 12:30:00;95;0;72;19;2;0;1;0;0;0;0;0
2019-12-12 12:45:00;90;0;82;23;17;0;4;1;0;0;0;0
