DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2019-08-20 00:00:00;0;3;2;2;1;1;1;1;0;0;0;0;0
2019-08-20 00:15:00;0;6;1;1;1;2;1;1;0;0;0;0;0
2019-08-20 00:30:00;1;2;0;0;1;2;1;1;0;0;0;0;0
2019-08-20 00:45:00;0;3;0;2;0;0;0;2;0;0;0;0;0
2019-08-20 01:00:00;1;1;1;1;0;0;0;1;0;0;0;0;0
2019-08-20 01:15:00;0;2;0;0;0;1;0;1;0;0;0;0;0
2019-08-20 01:30:00;0;1;1;1;0;0;0;0;0;0;0;0;0
2019-08-20 01:45:00;0;1;1;0;1;0;1;3;0;0;0;0;0
2019-08-20 02:00:00;3;2;1;1;0;1;0;2;0;0;0;0;0
2019-08-20 02:15:00;0;3;0;0;0;2;0;0;0;0;0;0;0
2019-08-20 02:30:00;1;6;2;2;0;2;0;0;0;0;0;0;0
2019-08-20 02:45:00;0;2;2;2;0;0;0;1;0;0;0;0;0
2019-08-20 03:00:00;0;1;0;0;1;0;0;0;0;0;0;0;0
2019-08-20 03:15:00;2;0;1;1;1;0;1;2;0;0;0;0;0
2019-08-20 03:30:00;0;0;0;0;0;1;0;2;0;0;0;0;0
2019-08-20 03:45:00;1;0;0;0;1;1;1;1;0;0;0;0;0
2019-08-20 04:00:00;0;1;1;2;0;0;0;0;0;0;0;0;0
2019-08-20 04:15:00;1;1;3;2;1;0;1;1;0;0;0;0;0
2019-08-20 04:30:00;0;3;2;2;0;0;0;5;0;0;0;0;0
2019-08-20 04:45:00;1;5;1;1;2;4;2;3;0;0;0;0;0
2019-08-20 05:00:00;1;9;5;6;0;2;0;15;0;0;0;0;0
2019-08-20 05:15:00;0;13;14;13;1;2;1;23;0;0;0;0;0
2019-08-20 05:30:00;5;31;25;27;7;7;6;38;0;0;0;0;0
2019-08-20 05:45:00;5;50;24;23;5;10;5;40;0;0;0;0;0
2019-08-20 06:00:00;5;30;21;21;8;10;9;22;0;0;0;0;0
2019-08-20 06:15:00;5;44;24;24;9;6;8;46;0;0;0;0;0
2019-08-20 06:30:00;8;55;32;34;15;13;15;79;0;0;0;0;0
2019-08-20 06:45:00;15;62;30;31;16;14;16;49;0;0;0;0;0
2019-08-20 07:00:00;12;70;40;40;21;17;21;67;0;0;0;0;0
2019-08-20 07:15:00;4;88;38;38;21;22;20;69;0;0;0;0;0
2019-08-20 07:30:00;11;65;32;32;10;24;11;71;0;0;0;0;0
2019-08-20 07:45:00;7;74;51;52;16;17;17;41;0;0;0;0;0
2019-08-20 08:00:00;11;55;38;39;22;17;22;43;0;0;0;0;0
2019-08-20 08:15:00;5;60;19;21;9;15;9;59;0;0;0;0;0
2019-08-20 08:30:00;5;43;27;28;3;16;4;71;0;0;0;0;0
2019-08-20 08:45:00;8;39;28;29;5;15;5;48;0;0;0;0;0
2019-08-20 09:00:00;3;29;18;18;6;16;6;45;0;0;0;0;0
2019-08-20 09:15:00;6;40;27;31;8;17;9;44;0;0;0;0;0
2019-08-20 09:30:00;1;30;22;21;10;17;11;55;0;0;0;0;0
2019-08-20 09:45:00;2;37;21;21;7;18;7;44;0;0;0;0;0
2019-08-20 10:00:00;2;30;10;10;11;15;12;26;0;0;0;0;0
2019-08-20 10:15:00;2;36;29;28;4;20;5;38;0;0;0;0;0
2019-08-20 10:30:00;3;37;18;19;11;19;13;42;0;0;0;0;0
2019-08-20 10:45:00;1;32;14;15;10;7;9;41;0;0;0;0;0
