DATUM;1(DA1);2(DA2);3(DC2);4(DC1);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC);13(MP12D01);14(MP12D02);15(MP12D03);16(MP12D04);17(MP12D05);18(MP12D06);19(MP12D07);20(MP12D08)
2020-05-09 00:00:00;10;10;20;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 00:15:00;10;12;15;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 00:30:00;15;4;18;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 00:45:00;16;17;12;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 01:00:00;11;12;16;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 01:15:00;12;5;9;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 01:30:00;5;8;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 01:45:00;11;11;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 02:00:00;6;3;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 02:15:00;11;10;10;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 02:30:00;4;5;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 02:45:00;5;4;9;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 03:00:00;9;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 03:15:00;2;1;6;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 03:30:00;6;5;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 03:45:00;4;0;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 04:00:00;6;2;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 04:15:00;3;4;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 04:30:00;1;4;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 04:45:00;4;2;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 05:00:00;8;6;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 05:15:00;9;8;10;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 05:30:00;20;8;8;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 05:45:00;22;19;8;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 06:00:00;14;10;7;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 06:15:00;25;10;16;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 06:30:00;27;14;17;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 06:45:00;19;12;17;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 07:00:00;22;7;14;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 07:15:00;24;21;19;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 07:30:00;32;27;23;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 07:45:00;33;22;22;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 08:00:00;41;23;24;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 08:15:00;35;24;23;42;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 08:30:00;51;39;29;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 08:45:00;66;42;35;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 09:00:00;61;61;42;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 09:15:00;59;53;35;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 09:30:00;61;50;45;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 09:45:00;86;75;51;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 10:00:00;64;65;44;97;9;2;0;0;8;2;0;2;0;0;0;0;0;0;0;0
2020-05-09 10:15:00;65;75;54;117;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 10:30:00;82;103;53;123;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-05-09 10:45:00;84;80;59;132;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 11:00:00;101;99;73;135;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 11:15:00;71;75;57;125;3;2;3;0;9;7;0;5;0;0;0;0;0;0;0;0
2020-05-09 11:30:00;121;110;62;122;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-05-09 11:45:00;101;104;67;132;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 12:00:00;107;94;58;132;20;7;0;0;2;9;0;1;0;0;0;0;0;0;0;0
2020-05-09 12:15:00;90;100;64;127;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 12:30:00;84;100;68;141;0;5;0;0;3;1;0;0;0;0;0;0;0;0;0;0
2020-05-09 12:45:00;88;124;59;150;2;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 13:00:00;101;88;79;121;0;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0
2020-05-09 13:15:00;108;91;51;131;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0
