DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2020-05-18 00:00:00;12;3;4;1;7;5;8;3;0;0;0;0;0;0
2020-05-18 00:15:00;8;12;4;2;6;11;5;5;0;0;0;0;0;0
2020-05-18 00:30:00;11;5;2;2;5;10;4;12;0;0;0;0;0;0
2020-05-18 00:45:00;7;9;11;1;9;7;8;6;0;0;0;0;0;0
2020-05-18 01:00:00;8;5;4;0;5;2;4;2;0;0;0;0;0;0
2020-05-18 01:15:00;10;4;4;1;4;3;5;4;0;0;0;0;0;0
2020-05-18 01:30:00;6;5;2;1;4;6;1;1;0;0;0;0;0;0
2020-05-18 01:45:00;4;4;3;1;9;6;2;2;0;0;0;0;0;0
2020-05-18 02:00:00;4;2;0;1;5;4;5;4;0;0;0;0;0;0
2020-05-18 02:15:00;3;3;1;0;5;3;0;0;0;0;0;0;0;0
2020-05-18 02:30:00;8;0;3;0;3;2;4;2;0;0;0;0;0;0
2020-05-18 02:45:00;3;6;4;0;6;4;3;0;0;0;0;0;0;0
2020-05-18 03:00:00;5;4;1;1;2;2;0;0;0;0;0;0;0;0
2020-05-18 03:15:00;2;1;1;0;1;2;1;1;0;0;0;0;0;0
2020-05-18 03:30:00;4;2;1;0;2;0;4;1;0;0;0;0;0;0
2020-05-18 03:45:00;5;0;2;0;3;3;0;1;0;0;0;0;0;0
2020-05-18 04:00:00;6;3;3;0;5;5;1;0;0;0;0;0;0;0
2020-05-18 04:15:00;6;5;4;0;4;6;3;4;0;0;0;0;0;0
2020-05-18 04:30:00;12;1;8;2;6;8;6;7;0;0;0;0;0;0
2020-05-18 04:45:00;14;8;11;0;13;17;7;7;0;0;0;0;0;0
2020-05-18 05:00:00;17;7;31;1;18;24;15;9;0;1;0;0;0;0
2020-05-18 05:15:00;38;19;48;3;19;28;10;13;0;0;0;0;0;0
2020-05-18 05:30:00;59;38;66;10;24;48;14;20;0;0;0;0;0;0
2020-05-18 05:45:00;48;37;33;14;35;43;12;17;0;0;0;0;0;4
2020-05-18 06:00:00;32;33;27;8;30;34;12;17;0;0;0;0;0;0
2020-05-18 06:15:00;58;35;39;10;41;67;12;11;0;0;0;0;0;0
2020-05-18 06:30:00;77;76;45;14;58;82;20;27;1;0;0;0;0;0
2020-05-18 06:45:00;81;79;50;27;55;84;19;23;0;0;0;0;0;0
2020-05-18 07:00:00;87;78;35;16;53;68;23;28;0;0;0;0;0;0
2020-05-18 07:15:00;83;92;43;25;79;96;34;24;0;8;0;0;0;0
2020-05-18 07:30:00;85;89;55;29;74;83;36;16;0;0;0;0;0;0
2020-05-18 07:45:00;98;99;81;37;88;143;28;23;0;0;0;0;0;6
2020-05-18 08:00:00;71;77;57;19;63;86;31;30;0;0;0;0;0;0
2020-05-18 08:15:00;73;80;42;19;60;73;37;32;0;0;0;0;0;0
2020-05-18 08:30:00;68;81;36;18;62;83;37;19;0;0;0;0;0;0
2020-05-18 08:45:00;78;88;36;20;56;78;38;36;0;0;0;0;0;0
2020-05-18 09:00:00;78;83;50;15;61;70;49;28;0;0;0;0;0;0
2020-05-18 09:15:00;80;103;27;28;57;85;39;34;3;0;0;0;1;4
2020-05-18 09:30:00;83;84;36;12;63;92;51;34;0;0;0;0;0;0
2020-05-18 09:45:00;87;102;47;23;80;94;37;25;0;0;0;0;0;0
2020-05-18 10:00:00;91;99;41;22;67;95;35;35;0;0;0;0;0;0
2020-05-18 10:15:00;95;116;46;28;66;93;61;29;0;0;0;0;0;5
2020-05-18 10:30:00;100;107;45;19;66;88;51;35;0;0;1;0;0;12
2020-05-18 10:45:00;90;104;32;16;80;103;39;27;0;0;0;0;0;0
2020-05-18 11:00:00;89;102;53;28;85;117;59;27;0;0;0;0;0;0
2020-05-18 11:15:00;91;90;58;28;78;104;46;29;0;0;0;0;0;0
2020-05-18 11:30:00;91;95;63;23;84;118;55;32;4;0;2;0;5;3
2020-05-18 11:45:00;86;95;52;21;87;115;53;33;0;5;2;0;3;0
2020-05-18 12:00:00;90;94;56;38;78;121;44;27;0;0;0;0;0;0
2020-05-18 12:15:00;80;89;61;22;84;111;45;29;0;0;0;0;0;0
2020-05-18 12:30:00;83;78;29;23;68;107;44;31;0;25;0;0;0;0
2020-05-18 12:45:00;91;83;44;33;85;104;54;33;0;33;0;0;0;0
2020-05-18 13:00:00;84;88;57;29;81;115;45;25;0;0;0;0;0;0
2020-05-18 13:15:00;93;94;65;19;85;118;55;30;0;0;3;0;0;0
2020-05-18 13:30:00;93;99;62;24;72;101;42;30;0;0;2;0;1;0
2020-05-18 13:45:00;115;115;71;34;74;87;49;45;0;0;0;6;0;0
2020-05-18 14:00:00;93;106;47;16;95;108;59;45;0;0;0;0;0;0
2020-05-18 14:15:00;106;124;44;23;91;106;85;71;0;0;2;6;0;2
2020-05-18 14:30:00;107;101;43;27;96;110;65;57;0;0;0;0;0;0
2020-05-18 14:45:00;100;102;51;21;84;103;69;48;0;1;0;0;0;5
2020-05-18 15:00:00;112;112;49;32;98;126;56;35;0;0;0;0;0;0
2020-05-18 15:15:00;112;104;52;24;102;129;79;32;0;0;0;0;0;1
2020-05-18 15:30:00;99;101;34;22;84;125;55;30;0;0;0;0;17;0
2020-05-18 15:45:00;115;120;45;29;101;132;41;34;10;0;0;0;0;0
2020-05-18 16:00:00;112;114;48;29;118;133;68;45;1;0;0;0;6;1
2020-05-18 16:15:00;128;122;42;33;86;122;73;34;0;0;0;0;4;3
2020-05-18 16:30:00;100;117;39;29;104;138;47;39;0;0;0;7;4;1
2020-05-18 16:45:00;127;93;36;28;106;120;52;49;0;0;0;0;0;0
2020-05-18 17:00:00;118;115;60;37;98;129;56;38;0;0;0;0;0;0
2020-05-18 17:15:00;126;129;51;21;102;152;58;43;0;0;0;0;0;0
2020-05-18 17:30:00;101;105;39;25;84;115;41;42;0;0;0;0;0;0
2020-05-18 17:45:00;103;103;42;20;89;127;50;22;0;7;4;0;0;0
2020-05-18 18:00:00;92;102;37;19;91;121;47;31;0;0;2;0;0;8
2020-05-18 18:15:00;92;95;43;23;80;109;50;40;1;2;0;0;0;0
2020-05-18 18:30:00;84;85;48;26;65;107;39;27;1;0;0;0;1;0
2020-05-18 18:45:00;70;76;37;19;56;97;39;25;0;0;0;0;0;0
2020-05-18 19:00:00;75;82;33;14;62;97;36;34;0;2;3;0;0;0
2020-05-18 19:15:00;70;70;31;10;47;87;31;23;0;0;0;1;0;0
2020-05-18 19:30:00;53;59;24;11;52;67;32;26;0;0;0;0;0;0
2020-05-18 19:45:00;44;42;22;10;52;72;35;17;1;0;0;0;0;0
2020-05-18 20:00:00;54;61;25;6;54;71;33;31;0;0;0;0;0;13
2020-05-18 20:15:00;43;39;19;11;60;61;29;14;0;0;0;0;0;2
2020-05-18 20:30:00;44;31;24;10;34;51;23;11;0;1;0;0;0;0
2020-05-18 20:45:00;38;30;33;2;27;41;23;15;0;0;0;0;0;0
2020-05-18 21:00:00;41;39;31;8;29;41;18;15;0;0;0;0;0;0
2020-05-18 21:15:00;50;25;58;6;35;38;19;14;0;0;0;0;0;0
2020-05-18 21:30:00;49;22;48;7;36;38;20;17;0;0;0;0;0;0
2020-05-18 21:45:00;39;29;17;4;27;33;39;26;0;0;0;0;1;0
2020-05-18 22:00:00;30;34;9;3;26;30;63;41;0;0;0;0;0;0
2020-05-18 22:15:00;31;22;10;0;23;26;26;24;0;0;0;0;0;0
2020-05-18 22:30:00;16;14;19;1;20;16;20;16;0;0;0;0;0;0
2020-05-18 22:45:00;16;14;7;2;17;17;9;8;0;0;0;0;0;0
2020-05-18 23:00:00;24;17;9;2;12;17;7;5;0;0;0;0;0;0
2020-05-18 23:15:00;13;15;5;4;12;14;8;5;0;0;0;0;0;0
2020-05-18 23:30:00;16;16;10;2;6;9;6;5;0;0;0;0;0;0
2020-05-18 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
