DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-12-22 00:00:00;6;5;0;0;0;0;0
2020-12-22 00:15:00;6;4;0;0;0;0;0
2020-12-22 00:30:00;4;3;0;0;0;0;0
2020-12-22 00:45:00;6;2;0;0;0;0;0
2020-12-22 01:00:00;4;0;0;0;0;0;0
2020-12-22 01:15:00;8;4;1;1;0;0;0
2020-12-22 01:30:00;2;7;0;0;0;0;0
2020-12-22 01:45:00;2;4;0;0;0;0;0
2020-12-22 02:00:00;2;5;1;1;0;0;0
2020-12-22 02:15:00;4;4;0;0;0;0;0
2020-12-22 02:30:00;7;1;0;0;0;0;0
2020-12-22 02:45:00;2;5;0;0;0;0;0
2020-12-22 03:00:00;7;7;1;1;0;0;0
2020-12-22 03:15:00;4;9;0;0;0;0;0
2020-12-22 03:30:00;3;6;0;0;0;0;0
2020-12-22 03:45:00;9;6;0;0;0;0;0
2020-12-22 04:00:00;7;4;1;1;0;0;0
2020-12-22 04:15:00;7;8;0;0;0;0;0
2020-12-22 04:30:00;10;12;0;0;0;0;0
2020-12-22 04:45:00;9;13;0;0;0;0;0
2020-12-22 05:00:00;15;21;0;0;0;0;0
2020-12-22 05:15:00;40;27;1;1;0;0;0
2020-12-22 05:30:00;61;36;1;1;0;0;0
2020-12-22 05:45:00;53;42;1;1;0;0;0
2020-12-22 06:00:00;51;43;1;1;0;0;0
2020-12-22 06:15:00;64;60;2;2;0;0;0
2020-12-22 06:30:00;76;70;2;2;0;0;0
2020-12-22 06:45:00;114;93;7;7;0;0;0
2020-12-22 07:00:00;118;83;4;4;3;0;0
2020-12-22 07:15:00;111;82;10;10;4;0;0
2020-12-22 07:30:00;134;120;4;4;2;0;0
2020-12-22 07:45:00;117;101;10;10;0;0;0
2020-12-22 08:00:00;120;102;4;4;5;0;0
2020-12-22 08:15:00;121;112;3;3;3;0;0
2020-12-22 08:30:00;95;94;10;10;12;0;0
2020-12-22 08:45:00;134;122;6;6;2;0;0
2020-12-22 09:00:00;119;109;6;6;1;0;0
2020-12-22 09:15:00;125;152;7;7;5;0;0
2020-12-22 09:30:00;156;120;14;14;0;0;0
2020-12-22 09:45:00;184;156;15;15;5;0;0
2020-12-22 10:00:00;149;139;9;9;5;0;0
2020-12-22 10:15:00;140;157;5;5;19;0;0
2020-12-22 10:30:00;175;149;5;5;0;0;0
2020-12-22 10:45:00;176;154;9;9;0;0;0
2020-12-22 11:00:00;182;144;13;13;2;0;0
2020-12-22 11:15:00;174;153;6;6;7;0;0
2020-12-22 11:30:00;170;151;6;6;1;0;0
2020-12-22 11:45:00;168;153;8;8;4;0;0
2020-12-22 12:00:00;159;153;9;9;4;0;0
2020-12-22 12:15:00;171;165;8;8;0;0;0
2020-12-22 12:30:00;159;140;10;10;3;0;0
2020-12-22 12:45:00;171;157;19;19;4;0;0
2020-12-22 13:00:00;148;137;2;2;2;0;0
2020-12-22 13:15:00;150;138;6;6;4;0;0
2020-12-22 13:30:00;151;130;10;10;7;0;0
2020-12-22 13:45:00;167;147;12;12;0;0;0
2020-12-22 14:00:00;174;155;10;10;3;0;0
2020-12-22 14:15:00;174;132;7;7;0;0;0
2020-12-22 14:30:00;180;152;4;4;1;0;0
2020-12-22 14:45:00;172;173;9;9;7;0;0
2020-12-22 15:00:00;168;151;13;13;2;0;0
2020-12-22 15:15:00;152;155;11;11;5;0;0
2020-12-22 15:30:00;147;149;12;12;0;0;0
2020-12-22 15:45:00;164;160;7;7;1;0;0
2020-12-22 16:00:00;157;153;10;10;5;0;0
2020-12-22 16:15:00;197;194;11;11;6;0;0
2020-12-22 16:30:00;165;166;12;12;24;0;0
2020-12-22 16:45:00;154;148;9;9;7;0;0
2020-12-22 17:00:00;165;170;11;11;0;0;0
2020-12-22 17:15:00;163;143;10;10;6;0;0
2020-12-22 17:30:00;140;137;14;14;2;0;0
2020-12-22 17:45:00;137;138;4;4;2;0;0
2020-12-22 18:00:00;116;124;6;6;6;0;0
2020-12-22 18:15:00;124;107;8;8;0;0;0
2020-12-22 18:30:00;94;95;4;4;0;0;0
2020-12-22 18:45:00;79;79;6;6;0;0;0
2020-12-22 19:00:00;90;82;4;4;0;0;0
2020-12-22 19:15:00;73;79;4;4;0;0;0
2020-12-22 19:30:00;64;58;4;4;0;0;0
2020-12-22 19:45:00;57;68;4;4;0;0;0
2020-12-22 20:00:00;50;61;5;5;0;0;0
2020-12-22 20:15:00;57;48;4;4;0;0;0
2020-12-22 20:30:00;49;62;8;8;0;0;0
2020-12-22 20:45:00;71;53;7;7;0;0;0
2020-12-22 21:00:00;15;22;2;2;0;0;0
2020-12-22 21:15:00;13;16;0;0;0;0;0
2020-12-22 21:30:00;23;8;0;0;0;0;0
2020-12-22 21:45:00;15;24;0;0;0;0;0
2020-12-22 22:00:00;15;20;0;0;0;0;0
2020-12-22 22:15:00;8;20;0;0;0;0;0
2020-12-22 22:30:00;11;11;0;0;0;0;0
2020-12-22 22:45:00;9;15;0;0;0;0;0
2020-12-22 23:00:00;7;11;0;0;0;0;0
2020-12-22 23:15:00;13;4;1;1;0;0;0
2020-12-22 23:30:00;5;6;0;0;0;0;0
