DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-06-01 00:00:00;5;5;5;1;1;2;3;1;6;0;0;0;0;0;0
2020-06-01 00:15:00;8;2;2;1;1;5;3;0;5;0;0;0;0;0;0
2020-06-01 00:30:00;8;4;7;2;2;2;1;2;8;0;0;0;0;0;0
2020-06-01 00:45:00;9;1;3;0;0;1;1;1;8;0;0;0;0;0;0
2020-06-01 01:00:00;2;2;3;1;1;1;1;0;3;0;0;0;0;0;0
2020-06-01 01:15:00;6;0;0;2;2;1;1;0;3;0;0;0;0;0;0
2020-06-01 01:30:00;1;1;2;0;0;0;0;0;3;0;0;0;0;0;0
2020-06-01 01:45:00;1;1;2;1;0;4;4;0;3;0;0;0;0;0;0
2020-06-01 02:00:00;5;2;3;1;1;1;1;1;4;0;0;0;0;0;0
2020-06-01 02:15:00;4;3;6;4;4;4;1;0;5;0;0;0;0;0;0
2020-06-01 02:30:00;2;1;2;0;0;2;2;0;3;0;0;0;0;0;0
2020-06-01 02:45:00;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-06-01 03:00:00;2;1;1;1;1;0;0;0;2;0;0;0;0;0;0
2020-06-01 03:15:00;1;1;1;0;0;0;0;0;2;0;0;0;0;0;0
2020-06-01 03:30:00;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-06-01 03:45:00;1;2;3;0;0;0;0;0;1;0;0;0;0;0;0
2020-06-01 04:00:00;2;0;1;1;1;0;0;0;3;0;0;0;0;0;0
2020-06-01 04:15:00;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-01 04:30:00;3;0;1;0;0;0;0;0;2;0;0;0;0;0;0
2020-06-01 04:45:00;5;0;2;0;0;1;1;0;0;0;0;0;0;0;0
2020-06-01 05:00:00;2;0;0;1;1;0;0;0;1;0;0;0;0;0;0
2020-06-01 05:15:00;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-06-01 05:30:00;7;1;3;0;0;1;1;0;1;0;0;0;0;0;0
2020-06-01 05:45:00;2;1;2;2;2;1;1;0;3;0;0;0;0;0;0
2020-06-01 06:00:00;4;0;0;4;3;1;1;0;0;0;0;0;0;0;0
2020-06-01 06:15:00;9;2;2;3;3;1;2;0;4;0;0;0;0;0;0
2020-06-01 06:30:00;5;3;3;2;2;0;1;0;4;0;0;0;0;0;0
2020-06-01 06:45:00;7;0;0;2;2;0;0;0;3;0;0;0;0;0;0
2020-06-01 07:00:00;7;1;1;3;3;0;1;0;0;0;0;0;0;0;0
2020-06-01 07:15:00;5;1;4;2;2;1;1;0;3;0;0;0;0;0;0
2020-06-01 07:30:00;7;2;2;0;0;0;0;0;6;0;0;0;0;0;0
2020-06-01 07:45:00;5;1;2;6;6;4;1;1;6;0;0;0;0;0;0
2020-06-01 08:00:00;5;1;2;0;0;2;2;1;3;0;0;0;0;0;0
2020-06-01 08:15:00;8;1;3;2;2;1;1;0;7;0;0;0;0;0;0
2020-06-01 08:30:00;19;3;5;5;6;5;5;0;11;0;0;0;0;0;0
2020-06-01 08:45:00;16;3;3;3;3;3;3;1;11;0;0;0;0;0;0
2020-06-01 09:00:00;13;2;2;10;10;5;4;0;11;0;0;0;0;0;0
2020-06-01 09:15:00;15;5;4;10;10;6;6;1;11;0;0;0;0;0;0
2020-06-01 09:30:00;21;3;5;9;9;3;3;2;18;0;0;0;0;0;0
2020-06-01 09:45:00;22;8;9;16;16;6;6;1;20;0;0;2;1;0;0
2020-06-01 10:00:00;22;4;6;11;12;5;5;1;22;0;0;1;1;0;0
2020-06-01 10:15:00;19;12;13;13;11;8;9;0;30;0;0;3;0;0;0
2020-06-01 10:30:00;28;11;12;10;10;3;3;2;22;0;0;0;0;0;0
2020-06-01 10:45:00;27;9;11;16;16;5;5;2;33;0;0;0;0;0;0
2020-06-01 11:00:00;34;13;14;11;12;5;4;2;28;0;0;11;0;0;0
2020-06-01 11:15:00;35;11;13;21;22;6;5;3;31;0;0;0;1;0;0
2020-06-01 11:30:00;40;8;8;19;17;7;6;1;40;0;0;0;0;0;0
2020-06-01 11:45:00;23;12;14;9;10;10;11;1;34;0;0;3;0;0;0
2020-06-01 12:00:00;24;6;7;13;14;7;7;6;39;0;0;4;1;0;0
2020-06-01 12:15:00;34;6;5;15;14;6;7;0;32;0;0;0;2;0;0
2020-06-01 12:30:00;51;13;13;18;17;6;8;2;34;0;0;2;0;0;0
2020-06-01 12:45:00;34;18;18;21;21;8;9;2;28;0;0;3;1;0;0
2020-06-01 13:00:00;35;11;11;18;20;7;7;2;34;0;0;0;1;0;0
2020-06-01 13:15:00;49;12;13;17;18;7;7;5;38;0;0;6;15;0;0
2020-06-01 13:30:00;47;13;13;17;16;8;10;3;28;0;0;1;1;0;0
2020-06-01 13:45:00;55;18;18;22;25;8;8;3;35;0;0;4;0;0;0
2020-06-01 14:00:00;62;13;17;12;12;6;5;3;42;0;0;0;3;0;0
2020-06-01 14:15:00;41;15;17;28;27;11;11;1;35;0;0;1;3;0;0
2020-06-01 14:30:00;41;16;16;17;19;3;3;2;38;0;0;0;4;0;0
2020-06-01 14:45:00;50;13;13;14;14;8;5;2;36;0;0;1;2;0;0
2020-06-01 15:00:00;41;13;15;15;17;12;10;0;46;0;0;0;2;0;0
2020-06-01 15:15:00;44;14;16;21;23;8;6;0;53;0;0;2;4;0;0
2020-06-01 15:30:00;48;14;14;19;21;4;4;2;30;0;0;1;2;0;0
2020-06-01 15:45:00;50;11;12;17;16;6;6;3;46;0;0;2;1;0;0
2020-06-01 16:00:00;36;22;19;15;16;8;8;3;29;0;0;2;0;0;0
2020-06-01 16:15:00;46;17;18;23;24;8;8;1;37;0;0;0;8;0;0
2020-06-01 16:30:00;45;17;22;13;14;5;6;0;45;0;0;0;1;0;0
2020-06-01 16:45:00;44;10;11;6;7;10;11;2;35;0;0;1;2;0;0
2020-06-01 17:00:00;42;15;17;18;17;11;11;0;47;0;0;0;4;0;0
2020-06-01 17:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 17:30:00;31;11;10;17;16;8;8;4;40;0;0;0;2;0;0
2020-06-01 17:45:00;51;20;23;10;11;8;8;3;34;0;0;0;4;0;0
2020-06-01 18:00:00;42;15;17;14;14;7;6;1;24;0;0;0;0;0;0
2020-06-01 18:15:00;37;11;13;14;15;8;7;3;28;0;0;4;1;0;0
2020-06-01 18:30:00;38;19;18;12;12;10;9;4;31;0;0;0;1;0;0
2020-06-01 18:45:00;37;11;14;10;11;5;6;2;27;0;0;0;2;0;0
2020-06-01 19:00:00;34;16;16;7;7;9;9;3;30;0;0;0;0;0;0
2020-06-01 19:15:00;38;15;17;18;18;7;5;2;42;0;0;4;4;0;0
2020-06-01 19:30:00;28;19;19;15;15;11;10;0;29;0;0;0;0;0;0
2020-06-01 19:45:00;26;13;13;18;14;7;7;1;26;0;0;2;2;0;0
2020-06-01 20:00:00;27;16;16;7;7;4;4;1;25;0;0;0;0;0;0
2020-06-01 20:15:00;27;8;8;6;6;1;1;1;24;0;0;0;2;0;0
2020-06-01 20:30:00;30;16;15;4;4;7;8;0;30;0;0;0;0;0;0
2020-06-01 20:45:00;26;8;10;10;9;6;6;0;24;0;0;0;0;0;0
