DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-10-22 00:00:00;9;5;8;5;0;0;0
2020-10-22 00:15:00;9;12;13;10;0;0;0
2020-10-22 00:30:00;11;13;14;5;1;1;0
2020-10-22 00:45:00;8;8;7;3;0;2;0
2020-10-22 01:00:00;5;8;7;1;0;4;0
2020-10-22 01:15:00;2;3;12;9;0;0;0
2020-10-22 01:30:00;1;2;6;1;0;0;0
2020-10-22 01:45:00;6;5;4;6;0;0;0
2020-10-22 02:00:00;5;1;4;3;0;1;0
2020-10-22 02:15:00;10;3;6;5;1;0;0
2020-10-22 02:30:00;1;0;4;3;0;1;0
2020-10-22 02:45:00;4;3;3;5;3;0;0
2020-10-22 03:00:00;6;2;3;1;0;2;0
2020-10-22 03:15:00;9;2;8;2;0;3;0
2020-10-22 03:30:00;6;10;8;3;0;0;0
2020-10-22 03:45:00;4;3;10;6;0;1;0
2020-10-22 04:00:00;9;8;11;4;0;0;0
2020-10-22 04:15:00;13;7;19;2;0;1;0
2020-10-22 04:30:00;12;12;21;9;0;2;0
2020-10-22 04:45:00;23;23;58;19;4;6;0
2020-10-22 05:00:00;24;27;106;43;2;12;0
2020-10-22 05:15:00;32;35;212;115;2;24;0
2020-10-22 05:30:00;52;60;214;140;6;20;0
2020-10-22 05:45:00;121;167;160;107;12;16;0
2020-10-22 06:00:00;158;190;143;102;6;8;2
2020-10-22 06:15:00;95;139;170;107;15;18;0
2020-10-22 06:30:00;89;113;207;173;14;30;0
2020-10-22 06:45:00;76;116;175;151;21;33;0
2020-10-22 07:00:00;68;104;163;147;17;25;0
2020-10-22 07:15:00;79;104;186;167;39;42;0
2020-10-22 07:30:00;92;123;220;185;73;47;1
2020-10-22 07:45:00;106;148;196;175;279;49;0
2020-10-22 08:00:00;82;137;180;144;26;38;0
2020-10-22 08:15:00;80;111;148;142;38;25;0
2020-10-22 08:30:00;75;112;145;196;21;29;0
2020-10-22 08:45:00;88;110;113;152;27;28;0
2020-10-22 09:00:00;70;107;77;100;13;21;0
2020-10-22 09:15:00;67;104;107;123;16;26;2
2020-10-22 09:30:00;67;119;102;118;18;16;0
2020-10-22 09:45:00;88;129;111;110;14;21;0
2020-10-22 10:00:00;83;116;109;126;19;19;0
2020-10-22 10:15:00;80;122;108;124;55;25;0
2020-10-22 10:30:00;84;136;91;95;24;17;0
2020-10-22 10:45:00;79;137;101;134;26;21;2
2020-10-22 11:00:00;90;145;105;138;29;18;0
2020-10-22 11:15:00;91;131;103;156;19;24;0
2020-10-22 11:30:00;94;139;105;133;16;26;0
2020-10-22 11:45:00;95;138;114;122;15;23;0
2020-10-22 12:00:00;110;165;90;105;22;26;0
2020-10-22 12:15:00;83;143;95;95;17;21;0
2020-10-22 12:30:00;94;152;108;116;17;34;0
2020-10-22 12:45:00;90;147;123;130;19;39;0
2020-10-22 13:00:00;106;147;143;107;18;29;0
2020-10-22 13:15:00;120;174;179;151;17;35;0
2020-10-22 13:30:00;134;174;183;135;25;35;0
2020-10-22 13:45:00;116;180;189;168;25;42;0
2020-10-22 14:00:00;152;218;139;132;9;35;0
2020-10-22 14:15:00;191;267;124;132;167;19;0
2020-10-22 14:30:00;237;310;123;135;27;28;2
2020-10-22 14:45:00;186;248;118;133;32;23;0
2020-10-22 15:00:00;186;246;119;153;30;28;1
2020-10-22 15:15:00;181;273;126;168;18;30;0
2020-10-22 15:30:00;186;244;110;152;17;30;0
2020-10-22 15:45:00;172;237;122;163;274;23;0
2020-10-22 16:00:00;181;260;115;126;25;32;3
2020-10-22 16:15:00;193;258;134;157;23;29;1
2020-10-22 16:30:00;182;231;133;232;29;25;26
2020-10-22 16:45:00;162;223;117;134;18;30;1
2020-10-22 17:00:00;156;236;116;148;24;40;2
2020-10-22 17:15:00;146;235;123;164;79;34;0
2020-10-22 17:30:00;176;225;139;161;19;34;0
2020-10-22 17:45:00;122;186;100;139;26;28;1
2020-10-22 18:00:00;133;173;94;163;140;24;4
2020-10-22 18:15:00;121;178;91;121;16;21;0
2020-10-22 18:30:00;112;158;98;96;45;28;0
2020-10-22 18:45:00;104;129;94;122;19;27;0
2020-10-22 19:00:00;79;102;84;87;13;18;4
2020-10-22 19:15:00;81;129;68;92;10;25;0
2020-10-22 19:30:00;69;83;60;68;6;19;1
2020-10-22 19:45:00;61;94;55;68;2;11;0
2020-10-22 20:00:00;61;93;63;63;4;12;0
2020-10-22 20:15:00;57;84;50;64;5;17;0
2020-10-22 20:30:00;50;60;74;60;5;5;0
2020-10-22 20:45:00;49;66;93;62;8;14;0
2020-10-22 21:00:00;48;59;151;65;6;10;0
2020-10-22 21:15:00;42;59;204;110;4;14;0
2020-10-22 21:30:00;46;59;134;78;5;15;0
2020-10-22 21:45:00;116;134;66;53;6;10;0
2020-10-22 22:00:00;159;184;38;32;3;10;0
2020-10-22 22:15:00;80;79;39;42;2;6;0
2020-10-22 22:30:00;41;41;30;25;0;3;0
2020-10-22 22:45:00;28;34;25;17;9;2;0
2020-10-22 23:00:00;22;30;22;10;2;5;0
2020-10-22 23:15:00;14;23;23;16;0;3;0
2020-10-22 23:30:00;11;14;14;4;1;1;0
2020-10-22 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
