DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-10-29 00:00:00;5;5;8;6;0;1;0
2020-10-29 00:15:00;7;12;13;3;0;5;0
2020-10-29 00:30:00;8;9;11;8;2;0;0
2020-10-29 00:45:00;2;5;10;8;0;2;0
2020-10-29 01:00:00;4;2;9;4;0;2;0
2020-10-29 01:15:00;3;1;6;4;0;0;0
2020-10-29 01:30:00;4;3;9;2;1;0;0
2020-10-29 01:45:00;9;4;6;4;2;0;0
2020-10-29 02:00:00;5;10;5;3;1;0;0
2020-10-29 02:15:00;6;7;4;3;0;2;0
2020-10-29 02:30:00;2;2;4;2;0;0;0
2020-10-29 02:45:00;5;4;3;1;0;1;0
2020-10-29 03:00:00;2;2;3;4;0;0;0
2020-10-29 03:15:00;5;1;5;3;0;1;0
2020-10-29 03:30:00;4;1;8;1;0;1;0
2020-10-29 03:45:00;7;2;5;1;0;1;0
2020-10-29 04:00:00;10;5;14;7;0;0;0
2020-10-29 04:15:00;7;10;12;5;1;1;0
2020-10-29 04:30:00;15;13;14;5;0;1;0
2020-10-29 04:45:00;21;22;43;17;1;2;0
2020-10-29 05:00:00;26;27;100;36;2;4;0
2020-10-29 05:15:00;33;39;162;91;2;13;0
2020-10-29 05:30:00;54;73;205;104;11;14;0
2020-10-29 05:45:00;118;155;164;100;11;12;0
2020-10-29 06:00:00;151;208;138;97;19;15;0
2020-10-29 06:15:00;112;141;175;131;18;22;4
2020-10-29 06:30:00;89;121;200;154;27;39;0
2020-10-29 06:45:00;75;126;184;179;18;27;0
2020-10-29 07:00:00;72;101;176;147;22;36;0
2020-10-29 07:15:00;88;118;195;245;53;31;0
2020-10-29 07:30:00;81;101;217;191;49;44;0
2020-10-29 07:45:00;97;141;207;206;26;50;0
2020-10-29 08:00:00;95;134;169;193;23;40;0
2020-10-29 08:15:00;90;146;159;147;42;31;0
2020-10-29 08:30:00;85;137;133;159;20;24;0
2020-10-29 08:45:00;95;127;140;145;30;35;0
2020-10-29 09:00:00;71;105;115;118;20;22;0
2020-10-29 09:15:00;86;115;105;135;25;23;2
2020-10-29 09:30:00;78;106;98;134;16;18;3
2020-10-29 09:45:00;78;126;117;126;21;27;2
2020-10-29 10:00:00;86;130;98;125;14;28;0
2020-10-29 10:15:00;102;123;102;110;24;25;0
2020-10-29 10:30:00;87;131;114;142;23;24;0
2020-10-29 10:45:00;98;161;112;129;25;22;0
2020-10-29 11:00:00;108;152;102;114;9;22;0
2020-10-29 11:15:00;83;143;92;103;20;29;0
2020-10-29 11:30:00;87;142;119;224;20;22;2
2020-10-29 11:45:00;98;162;105;123;20;32;0
2020-10-29 12:00:00;99;159;100;102;23;27;0
2020-10-29 12:15:00;108;150;105;126;19;28;0
2020-10-29 12:30:00;128;179;126;132;32;30;0
2020-10-29 12:45:00;109;160;132;140;28;34;0
2020-10-29 13:00:00;100;165;121;124;19;41;0
2020-10-29 13:15:00;124;171;179;160;14;32;0
2020-10-29 13:30:00;119;175;186;141;23;56;0
2020-10-29 13:45:00;135;188;227;159;67;43;0
2020-10-29 14:00:00;172;209;175;171;34;31;0
2020-10-29 14:15:00;195;276;108;146;14;30;0
2020-10-29 14:30:00;208;284;126;184;23;33;0
2020-10-29 14:45:00;166;247;128;137;32;25;0
2020-10-29 15:00:00;181;249;123;147;25;38;0
2020-10-29 15:15:00;190;260;111;138;14;32;0
2020-10-29 15:30:00;179;265;130;157;29;34;0
2020-10-29 15:45:00;175;241;119;169;22;34;0
2020-10-29 16:00:00;169;241;134;169;27;35;0
2020-10-29 16:15:00;177;249;125;168;71;33;0
2020-10-29 16:30:00;204;230;125;160;25;42;0
2020-10-29 16:45:00;169;242;118;156;29;34;0
2020-10-29 17:00:00;167;237;133;170;23;39;0
2020-10-29 17:15:00;160;236;149;186;28;23;0
2020-10-29 17:30:00;130;218;119;158;23;32;0
2020-10-29 17:45:00;136;182;116;154;26;27;0
2020-10-29 18:00:00;123;182;96;154;15;25;0
2020-10-29 18:15:00;123;165;99;133;31;32;0
2020-10-29 18:30:00;106;152;83;104;17;15;0
2020-10-29 18:45:00;96;135;88;94;13;22;0
2020-10-29 19:00:00;84;128;80;105;10;19;3
2020-10-29 19:15:00;76;107;53;68;12;13;0
2020-10-29 19:30:00;67;88;50;57;12;10;0
2020-10-29 19:45:00;50;98;64;63;5;22;1
2020-10-29 20:00:00;67;102;47;57;2;16;0
2020-10-29 20:15:00;76;90;55;73;4;15;0
2020-10-29 20:30:00;46;65;78;59;2;14;0
2020-10-29 20:45:00;38;64;95;66;6;9;0
2020-10-29 21:00:00;44;79;163;72;2;12;0
2020-10-29 21:15:00;45;73;209;79;2;10;0
2020-10-29 21:30:00;56;76;158;97;3;10;0
2020-10-29 21:45:00;125;133;59;44;6;7;0
2020-10-29 22:00:00;189;243;60;44;5;10;0
2020-10-29 22:15:00;112;123;31;25;2;1;0
2020-10-29 22:30:00;45;43;47;41;0;4;0
2020-10-29 22:45:00;24;30;23;17;2;4;0
2020-10-29 23:00:00;26;27;18;13;0;3;0
2020-10-29 23:15:00;13;24;11;9;0;3;0
2020-10-29 23:30:00;10;22;13;10;1;2;0
2020-10-29 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
