DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-10-03 00:00:00;26;11;6;24;0;5
2020-10-03 00:15:00;27;9;14;19;3;4
2020-10-03 00:30:00;21;10;17;18;2;3
2020-10-03 00:45:00;33;13;9;15;2;5
2020-10-03 01:00:00;26;14;5;15;0;5
2020-10-03 01:15:00;19;10;13;16;2;3
2020-10-03 01:30:00;21;7;13;11;1;0
2020-10-03 01:45:00;14;3;1;10;1;2
2020-10-03 02:00:00;20;8;8;12;0;2
2020-10-03 02:15:00;13;5;2;7;0;1
2020-10-03 02:30:00;11;6;4;7;2;3
2020-10-03 02:45:00;8;3;3;10;1;0
2020-10-03 03:00:00;10;7;5;6;1;0
2020-10-03 03:15:00;7;1;8;3;0;3
2020-10-03 03:30:00;8;1;4;5;1;2
2020-10-03 03:45:00;4;6;3;4;0;0
2020-10-03 04:00:00;6;4;5;6;1;1
2020-10-03 04:15:00;11;1;4;2;0;1
2020-10-03 04:30:00;12;1;1;3;0;1
2020-10-03 04:45:00;6;4;7;8;1;3
2020-10-03 05:00:00;10;2;2;16;1;2
2020-10-03 05:15:00;14;7;2;11;2;2
2020-10-03 05:30:00;16;7;11;27;2;5
2020-10-03 05:45:00;23;9;26;52;1;1
2020-10-03 06:00:00;17;6;19;57;3;3
2020-10-03 06:15:00;27;4;15;26;1;5
2020-10-03 06:30:00;15;3;5;22;0;6
2020-10-03 06:45:00;12;7;10;21;2;2
2020-10-03 07:00:00;17;5;13;12;2;5
2020-10-03 07:15:00;23;9;11;14;2;3
2020-10-03 07:30:00;24;10;13;18;0;5
2020-10-03 07:45:00;30;11;17;19;0;6
2020-10-03 08:00:00;24;9;14;18;1;5
2020-10-03 08:15:00;22;15;11;21;1;4
2020-10-03 08:30:00;30;10;20;30;4;9
2020-10-03 08:45:00;53;22;30;40;1;8
2020-10-03 09:00:00;51;20;23;19;2;15
2020-10-03 09:15:00;50;24;36;33;6;17
2020-10-03 09:30:00;73;38;45;46;4;12
2020-10-03 09:45:00;69;36;41;55;0;19
2020-10-03 10:00:00;83;40;42;46;4;18
2020-10-03 10:15:00;79;52;37;55;3;17
2020-10-03 10:30:00;94;50;50;60;7;13
2020-10-03 10:45:00;111;58;53;53;3;24
2020-10-03 11:00:00;83;46;42;72;10;19
2020-10-03 11:15:00;86;43;46;62;6;17
2020-10-03 11:30:00;91;57;46;73;5;15
2020-10-03 11:45:00;93;54;59;73;4;17
2020-10-03 12:00:00;94;66;54;78;6;14
2020-10-03 12:15:00;94;52;62;68;2;22
2020-10-03 12:30:00;94;61;55;81;3;15
2020-10-03 12:45:00;96;63;68;108;7;12
2020-10-03 13:00:00;99;52;61;88;10;11
2020-10-03 13:15:00;88;58;59;89;5;26
2020-10-03 13:30:00;99;65;61;94;6;26
2020-10-03 13:45:00;112;65;66;98;13;17
2020-10-03 14:00:00;108;50;67;76;10;31
2020-10-03 14:15:00;94;68;46;85;7;14
2020-10-03 14:30:00;89;66;59;93;12;15
2020-10-03 14:45:00;107;54;60;96;5;17
2020-10-03 15:00:00;101;62;58;98;4;19
2020-10-03 15:15:00;99;64;50;78;8;21
2020-10-03 15:30:00;95;66;49;80;4;18
2020-10-03 15:45:00;94;61;57;81;6;19
2020-10-03 16:00:00;111;77;58;72;11;22
2020-10-03 16:15:00;108;65;65;98;7;21
2020-10-03 16:30:00;106;65;55;91;8;27
2020-10-03 16:45:00;104;62;65;81;3;23
2020-10-03 17:00:00;91;54;56;87;4;15
2020-10-03 17:15:00;97;66;50;84;8;18
2020-10-03 17:30:00;105;69;56;77;8;25
2020-10-03 17:45:00;115;78;59;101;14;27
2020-10-03 18:00:00;104;67;52;96;11;10
2020-10-03 18:15:00;97;41;64;83;6;19
2020-10-03 18:30:00;95;54;52;80;5;12
2020-10-03 18:45:00;109;59;79;81;5;26
2020-10-03 19:00:00;101;64;56;79;8;23
2020-10-03 19:15:00;81;57;43;80;8;29
2020-10-03 19:30:00;102;56;47;74;4;16
2020-10-03 19:45:00;91;48;45;70;4;9
2020-10-03 20:00:00;89;48;43;64;5;13
2020-10-03 20:15:00;61;38;43;70;8;9
2020-10-03 20:30:00;71;33;32;61;4;14
2020-10-03 20:45:00;77;44;48;54;5;14
2020-10-03 21:00:00;63;28;35;53;5;12
2020-10-03 21:15:00;56;27;28;59;3;13
2020-10-03 21:30:00;67;44;24;52;6;8
2020-10-03 21:45:00;67;32;19;52;4;6
2020-10-03 22:00:00;56;28;40;56;4;8
2020-10-03 22:15:00;61;27;25;42;1;11
2020-10-03 22:30:00;58;27;23;40;3;12
2020-10-03 22:45:00;60;27;25;40;1;7
2020-10-03 23:00:00;44;19;20;36;6;4
2020-10-03 23:15:00;37;17;17;32;2;5
2020-10-03 23:30:00;49;22;16;33;1;6
2020-10-03 23:45:00;46;19;18;19;1;10
