DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-09-04 00:00:00;7;1;2;0;0;6;2;6;0;1;0
2020-09-04 00:15:00;4;2;2;0;0;7;1;7;2;2;0
2020-09-04 00:30:00;7;3;1;0;0;3;2;3;1;1;0
2020-09-04 00:45:00;2;1;1;0;0;9;4;9;1;1;0
2020-09-04 01:00:00;3;2;1;0;0;8;3;8;1;1;0
2020-09-04 01:15:00;0;0;0;0;0;6;1;6;0;0;0
2020-09-04 01:30:00;3;4;6;0;0;5;1;5;3;1;0
2020-09-04 01:45:00;5;4;4;0;0;2;7;2;2;1;0
2020-09-04 02:00:00;2;0;0;0;0;6;1;6;1;0;0
2020-09-04 02:15:00;3;1;1;0;0;5;2;5;1;2;0
2020-09-04 02:30:00;2;4;4;0;0;8;4;8;1;3;0
2020-09-04 02:45:00;5;3;1;0;0;5;3;5;1;2;0
2020-09-04 03:00:00;3;2;0;0;0;8;2;8;2;3;0
2020-09-04 03:15:00;4;3;1;0;0;2;6;2;1;0;0
2020-09-04 03:30:00;6;3;3;0;0;4;5;4;0;1;0
2020-09-04 03:45:00;13;2;2;0;0;6;1;6;0;3;0
2020-09-04 04:00:00;9;2;1;0;0;5;2;5;1;3;0
2020-09-04 04:15:00;6;1;1;0;0;4;5;4;1;5;0
2020-09-04 04:30:00;12;3;2;0;0;6;3;6;3;5;0
2020-09-04 04:45:00;21;10;4;0;0;9;2;9;2;2;0
2020-09-04 05:00:00;43;6;4;0;0;18;1;18;1;3;0
2020-09-04 05:15:00;37;5;5;0;0;18;7;19;1;6;0
2020-09-04 05:30:00;69;5;3;0;1;35;7;36;1;0;0
2020-09-04 05:45:00;71;4;3;0;1;49;8;47;1;4;0
2020-09-04 06:00:00;72;4;0;0;2;63;13;63;8;6;0
2020-09-04 06:15:00;91;14;5;0;0;67;15;67;12;5;0
2020-09-04 06:30:00;130;12;4;0;1;76;13;77;8;12;1
2020-09-04 06:45:00;171;5;3;1;2;52;10;52;10;3;0
2020-09-04 07:00:00;155;3;2;0;4;66;18;66;6;1;0
2020-09-04 07:15:00;131;0;0;1;1;55;13;55;8;5;0
2020-09-04 07:30:00;157;8;4;1;2;57;15;57;17;6;1
2020-09-04 07:45:00;158;2;1;0;1;52;16;54;10;8;0
2020-09-04 08:00:00;107;2;1;0;0;52;15;51;18;3;0
2020-09-04 08:15:00;104;4;2;1;6;59;25;59;15;6;0
2020-09-04 08:30:00;90;2;2;0;1;62;25;63;20;13;0
2020-09-04 08:45:00;104;3;1;1;0;62;26;61;20;10;0
2020-09-04 09:00:00;117;5;4;0;1;58;19;59;24;12;0
2020-09-04 09:15:00;112;4;1;2;1;90;27;93;23;15;0
2020-09-04 09:30:00;104;4;3;1;2;65;28;64;24;13;1
2020-09-04 09:45:00;134;2;1;1;2;66;36;65;35;15;0
2020-09-04 10:00:00;113;7;7;0;0;93;22;89;31;11;1
2020-09-04 10:15:00;99;1;0;1;0;102;25;102;30;9;0
2020-09-04 10:30:00;108;0;0;0;1;99;28;101;21;17;0
2020-09-04 10:45:00;110;2;0;0;0;102;29;102;25;9;0
2020-09-04 11:00:00;95;0;0;0;1;120;29;120;33;13;0
2020-09-04 11:15:00;113;2;3;0;3;113;38;116;27;14;0
2020-09-04 11:30:00;117;3;0;0;1;116;51;115;28;15;0
2020-09-04 11:45:00;85;5;2;0;0;99;25;99;45;13;2
2020-09-04 12:00:00;115;4;2;0;4;140;36;140;37;18;0
2020-09-04 12:15:00;109;3;1;1;2;125;29;126;26;12;1
2020-09-04 12:30:00;118;3;2;1;2;105;26;104;42;12;0
2020-09-04 12:45:00;104;3;1;2;4;141;28;142;31;18;0
2020-09-04 13:00:00;123;3;2;0;1;158;25;157;31;8;0
2020-09-04 13:15:00;141;2;3;0;2;131;27;131;22;13;28
2020-09-04 13:30:00;133;6;3;0;3;143;24;142;30;16;76
2020-09-04 13:45:00;111;11;10;1;2;154;28;155;23;12;63
2020-09-04 14:00:00;115;2;1;0;1;139;24;140;30;11;63
