DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2019-09-18 00:00:00;1;1;2;0;0;0;2;2;0;0
2019-09-18 00:15:00;3;5;2;2;0;0;0;1;0;0
2019-09-18 00:30:00;3;5;4;2;0;0;0;2;0;0
2019-09-18 00:45:00;4;7;4;2;0;0;1;2;0;0
2019-09-18 01:00:00;3;4;3;2;1;0;1;0;0;0
2019-09-18 01:15:00;1;2;2;3;2;0;2;1;0;0
2019-09-18 01:30:00;1;1;0;0;0;0;0;0;0;0
2019-09-18 01:45:00;2;2;2;1;0;0;0;0;0;0
2019-09-18 02:00:00;0;1;0;0;0;0;1;1;0;0
2019-09-18 02:15:00;5;3;0;0;0;1;1;1;0;0
2019-09-18 02:30:00;3;2;3;1;0;0;0;0;0;0
2019-09-18 02:45:00;2;3;2;0;0;0;1;1;0;0
2019-09-18 03:00:00;1;0;0;1;0;0;2;1;0;0
2019-09-18 03:15:00;3;5;1;0;2;1;1;0;0;0
2019-09-18 03:30:00;2;2;2;2;1;0;0;1;0;0
2019-09-18 03:45:00;8;5;2;1;2;0;0;0;0;0
2019-09-18 04:00:00;4;6;3;1;4;0;0;0;0;0
2019-09-18 04:15:00;2;4;4;1;1;0;0;0;0;0
2019-09-18 04:30:00;13;10;3;0;0;0;0;0;0;0
2019-09-18 04:45:00;34;14;24;1;0;2;2;4;0;0
2019-09-18 05:00:00;57;10;47;3;2;4;4;3;0;0
2019-09-18 05:15:00;131;18;147;8;6;20;5;8;0;0
2019-09-18 05:30:00;169;16;152;8;3;11;14;25;1;3
2019-09-18 05:45:00;105;43;77;9;20;6;95;72;3;0
2019-09-18 06:00:00;72;38;73;11;69;1;126;101;0;0
2019-09-18 06:15:00;59;32;98;2;9;1;37;35;0;0
2019-09-18 06:30:00;59;38;138;4;6;0;13;10;0;0
2019-09-18 06:45:00;93;43;117;10;3;3;8;6;0;0
2019-09-18 07:00:00;52;25;109;7;5;1;3;4;0;0
2019-09-18 07:15:00;71;41;94;2;3;2;8;12;0;3
2019-09-18 07:30:00;79;66;179;7;3;4;9;13;3;1
2019-09-18 07:45:00;72;53;145;11;5;8;13;10;2;0
2019-09-18 08:00:00;68;75;118;8;5;4;7;10;0;0
2019-09-18 08:15:00;61;59;94;8;5;3;8;9;1;1
2019-09-18 08:30:00;52;51;94;6;8;2;11;10;1;11
2019-09-18 08:45:00;53;51;54;2;5;4;11;9;1;2
2019-09-18 09:00:00;45;43;45;4;6;2;9;9;2;9
2019-09-18 09:15:00;35;44;53;3;2;2;11;9;0;0
2019-09-18 09:30:00;30;34;59;3;4;4;10;10;0;0
2019-09-18 09:45:00;34;42;47;2;9;5;8;5;0;1
2019-09-18 10:00:00;31;62;51;7;6;3;13;8;2;1
2019-09-18 10:15:00;25;54;62;5;1;3;10;6;3;0
2019-09-18 10:30:00;25;49;61;3;5;7;11;14;2;19
2019-09-18 10:45:00;37;41;50;4;8;1;10;14;1;0
2019-09-18 11:00:00;35;49;68;8;3;2;14;10;1;0
2019-09-18 11:15:00;37;60;69;6;9;7;17;12;0;0
2019-09-18 11:30:00;37;53;61;5;10;3;21;6;0;0
2019-09-18 11:45:00;45;51;71;6;19;5;28;14;2;2
2019-09-18 12:00:00;41;40;76;3;14;1;16;14;1;0
2019-09-18 12:15:00;36;45;72;10;6;6;27;15;0;0
2019-09-18 12:30:00;34;54;72;9;6;2;26;28;3;2
2019-09-18 12:45:00;46;38;63;9;8;4;21;11;3;0
2019-09-18 13:00:00;67;63;89;5;7;6;29;12;0;0
2019-09-18 13:15:00;89;56;101;15;7;4;19;21;1;0
2019-09-18 13:30:00;103;53;126;12;14;4;18;11;1;0
2019-09-18 13:45:00;75;43;93;12;12;7;31;21;0;0
2019-09-18 14:00:00;65;72;102;14;60;6;78;59;4;2
2019-09-18 14:15:00;36;73;56;17;67;3;138;89;3;0
2019-09-18 14:30:00;43;105;61;13;39;4;132;73;2;0
2019-09-18 14:45:00;33;73;79;8;24;4;47;24;0;3
2019-09-18 15:00:00;35;86;76;11;17;5;74;37;3;0
2019-09-18 15:15:00;40;98;52;10;15;1;57;30;0;0
2019-09-18 15:30:00;34;94;86;5;22;6;57;39;1;1
2019-09-18 15:45:00;38;66;70;3;19;5;32;30;0;0
2019-09-18 16:00:00;48;93;71;8;20;4;56;43;0;3
2019-09-18 16:15:00;35;67;74;12;22;4;46;31;2;0
2019-09-18 16:30:00;42;81;88;12;29;6;53;29;3;2
2019-09-18 16:45:00;23;84;79;4;14;1;38;40;0;2
