DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2019-11-16 00:00:00;12;3;4;15;1;0;0;0
2019-11-16 00:15:00;18;2;2;22;0;0;0;0
2019-11-16 00:30:00;6;2;2;26;2;0;0;0
2019-11-16 00:45:00;10;2;6;23;2;0;0;0
2019-11-16 01:00:00;7;0;2;16;1;0;0;0
2019-11-16 01:15:00;4;1;4;9;1;0;0;0
2019-11-16 01:30:00;3;3;2;14;0;0;0;0
2019-11-16 01:45:00;2;3;1;10;3;0;0;0
2019-11-16 02:00:00;7;2;1;10;0;0;0;0
2019-11-16 02:15:00;2;2;2;4;2;0;0;0
2019-11-16 02:30:00;6;2;3;5;0;0;0;0
2019-11-16 02:45:00;3;1;1;4;3;0;0;0
2019-11-16 03:00:00;3;1;0;6;0;0;0;0
2019-11-16 03:15:00;9;3;0;6;0;0;0;0
2019-11-16 03:30:00;2;0;0;6;1;0;0;0
2019-11-16 03:45:00;3;0;1;6;0;0;0;0
2019-11-16 04:00:00;5;0;1;5;1;0;0;0
2019-11-16 04:15:00;5;1;1;4;0;0;0;0
2019-11-16 04:30:00;2;0;0;3;0;0;0;0
2019-11-16 04:45:00;5;0;0;1;0;0;0;0
2019-11-16 05:00:00;5;1;1;8;0;0;0;0
2019-11-16 05:15:00;4;3;3;8;0;0;0;0
2019-11-16 05:30:00;16;4;1;22;1;0;0;0
2019-11-16 05:45:00;15;1;3;11;1;0;0;0
2019-11-16 06:00:00;13;2;5;10;0;0;0;0
2019-11-16 06:15:00;13;1;5;10;2;0;0;0
2019-11-16 06:30:00;26;4;4;22;1;0;0;0
2019-11-16 06:45:00;21;4;5;14;0;0;0;0
2019-11-16 07:00:00;28;5;4;16;0;3;0;0
2019-11-16 07:15:00;35;3;4;29;2;2;0;0
2019-11-16 07:30:00;53;9;13;25;5;0;0;0
2019-11-16 07:45:00;39;6;17;32;8;0;0;0
2019-11-16 08:00:00;46;10;16;16;14;0;0;0
2019-11-16 08:15:00;61;15;22;31;11;12;0;0
2019-11-16 08:30:00;76;7;14;31;8;4;0;0
2019-11-16 08:45:00;66;6;24;51;15;10;0;0
2019-11-16 09:00:00;70;12;19;59;13;3;0;0
2019-11-16 09:15:00;87;21;31;65;17;7;0;0
2019-11-16 09:30:00;93;17;35;49;20;4;0;0
2019-11-16 09:45:00;112;16;42;80;19;10;0;1
2019-11-16 10:00:00;107;22;29;85;26;5;0;0
2019-11-16 10:15:00;96;16;49;63;27;9;0;0
2019-11-16 10:30:00;100;18;44;95;22;2;0;1
2019-11-16 10:45:00;81;16;45;66;39;6;0;0
2019-11-16 11:00:00;111;15;57;82;23;4;0;0
2019-11-16 11:15:00;105;18;38;70;26;4;0;0
2019-11-16 11:30:00;101;14;54;84;26;4;0;0
2019-11-16 11:45:00;86;20;46;96;30;8;0;0
2019-11-16 12:00:00;101;20;51;82;26;1;0;0
2019-11-16 12:15:00;98;14;53;98;15;12;0;0
2019-11-16 12:30:00;80;14;61;84;25;3;0;0
2019-11-16 12:45:00;108;17;41;102;33;8;0;0
2019-11-16 13:00:00;76;23;52;119;33;4;0;0
2019-11-16 13:15:00;96;13;45;105;21;3;0;0
2019-11-16 13:30:00;98;27;54;126;26;5;0;0
2019-11-16 13:45:00;95;23;55;102;34;2;0;0
2019-11-16 14:00:00;89;17;62;124;21;0;0;0
2019-11-16 14:15:00;82;13;49;105;23;2;0;0
2019-11-16 14:30:00;87;11;51;132;23;16;0;0
2019-11-16 14:45:00;99;15;57;114;24;13;0;0
2019-11-16 15:00:00;91;16;65;108;37;10;0;0
2019-11-16 15:15:00;70;17;56;111;24;7;0;0
2019-11-16 15:30:00;111;18;47;84;24;1;0;0
