DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2019-11-30 00:00:00;13;3;2;21;3;0;0;0
2019-11-30 00:15:00;7;3;4;20;8;0;0;0
2019-11-30 00:30:00;13;1;4;15;7;0;0;0
2019-11-30 00:45:00;9;3;4;20;4;0;0;0
2019-11-30 01:00:00;4;2;4;20;4;0;0;0
2019-11-30 01:15:00;8;1;4;6;0;0;0;0
2019-11-30 01:30:00;7;1;1;14;0;0;0;0
2019-11-30 01:45:00;10;1;1;12;0;0;0;0
2019-11-30 02:00:00;8;1;2;8;4;0;0;0
2019-11-30 02:15:00;6;2;2;10;4;0;0;0
2019-11-30 02:30:00;7;2;1;6;1;0;0;0
2019-11-30 02:45:00;2;1;0;6;0;0;0;0
2019-11-30 03:00:00;4;3;2;4;0;0;0;0
2019-11-30 03:15:00;6;1;3;8;0;0;0;0
2019-11-30 03:30:00;9;2;0;9;1;0;0;0
2019-11-30 03:45:00;1;3;1;6;0;0;0;0
2019-11-30 04:00:00;4;1;0;6;0;0;0;0
2019-11-30 04:15:00;3;0;1;2;0;0;0;0
2019-11-30 04:30:00;2;0;0;4;0;0;0;0
2019-11-30 04:45:00;8;0;1;5;0;0;0;0
2019-11-30 05:00:00;8;1;1;3;0;0;0;0
2019-11-30 05:15:00;11;1;0;7;0;0;0;0
2019-11-30 05:30:00;9;6;2;20;1;0;0;0
2019-11-30 05:45:00;9;1;1;23;4;0;0;0
2019-11-30 06:00:00;9;3;7;15;2;0;0;0
2019-11-30 06:15:00;18;1;5;17;1;0;0;0
2019-11-30 06:30:00;19;3;4;17;3;0;0;0
2019-11-30 06:45:00;21;2;7;15;1;0;0;0
2019-11-30 07:00:00;21;5;6;15;3;0;0;0
2019-11-30 07:15:00;37;3;7;12;0;0;0;0
2019-11-30 07:30:00;43;5;9;24;7;0;0;0
2019-11-30 07:45:00;44;8;13;19;10;0;0;0
2019-11-30 08:00:00;40;10;14;41;10;0;0;0
2019-11-30 08:15:00;47;7;17;28;15;1;0;0
2019-11-30 08:30:00;70;14;21;47;12;3;0;0
2019-11-30 08:45:00;76;10;22;41;22;6;0;0
2019-11-30 09:00:00;63;9;26;57;17;1;0;0
2019-11-30 09:15:00;72;16;32;46;19;11;0;1
2019-11-30 09:30:00;101;16;40;68;21;13;0;0
2019-11-30 09:45:00;118;20;40;88;26;1;0;0
2019-11-30 10:00:00;102;21;42;81;29;0;0;0
2019-11-30 10:15:00;83;18;40;78;27;3;0;0
2019-11-30 10:30:00;117;22;50;68;17;10;0;0
2019-11-30 10:45:00;96;20;50;78;28;0;0;0
2019-11-30 11:00:00;97;24;56;105;31;6;0;0
2019-11-30 11:15:00;97;20;41;97;23;6;1;0
2019-11-30 11:30:00;98;20;53;80;26;4;0;0
2019-11-30 11:45:00;110;18;66;112;28;15;0;0
2019-11-30 12:00:00;107;24;42;89;25;10;0;0
2019-11-30 12:15:00;108;16;45;104;20;2;0;0
2019-11-30 12:30:00;83;18;49;104;16;3;0;0
2019-11-30 12:45:00;73;13;58;123;24;6;0;0
2019-11-30 13:00:00;93;20;53;118;26;2;0;0
2019-11-30 13:15:00;94;17;51;108;26;2;0;0
2019-11-30 13:30:00;93;19;54;122;23;9;0;0
2019-11-30 13:45:00;97;17;46;117;33;3;0;0
2019-11-30 14:00:00;94;15;53;132;21;3;0;0
2019-11-30 14:15:00;89;25;52;99;30;5;0;7
2019-11-30 14:30:00;112;24;52;104;31;4;0;1
2019-11-30 14:45:00;96;16;55;114;25;0;0;0
2019-11-30 15:00:00;88;23;60;110;27;2;0;0
2019-11-30 15:15:00;90;26;55;98;17;3;0;0
2019-11-30 15:30:00;92;23;56;88;29;1;0;0
2019-11-30 15:45:00;126;16;65;86;21;7;0;0
2019-11-30 16:00:00;87;16;54;78;19;5;0;0
2019-11-30 16:15:00;99;14;43;89;29;7;0;0
2019-11-30 16:30:00;111;19;43;99;24;10;0;4
2019-11-30 16:45:00;102;20;45;80;20;10;0;1
2019-11-30 17:00:00;107;11;55;98;21;3;0;0
2019-11-30 17:15:00;102;20;54;83;20;1;0;0
2019-11-30 17:30:00;105;18;39;96;16;22;0;0
2019-11-30 17:45:00;80;12;30;100;6;5;0;0
2019-11-30 18:00:00;82;20;41;87;9;2;0;0
2019-11-30 18:15:00;67;11;50;86;15;6;0;0
2019-11-30 18:30:00;66;15;31;62;11;0;0;0
2019-11-30 18:45:00;72;12;38;63;11;0;0;0
2019-11-30 19:00:00;62;11;40;72;10;2;0;0
2019-11-30 19:15:00;50;10;24;85;5;2;0;0
2019-11-30 19:30:00;52;11;18;58;3;0;0;0
2019-11-30 19:45:00;59;6;24;74;5;6;0;0
2019-11-30 20:00:00;52;5;14;62;4;4;0;0
2019-11-30 20:15:00;43;5;21;60;9;2;0;0
2019-11-30 20:30:00;37;7;8;53;7;3;0;0
2019-11-30 20:45:00;24;1;8;60;3;0;1;0
2019-11-30 21:00:00;30;2;7;43;7;0;0;0
2019-11-30 21:15:00;22;3;2;39;3;0;0;0
2019-11-30 21:30:00;22;2;1;36;5;0;0;0
2019-11-30 21:45:00;29;3;7;40;8;0;0;0
2019-11-30 22:00:00;20;5;4;40;8;0;0;0
2019-11-30 22:15:00;26;2;3;48;6;0;0;0
2019-11-30 22:30:00;27;3;4;39;6;0;0;0
2019-11-30 22:45:00;17;1;4;38;4;0;0;0
2019-11-30 23:00:00;21;2;5;36;6;0;0;0
2019-11-30 23:15:00;19;3;6;28;2;0;0;0
2019-11-30 23:30:00;18;2;1;31;2;0;0;0
2019-11-30 23:45:00;14;1;10;32;4;0;0;0
