DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2019-11-11 00:00:00;4;9;9;2;2;6;10;4
2019-11-11 00:15:00;3;4;4;1;0;6;8;2
2019-11-11 00:30:00;3;2;1;0;1;0;1;3
2019-11-11 00:45:00;4;5;5;1;1;0;3;3
2019-11-11 01:00:00;4;5;5;0;0;3;3;5
2019-11-11 01:15:00;1;0;0;0;0;1;1;3
2019-11-11 01:30:00;0;3;3;0;1;1;3;1
2019-11-11 01:45:00;1;2;2;0;1;1;2;2
2019-11-11 02:00:00;1;4;4;1;1;2;2;1
2019-11-11 02:15:00;2;0;0;2;0;1;0;4
2019-11-11 02:30:00;0;5;5;2;2;4;2;3
2019-11-11 02:45:00;0;2;2;1;0;1;1;1
2019-11-11 03:00:00;2;2;1;0;0;2;2;1
2019-11-11 03:15:00;2;10;10;1;1;2;5;2
2019-11-11 03:30:00;6;19;19;1;1;5;0;4
2019-11-11 03:45:00;0;16;16;2;4;9;2;2
2019-11-11 04:00:00;5;9;8;1;4;3;4;0
2019-11-11 04:15:00;1;8;8;1;0;5;6;3
2019-11-11 04:30:00;8;12;11;4;8;7;8;4
2019-11-11 04:45:00;6;32;32;3;6;5;8;1
2019-11-11 05:00:00;30;63;63;12;16;19;26;13
2019-11-11 05:15:00;85;106;107;7;10;16;33;18
2019-11-11 05:30:00;98;123;120;9;16;20;57;13
2019-11-11 05:45:00;77;77;77;5;9;19;51;9
2019-11-11 06:00:00;52;76;77;10;16;17;23;11
2019-11-11 06:15:00;120;111;112;8;24;19;40;17
2019-11-11 06:30:00;117;108;108;14;23;26;60;34
2019-11-11 06:45:00;141;113;107;12;17;22;70;47
2019-11-11 07:00:00;174;125;122;7;21;35;86;45
2019-11-11 07:15:00;171;97;99;20;28;43;93;53
2019-11-11 07:30:00;182;107;95;22;41;87;102;57
2019-11-11 07:45:00;225;135;135;14;33;54;105;74
2019-11-11 08:00:00;193;135;136;15;23;45;92;52
2019-11-11 08:15:00;151;101;100;24;31;41;104;73
2019-11-11 08:30:00;140;102;102;15;30;45;99;59
2019-11-11 08:45:00;138;90;90;12;22;37;102;57
2019-11-11 09:00:00;115;100;100;18;18;31;75;40
2019-11-11 09:15:00;73;65;64;15;17;25;72;34
2019-11-11 09:30:00;91;72;71;19;29;39;77;50
2019-11-11 09:45:00;77;52;53;17;24;45;92;56
2019-11-11 10:00:00;74;69;73;28;33;38;71;37
2019-11-11 10:15:00;78;80;80;17;26;19;65;40
2019-11-11 10:30:00;68;57;57;21;35;30;70;49
2019-11-11 10:45:00;77;81;78;16;28;36;74;44
2019-11-11 11:00:00;35;95;96;11;23;30;83;53
2019-11-11 11:15:00;88;105;109;20;31;39;87;57
2019-11-11 11:30:00;92;69;70;22;24;35;87;50
2019-11-11 11:45:00;80;68;63;20;29;24;76;52
2019-11-11 12:00:00;84;66;63;15;24;19;78;54
2019-11-11 12:15:00;101;84;82;18;32;34;78;60
2019-11-11 12:30:00;96;51;49;22;31;39;82;51
2019-11-11 12:45:00;90;68;69;20;27;39;90;55
2019-11-11 13:00:00;110;94;91;20;25;32;96;65
2019-11-11 13:15:00;113;107;107;13;20;28;97;62
2019-11-11 13:30:00;126;126;120;22;52;33;123;66
2019-11-11 13:45:00;98;106;104;22;29;21;82;53
2019-11-11 14:00:00;115;102;102;27;55;31;111;75
2019-11-11 14:15:00;80;68;69;36;50;51;109;76
2019-11-11 14:30:00;94;67;60;39;56;67;98;84
2019-11-11 14:45:00;106;65;61;24;45;61;110;66
2019-11-11 15:00:00;112;78;75;32;40;53;114;97
2019-11-11 15:15:00;95;69;68;28;41;59;112;83
2019-11-11 15:30:00;127;73;62;32;59;60;119;78
2019-11-11 15:45:00;115;75;74;31;45;75;120;95
2019-11-11 16:00:00;126;72;69;25;38;59;151;121
2019-11-11 16:15:00;122;58;57;21;49;61;104;80
2019-11-11 16:30:00;123;84;82;25;45;73;123;104
2019-11-11 16:45:00;93;77;72;19;47;51;121;87
2019-11-11 17:00:00;105;61;60;28;38;50;124;93
2019-11-11 17:15:00;102;74;71;24;26;43;126;97
2019-11-11 17:30:00;89;73;73;17;40;40;110;75
2019-11-11 17:45:00;94;58;53;12;23;33;86;71
2019-11-11 18:00:00;98;64;61;19;24;39;91;68
2019-11-11 18:15:00;80;57;58;17;37;27;77;60
2019-11-11 18:30:00;73;59;52;15;23;25;87;65
2019-11-11 18:45:00;61;48;47;20;27;22;81;62
2019-11-11 19:00:00;52;50;50;16;47;24;67;37
2019-11-11 19:15:00;46;45;46;13;17;31;60;48
2019-11-11 19:30:00;48;31;32;8;17;23;59;41
2019-11-11 19:45:00;49;44;46;11;12;17;63;36
2019-11-11 20:00:00;47;41;41;14;38;17;46;28
2019-11-11 20:15:00;50;48;48;11;12;16;41;32
2019-11-11 20:30:00;39;40;41;13;10;22;39;19
2019-11-11 20:45:00;50;55;54;10;10;11;31;17
2019-11-11 21:00:00;51;72;72;7;7;12;41;19
2019-11-11 21:15:00;56;86;84;6;6;14;35;20
2019-11-11 21:30:00;31;57;53;6;10;11;29;18
2019-11-11 21:45:00;28;39;42;21;23;11;47;34
2019-11-11 22:00:00;27;37;34;36;48;21;53;40
2019-11-11 22:15:00;24;30;30;20;37;13;47;32
2019-11-11 22:30:00;17;23;23;11;11;10;28;14
2019-11-11 22:45:00;25;27;27;6;5;9;15;13
2019-11-11 23:00:00;9;16;17;4;4;8;19;8
2019-11-11 23:15:00;8;21;20;3;5;7;10;5
2019-11-11 23:30:00;3;10;10;1;1;3;10;2
2019-11-11 23:45:00;4;9;9;2;3;2;11;5
