DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-09-08 00:00:00;17;8;0;5;3;7;19;3;6;0;0;0
2020-09-08 00:15:00;15;5;2;3;11;11;13;8;10;1;0;1
2020-09-08 00:30:00;9;8;1;4;7;5;10;3;6;0;0;0
2020-09-08 00:45:00;9;2;0;2;5;7;9;5;6;0;0;0
2020-09-08 01:00:00;6;4;0;1;6;5;6;6;5;0;0;0
2020-09-08 01:15:00;6;5;0;3;2;6;8;2;7;0;0;1
2020-09-08 01:30:00;13;7;0;0;6;6;12;3;5;0;0;0
2020-09-08 01:45:00;10;4;0;0;2;3;10;2;2;0;0;1
2020-09-08 02:00:00;12;5;0;1;2;4;12;2;3;1;1;0
2020-09-08 02:15:00;10;5;0;0;1;3;10;1;2;0;0;1
2020-09-08 02:30:00;6;4;0;2;2;5;7;5;6;1;0;1
2020-09-08 02:45:00;11;6;0;0;3;10;11;8;11;5;0;0
2020-09-08 03:00:00;6;5;0;0;3;4;6;2;5;1;0;0
2020-09-08 03:15:00;10;8;1;0;4;5;11;5;6;0;0;0
2020-09-08 03:30:00;6;3;0;1;3;3;6;3;4;0;0;0
2020-09-08 03:45:00;9;4;0;0;6;4;9;6;4;0;0;0
2020-09-08 04:00:00;9;6;0;1;5;7;11;4;9;1;0;0
2020-09-08 04:15:00;26;9;0;0;9;7;25;7;5;0;0;0
2020-09-08 04:30:00;26;8;1;1;11;12;25;9;12;0;0;2
2020-09-08 04:45:00;28;11;0;2;24;21;27;24;22;1;1;2
2020-09-08 05:00:00;55;17;2;0;51;55;57;51;43;1;0;3
2020-09-08 05:15:00;60;21;1;4;69;74;56;65;67;1;0;5
2020-09-08 05:30:00;79;10;10;4;72;87;79;82;69;1;1;9
2020-09-08 05:45:00;139;26;8;9;65;78;137;59;68;2;0;4
2020-09-08 06:00:00;173;33;7;13;58;62;175;58;57;1;0;9
2020-09-08 06:15:00;187;36;7;12;76;104;189;67;93;0;0;8
2020-09-08 06:30:00;169;33;9;11;120;170;184;115;138;0;0;8
2020-09-08 06:45:00;163;38;13;18;122;185;187;117;158;2;3;12
2020-09-08 07:00:00;179;30;13;17;144;177;204;121;179;1;1;14
2020-09-08 07:15:00;190;42;26;29;115;220;220;124;202;2;0;24
2020-09-08 07:30:00;227;44;33;51;110;212;273;130;175;1;1;19
2020-09-08 07:45:00;210;54;20;42;156;235;253;145;211;4;0;15
2020-09-08 08:00:00;176;34;16;36;115;195;199;115;183;6;1;15
2020-09-08 08:15:00;178;37;20;19;99;155;200;102;148;2;4;9
2020-09-08 08:30:00;163;37;35;34;102;171;177;118;154;3;2;10
2020-09-08 08:45:00;183;36;35;37;90;136;211;95;134;2;0;9
2020-09-08 09:00:00;149;25;28;31;103;120;156;100;119;3;2;7
2020-09-08 09:15:00;133;28;26;35;83;126;144;87;131;0;0;5
2020-09-08 09:30:00;181;39;22;50;91;152;201;82;144;3;2;10
2020-09-08 09:45:00;169;36;30;45;105;117;188;92;116;4;2;5
2020-09-08 10:00:00;176;29;27;40;89;111;195;100;115;1;1;8
2020-09-08 10:15:00;192;28;23;38;87;121;209;83;115;3;2;7
2020-09-08 10:30:00;217;34;31;36;92;125;242;107;121;1;2;4
2020-09-08 10:45:00;203;29;26;46;106;151;216;103;141;3;4;5
2020-09-08 11:00:00;172;29;27;53;96;134;196;102;126;3;4;10
2020-09-08 11:15:00;206;25;37;67;74;114;216;99;114;4;5;5
2020-09-08 11:30:00;225;32;28;77;77;133;246;96;122;2;3;14
2020-09-08 11:45:00;202;34;24;54;77;119;221;81;121;5;2;12
2020-09-08 12:00:00;209;29;26;51;65;124;228;92;123;5;3;5
2020-09-08 12:15:00;238;31;27;60;62;102;264;90;105;2;2;11
2020-09-08 12:30:00;198;34;35;67;74;120;222;88;122;3;2;8
2020-09-08 12:45:00;219;40;29;48;72;126;235;99;134;2;4;12
2020-09-08 13:00:00;211;27;55;74;102;134;222;130;154;0;6;16
2020-09-08 13:15:00;228;36;28;67;107;160;238;121;162;2;8;14
2020-09-08 13:30:00;216;24;39;47;100;149;217;132;148;3;7;12
2020-09-08 13:45:00;239;47;39;67;113;160;252;135;159;1;10;12
2020-09-08 14:00:00;229;34;36;76;75;121;245;92;120;2;12;13
2020-09-08 14:15:00;259;33;32;67;71;101;270;102;145;0;6;17
2020-09-08 14:30:00;297;25;31;83;63;84;309;106;131;2;3;18
2020-09-08 14:45:00;265;19;36;80;51;88;267;99;138;2;5;3
2020-09-08 15:00:00;255;21;37;95;53;90;260;103;139;1;5;5
2020-09-08 15:15:00;263;32;30;80;58;91;266;106;142;0;0;0
2020-09-08 15:30:00;243;34;36;68;62;104;247;172;130;1;2;2
2020-09-08 15:45:00;255;29;38;86;43;99;248;149;143;2;4;0
2020-09-08 16:00:00;253;27;46;95;59;127;174;156;153;2;2;1
2020-09-08 16:15:00;280;25;40;85;56;120;155;158;157;1;0;0
2020-09-08 16:30:00;250;13;38;98;60;125;128;149;151;5;1;4
2020-09-08 16:45:00;246;19;34;101;68;93;141;171;158;6;1;0
2020-09-08 17:00:00;283;25;43;77;84;103;168;163;135;3;2;11
2020-09-08 17:15:00;246;24;42;83;72;116;183;123;104;3;4;12
2020-09-08 17:30:00;254;31;36;86;44;106;136;107;102;4;3;13
2020-09-08 17:45:00;258;30;36;76;109;148;211;125;132;4;3;15
2020-09-08 18:00:00;233;40;27;53;87;63;155;159;148;2;2;13
2020-09-08 18:15:00;245;40;30;59;88;120;143;169;155;1;0;22
2020-09-08 18:30:00;236;42;18;53;64;92;185;109;148;3;2;19
2020-09-08 18:45:00;191;38;22;64;66;88;177;81;120;2;5;7
2020-09-08 19:00:00;194;38;16;38;49;96;169;81;111;1;4;19
2020-09-08 19:15:00;190;25;25;47;62;49;171;70;89;2;0;11
2020-09-08 19:30:00;170;42;18;39;52;65;173;84;105;1;6;12
2020-09-08 19:45:00;173;21;25;46;58;69;170;84;90;1;3;9
2020-09-08 20:00:00;183;25;21;43;42;66;183;69;86;0;3;13
2020-09-08 20:15:00;176;23;20;37;39;44;182;58;63;3;6;11
2020-09-08 20:30:00;122;26;19;36;30;60;113;66;64;3;5;13
2020-09-08 20:45:00;113;25;15;28;34;47;117;57;67;1;0;9
2020-09-08 21:00:00;122;22;15;35;32;45;123;66;80;0;6;5
2020-09-08 21:15:00;111;25;12;29;21;75;106;65;86;0;4;3
2020-09-08 21:30:00;95;19;11;34;19;54;94;43;53;2;0;9
2020-09-08 21:45:00;133;12;11;34;20;32;139;30;29;0;1;4
2020-09-08 22:00:00;162;32;10;34;24;30;166;34;31;0;3;7
2020-09-08 22:15:00;146;25;6;68;20;35;143;25;38;0;1;2
2020-09-08 22:30:00;71;13;6;29;16;30;74;23;27;0;1;3
2020-09-08 22:45:00;73;20;9;23;18;20;72;22;21;0;1;6
2020-09-08 23:00:00;50;16;3;13;22;23;51;21;23;1;0;0
2020-09-08 23:15:00;25;11;1;12;11;19;26;8;16;0;0;3
2020-09-08 23:30:00;33;9;3;6;14;14;33;13;13;0;0;4
