DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-01-31 00:00:00;16;4;13;3;1;1;1
2020-01-31 00:15:00;17;10;16;5;1;2;4
2020-01-31 00:30:00;19;8;11;3;6;4;0
2020-01-31 00:45:00;18;5;14;5;2;6;6
2020-01-31 01:00:00;11;5;5;0;1;0;4
2020-01-31 01:15:00;7;7;8;2;1;3;2
2020-01-31 01:30:00;10;3;7;1;4;1;4
2020-01-31 01:45:00;12;2;8;1;2;2;3
2020-01-31 02:00:00;7;0;11;1;7;7;3
2020-01-31 02:15:00;11;6;12;2;1;3;1
2020-01-31 02:30:00;7;5;4;0;1;1;2
2020-01-31 02:45:00;7;0;13;4;4;6;3
2020-01-31 03:00:00;12;4;9;2;2;6;5
2020-01-31 03:15:00;9;3;5;0;1;9;3
2020-01-31 03:30:00;6;2;5;4;4;3;2
2020-01-31 03:45:00;6;4;5;2;7;10;2
2020-01-31 04:00:00;11;4;14;2;3;5;2
2020-01-31 04:15:00;8;6;13;4;5;3;5
2020-01-31 04:30:00;6;9;31;5;4;5;1
2020-01-31 04:45:00;18;10;33;15;2;4;0
2020-01-31 05:00:00;27;18;73;17;0;1;0
2020-01-31 05:15:00;45;18;96;39;0;0;2
2020-01-31 05:30:00;57;34;116;61;3;1;4
2020-01-31 05:45:00;75;49;126;62;1;0;0
2020-01-31 06:00:00;68;45;118;54;3;0;0
2020-01-31 06:15:00;90;47;160;93;3;0;1
2020-01-31 06:30:00;110;63;171;97;6;0;1
2020-01-31 06:45:00;125;63;188;106;6;0;1
2020-01-31 07:00:00;156;83;187;108;8;1;1
2020-01-31 07:15:00;192;101;183;110;17;0;0
2020-01-31 07:30:00;171;125;206;127;34;1;0
2020-01-31 07:45:00;178;113;193;114;15;2;0
2020-01-31 08:00:00;149;95;175;110;13;1;1
2020-01-31 08:15:00;135;99;149;92;12;1;1
2020-01-31 08:30:00;139;104;152;99;14;4;0
2020-01-31 08:45:00;135;98;141;80;16;0;1
2020-01-31 09:00:00;123;83;138;77;17;2;3
2020-01-31 09:15:00;138;100;139;76;7;0;1
2020-01-31 09:30:00;110;82;145;96;7;2;0
2020-01-31 09:45:00;132;84;155;78;11;1;2
2020-01-31 10:00:00;115;91;152;74;4;2;1
2020-01-31 10:15:00;130;117;161;82;9;1;1
2020-01-31 10:30:00;129;109;164;89;15;3;1
2020-01-31 10:45:00;137;108;160;80;7;4;2
2020-01-31 11:00:00;115;100;157;58;2;4;2
2020-01-31 11:15:00;132;113;161;86;13;3;1
2020-01-31 11:30:00;132;112;159;96;10;0;2
2020-01-31 11:45:00;140;117;162;102;8;4;2
2020-01-31 12:00:00;198;116;174;102;12;2;4
2020-01-31 12:15:00;184;139;181;82;14;5;6
2020-01-31 12:30:00;164;129;157;95;12;0;5
2020-01-31 12:45:00;198;148;181;120;10;4;4
2020-01-31 13:00:00;178;124;212;121;7;4;7
2020-01-31 13:15:00;176;128;206;133;9;4;4
2020-01-31 13:30:00;186;131;197;128;4;3;5
2020-01-31 13:45:00;169;140;190;115;10;3;4
2020-01-31 14:00:00;192;149;189;118;12;8;4
2020-01-31 14:15:00;191;157;192;106;10;2;5
2020-01-31 14:30:00;204;159;195;88;18;3;7
2020-01-31 14:45:00;214;177;181;82;17;0;1
2020-01-31 15:00:00;216;167;187;106;16;7;3
2020-01-31 15:15:00;205;151;186;107;21;4;9
2020-01-31 15:30:00;200;162;187;100;9;5;7
2020-01-31 15:45:00;207;154;181;117;13;3;5
2020-01-31 16:00:00;197;149;195;131;12;3;7
2020-01-31 16:15:00;207;171;205;118;11;4;1
2020-01-31 16:30:00;205;179;192;105;15;7;4
2020-01-31 16:45:00;186;160;191;128;11;3;0
2020-01-31 17:00:00;175;140;219;132;11;4;2
2020-01-31 17:15:00;205;152;190;101;7;3;3
2020-01-31 17:30:00;180;136;199;124;4;4;1
2020-01-31 17:45:00;189;145;198;116;6;2;1
2020-01-31 18:00:00;184;125;220;128;8;5;4
2020-01-31 18:15:00;196;159;178;113;6;7;2
2020-01-31 18:30:00;156;125;183;137;3;4;4
2020-01-31 18:45:00;175;141;155;94;6;4;3
2020-01-31 19:00:00;136;115;173;95;9;4;3
2020-01-31 19:15:00;120;98;130;61;11;6;2
2020-01-31 19:30:00;110;87;118;53;5;2;0
2020-01-31 19:45:00;99;116;127;58;6;3;2
2020-01-31 20:00:00;114;96;110;46;8;2;4
2020-01-31 20:15:00;106;140;137;55;5;0;1
2020-01-31 20:30:00;89;95;104;40;6;1;0
2020-01-31 20:45:00;82;74;99;45;5;1;0
2020-01-31 21:00:00;82;52;101;51;3;3;2
2020-01-31 21:15:00;79;69;93;39;4;2;2
2020-01-31 21:30:00;65;44;72;31;4;4;4
2020-01-31 21:45:00;88;64;79;33;4;1;1
2020-01-31 22:00:00;140;113;87;38;10;3;2
2020-01-31 22:15:00;210;140;112;67;5;5;2
2020-01-31 22:30:00;93;52;67;36;1;1;3
2020-01-31 22:45:00;76;59;67;24;2;0;3
2020-01-31 23:00:00;61;38;52;19;5;1;7
2020-01-31 23:15:00;57;36;65;31;4;0;2
2020-01-31 23:30:00;50;28;51;19;2;4;2
2020-01-31 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
