DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-03-16 00:00:00;0;2;5;10;6;0;0
2020-03-16 00:15:00;0;12;5;11;5;3;3
2020-03-16 00:30:00;0;8;3;13;4;0;0
2020-03-16 00:45:00;0;6;4;8;5;1;1
2020-03-16 01:00:00;0;4;3;6;3;0;0
2020-03-16 01:15:00;0;6;3;6;1;0;0
2020-03-16 01:30:00;0;5;3;6;4;0;0
2020-03-16 01:45:00;0;5;0;13;2;0;0
2020-03-16 02:00:00;0;3;2;4;3;0;0
2020-03-16 02:15:00;0;1;0;3;2;0;0
2020-03-16 02:30:00;0;6;3;2;1;0;0
2020-03-16 02:45:00;0;1;3;5;0;0;0
2020-03-16 03:00:00;0;6;4;5;0;0;0
2020-03-16 03:15:00;0;4;5;8;6;0;0
2020-03-16 03:30:00;0;4;1;10;5;0;0
2020-03-16 03:45:00;0;3;1;11;2;0;0
2020-03-16 04:00:00;0;6;1;8;6;0;0
2020-03-16 04:15:00;0;7;3;18;9;0;0
2020-03-16 04:30:00;0;11;1;9;8;0;0
2020-03-16 04:45:00;0;33;25;11;8;0;0
2020-03-16 05:00:00;6;56;24;28;11;0;0
2020-03-16 05:15:00;1;78;63;29;26;0;0
2020-03-16 05:30:00;4;63;64;38;27;2;2
2020-03-16 05:45:00;3;62;76;44;36;2;2
2020-03-16 06:00:00;2;52;68;36;30;5;5
2020-03-16 06:15:00;2;82;105;37;36;3;3
2020-03-16 06:30:00;5;118;136;57;67;5;5
2020-03-16 06:45:00;7;99;136;57;68;4;4
2020-03-16 07:00:00;4;116;121;59;54;7;7
2020-03-16 07:15:00;12;119;118;94;76;3;3
2020-03-16 07:30:00;8;127;123;74;82;6;6
2020-03-16 07:45:00;7;87;95;63;56;3;3
2020-03-16 08:00:00;2;70;72;56;66;4;4
2020-03-16 08:15:00;3;112;102;87;89;2;2
2020-03-16 08:30:00;3;81;88;68;63;4;4
2020-03-16 08:45:00;1;100;73;113;86;2;2
2020-03-16 09:00:00;1;108;61;101;99;4;4
2020-03-16 09:15:00;10;95;89;111;118;3;3
2020-03-16 09:30:00;9;101;117;108;94;5;5
2020-03-16 09:45:00;8;121;113;119;102;2;2
2020-03-16 10:00:00;3;102;106;125;128;3;3
2020-03-16 10:15:00;6;110;85;108;114;3;3
2020-03-16 10:30:00;2;88;79;109;108;5;5
2020-03-16 10:45:00;1;103;72;132;128;3;3
2020-03-16 11:00:00;14;115;95;112;115;3;3
2020-03-16 11:15:00;7;103;41;119;130;4;3
2020-03-16 11:30:00;19;101;24;126;132;6;7
2020-03-16 11:45:00;18;116;86;110;108;2;2
2020-03-16 12:00:00;12;110;61;104;105;3;3
2020-03-16 12:15:00;3;87;61;120;125;2;2
2020-03-16 12:30:00;26;91;55;88;107;6;6
2020-03-16 12:45:00;15;93;93;113;113;3;3
2020-03-16 13:00:00;7;84;92;113;124;3;3
2020-03-16 13:15:00;45;107;107;110;125;4;4
2020-03-16 13:30:00;16;120;119;103;111;5;5
2020-03-16 13:45:00;26;95;114;100;109;3;3
2020-03-16 14:00:00;16;95;87;108;113;4;4
2020-03-16 14:15:00;2;100;13;133;117;2;2
2020-03-16 14:30:00;15;100;81;147;165;6;6
2020-03-16 14:45:00;15;117;102;138;146;3;3
2020-03-16 15:00:00;5;81;96;126;133;5;5
2020-03-16 15:15:00;18;103;94;130;143;2;2
2020-03-16 15:30:00;16;102;96;117;150;4;3
2020-03-16 15:45:00;11;85;77;127;162;5;6
2020-03-16 16:00:00;19;104;88;141;158;4;4
2020-03-16 16:15:00;9;106;96;134;141;2;2
2020-03-16 16:30:00;11;112;106;142;160;5;5
2020-03-16 16:45:00;46;106;105;144;148;5;5
2020-03-16 17:00:00;18;110;104;127;147;4;4
2020-03-16 17:15:00;17;110;93;143;161;2;2
2020-03-16 17:30:00;3;86;83;135;153;6;6
2020-03-16 17:45:00;10;110;97;124;139;2;2
2020-03-16 18:00:00;5;89;102;110;110;5;5
2020-03-16 18:15:00;10;104;95;115;121;3;3
2020-03-16 18:30:00;1;84;61;108;110;5;5
2020-03-16 18:45:00;3;65;49;93;87;3;3
2020-03-16 19:00:00;12;72;1;75;71;3;3
2020-03-16 19:15:00;7;63;32;72;70;3;3
2020-03-16 19:30:00;0;66;53;51;48;5;5
2020-03-16 19:45:00;10;50;45;61;51;2;2
2020-03-16 20:00:00;9;43;43;63;52;3;3
2020-03-16 20:15:00;4;44;38;51;50;2;2
2020-03-16 20:30:00;1;37;19;49;28;3;3
2020-03-16 20:45:00;1;40;34;40;28;1;1
2020-03-16 21:00:00;5;57;52;42;26;4;4
2020-03-16 21:15:00;0;44;39;43;30;1;1
2020-03-16 21:30:00;0;38;24;23;15;1;1
2020-03-16 21:45:00;0;17;18;55;41;1;1
2020-03-16 22:00:00;0;10;22;60;59;2;2
2020-03-16 22:15:00;0;18;18;51;52;2;2
2020-03-16 22:30:00;1;12;6;22;18;2;2
2020-03-16 22:45:00;1;10;10;19;15;2;2
2020-03-16 23:00:00;0;17;14;15;13;2;2
2020-03-16 23:15:00;0;15;10;17;8;1;1
2020-03-16 23:30:00;0;10;8;11;14;1;1
2020-03-16 23:45:00;0;16;5;9;6;0;0
