DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2019-10-23 00:00:00;2;5;0;2;0;4;17;6;1;5;0
2019-10-23 00:15:00;6;9;3;1;0;0;22;5;1;4;0
2019-10-23 00:30:00;5;8;2;0;0;0;9;2;0;5;1
2019-10-23 00:45:00;6;8;4;1;0;1;20;7;1;5;0
2019-10-23 01:00:00;5;8;2;1;0;2;10;1;0;4;0
2019-10-23 01:15:00;6;11;2;1;0;2;15;0;0;3;0
2019-10-23 01:30:00;0;5;1;3;0;5;7;1;0;3;0
2019-10-23 01:45:00;2;5;2;0;0;1;8;0;0;1;0
2019-10-23 02:00:00;1;8;0;2;0;4;9;1;2;3;0
2019-10-23 02:15:00;3;4;2;0;0;5;10;1;0;1;0
2019-10-23 02:30:00;2;12;3;0;0;0;13;2;0;0;0
2019-10-23 02:45:00;3;6;0;1;0;0;7;0;0;3;0
2019-10-23 03:00:00;3;7;1;0;0;2;9;1;0;1;0
2019-10-23 03:15:00;1;7;4;0;0;1;7;0;0;2;0
2019-10-23 03:30:00;3;11;3;0;0;2;11;4;0;3;0
2019-10-23 03:45:00;0;4;1;2;0;1;13;1;0;1;0
2019-10-23 04:00:00;1;7;3;0;0;4;18;0;0;2;0
2019-10-23 04:15:00;2;10;5;2;0;3;16;2;0;1;0
2019-10-23 04:30:00;8;14;7;0;0;4;34;9;0;8;0
2019-10-23 04:45:00;4;18;8;0;0;1;43;23;1;6;0
2019-10-23 05:00:00;5;20;13;0;0;0;91;68;0;3;0
2019-10-23 05:15:00;9;33;19;2;0;5;119;124;0;8;0
2019-10-23 05:30:00;5;35;30;6;0;10;125;124;2;12;0
2019-10-23 05:45:00;20;54;57;10;0;17;115;116;4;17;1
2019-10-23 06:00:00;18;76;87;16;0;22;111;132;2;19;1
2019-10-23 06:15:00;25;66;80;19;0;25;136;161;3;23;3
2019-10-23 06:30:00;20;65;66;22;0;24;137;172;3;21;3
2019-10-23 06:45:00;26;54;71;20;0;24;122;121;4;22;0
2019-10-23 07:00:00;13;47;59;25;0;32;109;120;2;17;0
2019-10-23 07:15:00;19;44;58;57;0;56;123;134;5;16;2
2019-10-23 07:30:00;28;51;68;53;0;51;118;140;7;24;7
2019-10-23 07:45:00;45;53;69;31;0;29;138;153;7;37;3
2019-10-23 08:00:00;36;61;75;34;0;39;117;125;8;25;2
2019-10-23 08:15:00;22;57;59;27;0;30;102;124;6;15;1
2019-10-23 08:30:00;20;56;38;24;0;23;107;124;6;24;1
2019-10-23 08:45:00;29;57;54;20;0;25;94;79;1;26;4
2019-10-23 09:00:00;43;45;71;27;0;32;95;120;6;35;3
2019-10-23 09:15:00;20;45;66;23;0;29;91;99;3;22;3
2019-10-23 09:30:00;27;35;40;17;0;17;97;94;4;33;0
2019-10-23 09:45:00;38;49;46;14;0;11;91;101;4;32;3
2019-10-23 10:00:00;39;46;41;16;0;17;79;80;4;43;0
2019-10-23 10:15:00;37;49;65;15;0;21;81;81;5;42;2
2019-10-23 10:30:00;43;49;49;13;0;13;80;87;5;43;8
2019-10-23 10:45:00;44;43;42;17;0;16;80;80;3;42;1
2019-10-23 11:00:00;35;55;73;8;0;11;75;75;2;37;4
2019-10-23 11:15:00;50;51;56;15;0;12;72;73;3;48;0
2019-10-23 11:30:00;47;52;73;13;0;14;86;64;4;35;2
2019-10-23 11:45:00;36;57;73;18;0;19;75;72;4;35;4
