DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-03-05 00:00:00;7;2;0;0;0;11;5;0;0
2020-03-05 00:15:00;15;6;0;0;0;12;6;0;0
2020-03-05 00:30:00;14;9;0;0;0;13;4;0;0
2020-03-05 00:45:00;7;4;0;0;0;10;4;0;0
2020-03-05 01:00:00;12;4;0;0;0;6;5;0;0
2020-03-05 01:15:00;7;2;0;0;0;13;1;0;0
2020-03-05 01:30:00;7;3;0;0;0;6;2;0;0
2020-03-05 01:45:00;13;5;1;0;0;7;1;0;0
2020-03-05 02:00:00;7;2;0;0;0;8;2;0;0
2020-03-05 02:15:00;4;2;0;0;0;4;4;0;1
2020-03-05 02:30:00;5;4;0;0;0;8;4;0;0
2020-03-05 02:45:00;10;5;0;0;0;8;0;0;0
2020-03-05 03:00:00;8;3;0;0;0;10;5;0;0
2020-03-05 03:15:00;11;1;0;1;0;6;4;0;0
2020-03-05 03:30:00;4;5;0;0;0;5;2;0;0
2020-03-05 03:45:00;5;6;1;0;0;9;4;0;0
2020-03-05 04:00:00;14;6;0;0;1;13;1;0;0
2020-03-05 04:15:00;15;2;0;1;1;13;4;0;0
2020-03-05 04:30:00;22;13;0;0;1;20;10;0;0
2020-03-05 04:45:00;16;23;2;0;0;50;19;0;0
2020-03-05 05:00:00;28;25;1;0;1;97;65;0;0
2020-03-05 05:15:00;51;47;2;1;5;190;151;0;6
2020-03-05 05:30:00;68;61;3;0;3;189;139;0;3
2020-03-05 05:45:00;145;154;5;2;5;216;182;1;3
2020-03-05 06:00:00;190;168;3;1;4;170;134;0;4
2020-03-05 06:15:00;43;46;2;0;1;82;65;0;2
2020-03-05 06:30:00;105;116;4;3;5;250;251;11;4
2020-03-05 06:45:00;81;88;10;7;10;198;207;6;1
2020-03-05 07:00:00;82;92;5;15;13;247;240;2;6
2020-03-05 07:15:00;97;85;5;10;17;244;278;2;16
2020-03-05 07:30:00;131;144;9;8;3;260;275;14;17
