DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2019-10-23 00:00:00;9;0;1;1;0;0
2019-10-23 00:15:00;9;0;7;0;0;0
2019-10-23 00:30:00;9;0;6;0;0;0
2019-10-23 00:45:00;5;0;5;0;0;0
2019-10-23 01:00:00;7;0;7;0;0;0
2019-10-23 01:15:00;5;0;3;0;0;0
2019-10-23 01:30:00;4;0;4;0;0;0
2019-10-23 01:45:00;5;0;2;0;0;0
2019-10-23 02:00:00;4;0;5;1;0;0
2019-10-23 02:15:00;1;0;5;0;0;0
2019-10-23 02:30:00;2;0;5;0;0;0
2019-10-23 02:45:00;7;0;5;0;0;0
2019-10-23 03:00:00;7;0;6;0;0;0
2019-10-23 03:15:00;5;0;4;0;0;0
2019-10-23 03:30:00;2;0;3;0;0;0
2019-10-23 03:45:00;6;2;3;0;0;0
2019-10-23 04:00:00;4;0;7;1;0;0
2019-10-23 04:15:00;4;2;7;0;0;0
2019-10-23 04:30:00;9;1;15;0;0;0
2019-10-23 04:45:00;14;6;32;0;1;0
2019-10-23 05:00:00;27;14;78;1;5;0
2019-10-23 05:15:00;54;44;206;3;5;12
2019-10-23 05:30:00;74;47;182;19;20;6
2019-10-23 05:45:00;117;27;105;78;8;11
2019-10-23 06:00:00;105;14;106;75;6;4
2019-10-23 06:15:00;75;26;129;15;28;10
2019-10-23 06:30:00;107;24;146;9;13;6
2019-10-23 06:45:00;91;14;146;7;7;10
2019-10-23 07:00:00;109;11;137;3;11;7
2019-10-23 07:15:00;126;12;135;2;13;9
2019-10-23 07:30:00;124;9;130;3;5;4
2019-10-23 07:45:00;92;9;138;0;1;9
2019-10-23 08:00:00;86;13;141;3;0;11
2019-10-23 08:15:00;91;5;135;1;0;9
2019-10-23 08:30:00;91;5;107;2;7;1
2019-10-23 08:45:00;70;6;72;1;2;3
2019-10-23 09:00:00;57;1;65;0;0;0
2019-10-23 09:15:00;52;8;90;3;1;4
2019-10-23 09:30:00;52;5;53;2;5;7
2019-10-23 09:45:00;47;8;90;3;1;0
2019-10-23 10:00:00;56;2;68;4;0;5
2019-10-23 10:15:00;70;1;52;1;0;0
2019-10-23 10:30:00;64;3;54;4;1;0
2019-10-23 10:45:00;60;4;60;1;9;1
2019-10-23 11:00:00;55;1;53;6;2;4
2019-10-23 11:15:00;66;6;68;4;4;2
2019-10-23 11:30:00;77;0;55;4;0;5
2019-10-23 11:45:00;66;2;57;6;2;4
2019-10-23 12:00:00;72;2;60;9;2;0
2019-10-23 12:15:00;61;6;63;3;3;3
2019-10-23 12:30:00;62;6;70;4;9;5
2019-10-23 12:45:00;81;14;87;4;6;8
2019-10-23 13:00:00;89;25;93;9;2;19
2019-10-23 13:15:00;99;56;122;9;4;18
2019-10-23 13:30:00;86;68;177;4;2;26
2019-10-23 13:45:00;106;56;142;20;8;25
2019-10-23 14:00:00;115;19;112;97;31;17
2019-10-23 14:15:00;95;3;91;138;24;19
2019-10-23 14:30:00;128;6;77;44;7;12
2019-10-23 14:45:00;94;2;79;36;15;6
2019-10-23 15:00:00;104;3;90;57;10;5
2019-10-23 15:15:00;179;3;81;31;16;6
2019-10-23 15:30:00;139;0;93;28;8;12
2019-10-23 15:45:00;127;0;82;21;15;9
2019-10-23 16:00:00;125;2;74;19;11;10
2019-10-23 16:15:00;112;5;112;12;9;5
2019-10-23 16:30:00;102;5;91;27;9;3
2019-10-23 16:45:00;127;6;110;30;3;2
2019-10-23 17:00:00;116;1;71;11;2;9
2019-10-23 17:15:00;109;3;75;14;3;6
2019-10-23 17:30:00;96;1;93;21;1;3
2019-10-23 17:45:00;85;0;79;10;4;0
2019-10-23 18:00:00;82;0;76;9;0;1
2019-10-23 18:15:00;85;0;49;7;0;0
2019-10-23 18:30:00;63;0;64;9;0;0
2019-10-23 18:45:00;61;0;56;8;0;0
2019-10-23 19:00:00;61;0;44;5;0;0
2019-10-23 19:15:00;39;1;33;3;0;0
2019-10-23 19:30:00;34;0;37;4;0;2
2019-10-23 19:45:00;38;2;21;4;1;0
2019-10-23 20:00:00;42;0;35;4;0;0
2019-10-23 20:15:00;36;2;22;0;0;0
2019-10-23 20:30:00;24;2;34;2;4;0
2019-10-23 20:45:00;33;3;54;4;2;0
2019-10-23 21:00:00;43;16;105;5;8;1
2019-10-23 21:15:00;28;28;134;2;26;4
2019-10-23 21:30:00;54;14;104;21;7;14
2019-10-23 21:45:00;65;3;57;111;6;18
2019-10-23 22:00:00;81;4;35;131;3;33
2019-10-23 22:15:00;41;2;17;36;1;4
2019-10-23 22:30:00;24;0;11;8;0;2
2019-10-23 22:45:00;16;0;6;6;0;0
2019-10-23 23:00:00;13;0;6;2;0;0
2019-10-23 23:15:00;8;0;6;3;0;0
2019-10-23 23:30:00;13;1;10;0;0;0
2019-10-23 23:45:00;8;0;7;1;0;0
