DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-02-28 00:00:00;11;5;0;3;2;9;12;7
2020-02-28 00:15:00;16;6;2;3;2;9;17;8
2020-02-28 00:30:00;7;13;4;2;4;8;7;4
2020-02-28 00:45:00;9;9;3;1;1;12;14;7
2020-02-28 01:00:00;7;8;4;0;0;4;15;8
2020-02-28 01:15:00;5;9;4;1;2;5;10;6
2020-02-28 01:30:00;12;5;2;0;1;3;10;2
2020-02-28 01:45:00;6;4;1;2;1;1;13;4
2020-02-28 02:00:00;4;8;2;1;1;1;6;3
2020-02-28 02:15:00;10;9;1;0;0;4;6;3
2020-02-28 02:30:00;10;1;1;1;1;3;10;4
2020-02-28 02:45:00;7;7;2;2;2;8;6;7
2020-02-28 03:00:00;8;8;3;0;0;4;7;4
2020-02-28 03:15:00;3;2;1;0;0;1;8;5
2020-02-28 03:30:00;4;5;1;2;2;4;4;3
2020-02-28 03:45:00;11;7;3;1;2;3;10;6
2020-02-28 04:00:00;14;10;2;0;0;1;15;8
2020-02-28 04:15:00;21;12;4;2;4;9;15;8
2020-02-28 04:30:00;24;9;1;2;1;5;12;10
2020-02-28 04:45:00;21;11;4;2;3;9;22;12
2020-02-28 05:00:00;25;18;8;2;2;8;29;10
2020-02-28 05:15:00;35;26;7;4;4;18;47;23
2020-02-28 05:30:00;49;42;14;4;7;21;58;17
2020-02-28 05:45:00;74;64;18;11;12;48;59;24
2020-02-28 06:00:00;50;49;18;7;7;31;62;41
2020-02-28 06:15:00;76;60;20;4;5;48;66;49
2020-02-28 06:30:00;103;107;25;15;16;73;71;55
2020-02-28 06:45:00;136;178;31;14;16;85;89;57
2020-02-28 07:00:00;116;138;23;22;25;100;85;62
2020-02-28 07:15:00;129;161;32;21;24;97;88;70
2020-02-28 07:30:00;125;185;30;20;30;98;105;67
2020-02-28 07:45:00;152;197;31;27;38;112;85;63
2020-02-28 08:00:00;123;175;31;19;29;100;90;56
2020-02-28 08:15:00;125;151;26;21;25;72;83;76
2020-02-28 08:30:00;111;142;34;17;22;88;85;54
2020-02-28 08:45:00;116;145;33;26;29;85;80;60
2020-02-28 09:00:00;92;97;32;20;17;74;91;57
2020-02-28 09:15:00;109;93;41;14;17;69;90;64
2020-02-28 09:30:00;100;103;20;12;9;66;82;64
2020-02-28 09:45:00;89;113;35;17;16;53;116;62
2020-02-28 10:00:00;111;105;39;8;15;63;96;63
2020-02-28 10:15:00;125;114;38;17;23;62;98;75
2020-02-28 10:30:00;108;118;34;13;16;46;103;71
2020-02-28 10:45:00;142;125;45;18;20;62;104;77
2020-02-28 11:00:00;127;116;50;16;22;58;129;88
2020-02-28 11:15:00;119;125;56;11;16;50;107;81
2020-02-28 11:30:00;148;144;59;14;14;54;115;93
2020-02-28 11:45:00;131;122;49;13;14;57;131;93
2020-02-28 12:00:00;135;130;47;14;17;69;146;101
2020-02-28 12:15:00;118;126;43;14;9;65;137;121
2020-02-28 12:30:00;135;129;45;14;14;57;133;104
2020-02-28 12:45:00;142;148;44;17;20;68;145;102
2020-02-28 13:00:00;133;131;56;12;19;64;133;104
2020-02-28 13:15:00;119;137;35;9;15;57;146;109
2020-02-28 13:30:00;137;144;49;10;57;65;139;92
2020-02-28 13:45:00;136;128;31;10;41;57;142;123
