DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-07-30 00:00:00;6;1;0;1;1;1;0;2;0;0;0;0;0;0;0
2020-07-30 00:15:00;9;4;0;2;2;1;0;3;2;0;0;0;0;0;0
2020-07-30 00:30:00;10;6;0;4;6;1;0;2;2;0;0;0;0;0;0
2020-07-30 00:45:00;3;3;0;2;2;2;0;2;2;0;0;0;0;0;0
2020-07-30 01:00:00;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-07-30 01:15:00;5;2;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-07-30 01:30:00;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-07-30 01:45:00;4;1;0;1;1;4;0;2;1;0;0;0;0;0;0
2020-07-30 02:00:00;5;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-07-30 02:15:00;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 02:30:00;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-07-30 02:45:00;4;1;0;0;0;0;0;3;2;0;0;0;0;0;0
2020-07-30 03:00:00;4;1;0;0;0;2;0;1;1;0;0;0;0;0;0
2020-07-30 03:15:00;1;2;0;2;2;2;0;1;1;0;0;0;0;0;0
2020-07-30 03:30:00;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-07-30 03:45:00;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-07-30 04:00:00;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-07-30 04:15:00;3;2;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-07-30 04:30:00;5;1;0;1;1;3;0;1;1;0;0;0;0;0;0
2020-07-30 04:45:00;7;5;0;3;3;4;0;3;2;0;0;0;0;0;0
2020-07-30 05:00:00;6;4;0;2;2;4;0;9;8;0;0;0;0;0;0
2020-07-30 05:15:00;21;11;0;8;9;15;0;4;3;0;0;0;0;0;0
2020-07-30 05:30:00;22;11;0;10;10;14;0;14;17;0;0;0;0;0;0
2020-07-30 05:45:00;51;27;1;29;24;21;0;4;4;0;0;0;0;0;0
2020-07-30 06:00:00;30;23;0;20;19;19;0;7;6;0;0;0;0;0;0
2020-07-30 06:15:00;42;11;2;12;11;22;0;14;13;0;0;0;0;0;0
2020-07-30 06:30:00;44;32;2;30;28;35;0;18;15;0;0;0;0;0;0
2020-07-30 06:45:00;57;24;0;24;24;30;0;16;20;0;0;0;0;0;0
