DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2020-05-04 00:00:00;5;4;1;0;8;7;4;16;8;24;16;8;24;0
2020-05-04 00:15:00;5;4;2;0;7;5;3;20;10;30;20;10;30;0
2020-05-04 00:30:00;8;1;1;0;6;2;3;20;10;30;20;10;30;0
2020-05-04 00:45:00;2;2;3;0;7;4;2;20;10;30;20;10;30;0
2020-05-04 01:00:00;5;1;3;1;3;3;1;24;12;36;24;12;36;0
2020-05-04 01:15:00;1;0;2;0;4;0;1;26;13;39;26;13;39;0
2020-05-04 01:30:00;0;0;0;0;5;2;1;26;13;39;26;13;39;0
2020-05-04 01:45:00;3;0;0;1;10;2;1;26;13;39;26;13;39;0
2020-05-04 02:00:00;4;1;2;1;11;0;4;26;13;39;26;13;39;0
2020-05-04 02:15:00;3;1;3;1;7;1;1;26;13;39;26;13;39;0
2020-05-04 02:30:00;1;2;2;1;5;2;0;24;12;36;24;12;36;0
2020-05-04 02:45:00;2;0;2;2;4;0;0;26;13;39;26;13;39;0
2020-05-04 03:00:00;2;2;4;0;9;1;0;26;13;39;26;13;39;0
2020-05-04 03:15:00;0;6;2;1;4;3;0;26;13;39;26;13;39;0
2020-05-04 03:30:00;1;2;1;1;8;2;3;26;13;39;26;13;39;0
2020-05-04 03:45:00;8;2;0;1;5;2;2;26;13;39;26;13;39;0
2020-05-04 04:00:00;4;3;3;0;11;0;1;26;13;39;26;13;39;0
2020-05-04 04:15:00;3;2;1;2;18;3;0;24;12;36;24;12;36;0
2020-05-04 04:30:00;7;7;6;3;21;7;4;26;13;39;26;13;39;0
2020-05-04 04:45:00;7;2;6;2;23;10;3;26;13;39;26;13;39;0
2020-05-04 05:00:00;11;14;10;4;44;6;3;20;10;31;20;10;31;0
2020-05-04 05:15:00;15;23;20;20;47;11;5;20;10;30;20;10;30;0
2020-05-04 05:30:00;26;49;48;33;57;23;6;20;10;29;20;10;29;0
2020-05-04 05:45:00;27;42;36;38;56;22;12;20;10;31;20;10;31;0
2020-05-04 06:00:00;37;40;36;24;49;21;12;20;10;29;20;10;29;0
2020-05-04 06:15:00;45;55;64;56;80;33;28;20;10;31;20;10;31;0
2020-05-04 06:30:00;76;76;73;67;80;45;24;20;10;30;20;10;30;0
2020-05-04 06:45:00;93;66;68;61;85;47;30;20;10;30;20;10;30;0
2020-05-04 07:00:00;86;70;72;61;80;36;25;20;10;29;20;10;29;0
2020-05-04 07:15:00;63;56;53;53;80;35;19;14;7;22;14;7;22;0
2020-05-04 07:30:00;88;62;49;51;74;32;46;15;8;21;15;8;21;0
2020-05-04 07:45:00;105;81;75;65;92;42;42;20;10;29;20;10;29;0
2020-05-04 08:00:00;80;73;55;57;96;42;44;20;10;30;20;10;30;0
2020-05-04 08:15:00;65;53;56;45;92;58;33;20;10;30;20;10;30;0
2020-05-04 08:30:00;88;58;50;34;107;53;46;20;10;30;20;10;30;0
2020-05-04 08:45:00;92;56;45;36;90;46;47;20;10;30;20;10;30;0
2020-05-04 09:00:00;79;58;43;26;88;53;55;20;10;30;20;10;30;0
2020-05-04 09:15:00;83;64;46;33;91;39;48;20;10;30;20;10;30;0
2020-05-04 09:30:00;77;78;40;37;103;47;48;20;10;30;20;10;30;0
2020-05-04 09:45:00;97;68;49;33;99;47;63;20;10;30;20;10;30;0
2020-05-04 10:00:00;87;61;46;30;105;63;58;20;10;30;20;10;30;0
2020-05-04 10:15:00;74;46;29;22;112;49;45;18;9;27;18;9;27;0
2020-05-04 10:30:00;94;59;45;36;119;36;61;20;10;30;20;10;30;0
2020-05-04 10:45:00;95;58;43;29;121;52;77;20;10;30;20;10;30;0
2020-05-04 11:00:00;83;41;42;23;128;48;72;20;10;30;20;10;30;0
2020-05-04 11:15:00;94;70;44;35;123;48;75;20;10;30;20;10;30;0
2020-05-04 11:30:00;89;40;36;29;115;68;62;18;9;27;18;9;27;0
2020-05-04 11:45:00;74;73;38;37;123;64;82;20;10;30;20;10;30;0
2020-05-04 12:00:00;82;59;31;36;123;58;84;20;10;30;20;10;30;0
2020-05-04 12:15:00;93;56;37;25;131;59;94;20;10;30;20;10;30;0
2020-05-04 12:30:00;91;50;36;27;128;48;75;20;10;30;20;10;30;0
2020-05-04 12:45:00;88;52;38;32;116;61;88;21;11;30;21;11;30;0
