DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2019-10-05 00:00:00;3;0;0;0;0;0;0;0;0;0;9
2019-10-05 00:15:00;6;2;0;0;0;0;0;0;0;0;5
2019-10-05 00:30:00;7;3;0;0;0;0;0;0;0;0;7
2019-10-05 00:45:00;3;0;0;0;0;0;1;0;1;0;10
2019-10-05 01:00:00;1;0;0;0;0;0;0;0;0;1;7
2019-10-05 01:15:00;4;1;0;0;0;1;1;1;0;0;5
2019-10-05 01:30:00;5;0;0;0;0;0;0;0;0;0;4
2019-10-05 01:45:00;2;1;0;0;0;0;0;0;0;0;2
2019-10-05 02:00:00;3;0;0;0;0;0;0;0;0;0;4
2019-10-05 02:15:00;3;0;0;0;0;0;0;0;0;0;2
2019-10-05 02:30:00;2;0;0;0;0;0;0;0;0;0;1
2019-10-05 02:45:00;0;0;0;0;0;0;0;0;0;0;3
2019-10-05 03:00:00;2;0;0;0;0;0;0;0;0;0;2
2019-10-05 03:15:00;0;0;0;0;0;0;0;0;0;0;3
2019-10-05 03:30:00;2;0;0;0;0;0;0;0;0;0;0
2019-10-05 03:45:00;5;0;0;0;0;0;0;0;0;0;1
2019-10-05 04:00:00;1;0;0;0;0;0;0;0;0;0;2
2019-10-05 04:15:00;1;0;0;0;0;0;0;0;0;0;1
2019-10-05 04:30:00;1;2;0;0;0;0;0;0;0;0;4
2019-10-05 04:45:00;1;0;0;0;0;0;0;0;0;0;1
2019-10-05 05:00:00;11;0;0;0;0;0;0;0;0;3;2
2019-10-05 05:15:00;11;1;0;0;0;0;0;0;0;1;6
2019-10-05 05:30:00;16;1;2;2;1;0;1;0;2;1;20
2019-10-05 05:45:00;9;0;0;0;3;2;4;1;9;0;13
2019-10-05 06:00:00;8;0;0;0;0;0;0;0;2;0;9
2019-10-05 06:15:00;3;0;0;0;0;0;0;0;0;0;4
2019-10-05 06:30:00;2;0;0;0;0;0;0;0;0;0;9
2019-10-05 06:45:00;8;0;0;0;0;0;0;0;0;0;8
2019-10-05 07:00:00;12;1;0;0;0;0;0;0;0;0;8
