DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-09-19 00:00:00;5;17;20;5;1;0;15;0;0
2020-09-19 00:15:00;2;13;13;4;0;0;4;0;0
2020-09-19 00:30:00;5;7;13;1;0;0;15;0;0
2020-09-19 00:45:00;7;7;15;2;1;0;11;0;0
2020-09-19 01:00:00;6;10;16;4;1;1;11;0;0
2020-09-19 01:15:00;4;12;15;2;1;0;7;0;0
2020-09-19 01:30:00;1;8;10;1;2;2;7;0;0
2020-09-19 01:45:00;3;6;11;1;0;0;6;0;0
2020-09-19 02:00:00;1;7;9;2;2;0;4;0;0
2020-09-19 02:15:00;1;1;2;0;0;0;1;0;0
2020-09-19 02:30:00;1;0;3;1;0;0;7;0;0
2020-09-19 02:45:00;1;5;5;0;0;0;1;0;0
2020-09-19 03:00:00;1;0;2;2;1;0;3;0;0
2020-09-19 03:15:00;0;0;1;0;0;0;3;0;0
2020-09-19 03:30:00;0;5;8;1;1;0;1;0;0
2020-09-19 03:45:00;1;4;5;0;0;0;1;0;0
2020-09-19 04:00:00;2;3;4;1;0;0;2;0;0
2020-09-19 04:15:00;1;2;5;0;0;0;2;0;0
2020-09-19 04:30:00;1;1;3;0;0;0;2;0;0
2020-09-19 04:45:00;1;6;6;4;2;1;5;0;0
2020-09-19 05:00:00;2;3;4;1;0;0;2;0;0
2020-09-19 05:15:00;4;6;10;1;0;1;6;0;0
2020-09-19 05:30:00;4;7;7;5;0;1;18;0;0
2020-09-19 05:45:00;12;10;27;22;1;3;19;0;0
2020-09-19 06:00:00;19;16;27;12;1;2;12;0;0
2020-09-19 06:15:00;8;11;16;3;0;1;12;0;0
2020-09-19 06:30:00;12;18;27;3;0;0;26;0;0
2020-09-19 06:45:00;8;12;27;2;1;1;19;0;0
2020-09-19 07:00:00;5;8;15;3;2;1;15;0;0
2020-09-19 07:15:00;8;10;23;1;2;0;18;0;0
2020-09-19 07:30:00;10;11;24;3;3;0;14;0;3
2020-09-19 07:45:00;8;14;25;3;3;1;21;1;0
2020-09-19 08:00:00;11;9;25;6;2;0;17;1;0
2020-09-19 08:15:00;15;13;24;2;2;2;28;0;1
2020-09-19 08:30:00;23;21;40;5;5;2;27;0;5
2020-09-19 08:45:00;20;29;39;5;4;3;34;0;3
2020-09-19 09:00:00;19;29;46;11;5;2;32;0;5
2020-09-19 09:15:00;19;27;43;5;5;1;32;1;0
2020-09-19 09:30:00;33;39;65;13;6;4;48;2;0
2020-09-19 09:45:00;26;44;67;12;7;1;40;1;4
2020-09-19 10:00:00;22;49;65;14;6;3;48;2;0
2020-09-19 10:15:00;23;31;55;9;4;1;50;0;6
2020-09-19 10:30:00;32;41;63;14;9;5;53;1;1
2020-09-19 10:45:00;24;41;62;11;6;3;70;4;3
2020-09-19 11:00:00;37;49;70;8;6;2;66;0;12
2020-09-19 11:15:00;39;40;70;9;5;2;62;3;5
2020-09-19 11:30:00;31;62;86;9;4;2;72;4;4
2020-09-19 11:45:00;31;43;59;11;7;3;62;3;4
2020-09-19 12:00:00;24;32;55;5;4;3;75;4;12
2020-09-19 12:15:00;37;27;59;10;5;2;60;0;0
2020-09-19 12:30:00;31;45;79;7;3;0;80;28;4
2020-09-19 12:45:00;48;51;94;11;4;4;58;2;2
2020-09-19 13:00:00;25;33;43;17;11;3;65;4;10
2020-09-19 13:15:00;36;42;63;9;3;1;57;3;1
2020-09-19 13:30:00;32;51;80;7;7;2;89;5;4
2020-09-19 13:45:00;36;40;75;9;8;4;88;6;0
2020-09-19 14:00:00;37;45;69;8;6;1;71;3;14
2020-09-19 14:15:00;46;39;76;7;5;3;64;1;1
2020-09-19 14:30:00;36;45;70;10;7;1;67;3;7
2020-09-19 14:45:00;38;51;72;6;5;3;64;0;2
2020-09-19 15:00:00;32;60;86;11;6;2;76;4;4
2020-09-19 15:15:00;38;49;86;19;7;5;68;6;5
2020-09-19 15:30:00;30;45;71;11;5;2;71;5;29
2020-09-19 15:45:00;38;68;101;9;6;4;73;3;15
2020-09-19 16:00:00;30;52;75;10;9;5;64;4;2
2020-09-19 16:15:00;29;48;69;17;10;4;62;4;1
2020-09-19 16:30:00;38;36;61;11;6;3;77;7;5
2020-09-19 16:45:00;40;47;74;6;4;2;83;0;2
2020-09-19 17:00:00;27;52;74;8;5;3;81;1;3
2020-09-19 17:15:00;26;35;64;13;7;4;53;5;6
2020-09-19 17:30:00;35;48;77;10;4;2;62;1;1
2020-09-19 17:45:00;35;44;65;12;6;2;53;5;21
2020-09-19 18:00:00;42;41;66;12;7;4;69;7;14
2020-09-19 18:15:00;38;49;76;13;5;2;55;2;1
2020-09-19 18:30:00;29;51;78;8;6;4;71;2;2
2020-09-19 18:45:00;26;43;69;8;6;2;67;2;3
2020-09-19 19:00:00;17;33;42;8;6;1;56;5;21
2020-09-19 19:15:00;28;39;55;10;6;2;47;0;12
2020-09-19 19:30:00;26;35;47;8;6;1;46;0;0
2020-09-19 19:45:00;28;39;51;8;8;3;64;7;0
2020-09-19 20:00:00;21;38;54;10;7;2;42;14;1
2020-09-19 20:15:00;13;25;35;3;4;3;42;1;1
2020-09-19 20:30:00;19;44;50;6;4;2;44;0;0
2020-09-19 20:45:00;15;23;38;4;3;4;46;1;2
2020-09-19 21:00:00;9;18;29;11;8;1;34;0;0
2020-09-19 21:15:00;11;24;42;7;5;1;34;4;2
2020-09-19 21:30:00;9;22;36;3;2;0;33;1;0
2020-09-19 21:45:00;13;23;39;2;1;1;37;0;0
2020-09-19 22:00:00;12;22;35;3;1;1;36;0;5
2020-09-19 22:15:00;7;10;18;5;4;1;22;0;0
2020-09-19 22:30:00;10;17;25;2;2;2;35;5;0
2020-09-19 22:45:00;16;16;28;3;3;2;19;5;0
2020-09-19 23:00:00;8;10;21;5;2;2;24;0;0
2020-09-19 23:15:00;10;18;24;3;2;2;17;0;0
2020-09-19 23:30:00;10;20;28;5;1;0;23;0;0
2020-09-19 23:45:00;8;18;24;2;0;0;22;0;0
