DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-09-12 00:00:00;10;2;0;16;5;0;0;0
2020-09-12 00:15:00;13;2;2;12;3;0;0;0
2020-09-12 00:30:00;7;2;5;13;1;0;0;0
2020-09-12 00:45:00;6;4;3;9;2;0;0;0
2020-09-12 01:00:00;5;1;1;7;2;0;0;0
2020-09-12 01:15:00;9;2;2;12;1;0;0;0
2020-09-12 01:30:00;9;1;2;7;0;0;0;0
2020-09-12 01:45:00;5;4;2;7;2;0;0;0
2020-09-12 02:00:00;5;1;0;2;1;0;0;0
2020-09-12 02:15:00;5;3;2;3;1;0;0;0
2020-09-12 02:30:00;2;1;1;6;0;0;0;0
2020-09-12 02:45:00;4;7;3;10;1;0;0;0
2020-09-12 03:00:00;4;1;1;3;1;0;0;0
2020-09-12 03:15:00;2;0;0;1;0;0;0;0
2020-09-12 03:30:00;3;1;0;1;2;0;0;0
2020-09-12 03:45:00;4;0;0;2;1;0;0;0
2020-09-12 04:00:00;1;0;0;2;0;0;0;0
2020-09-12 04:15:00;4;1;2;2;1;0;0;0
2020-09-12 04:30:00;7;0;0;2;1;0;0;0
2020-09-12 04:45:00;10;1;1;2;0;0;0;0
2020-09-12 05:00:00;9;1;0;2;1;0;0;0
2020-09-12 05:15:00;9;4;2;6;1;0;0;0
2020-09-12 05:30:00;10;3;4;18;3;0;0;0
2020-09-12 05:45:00;14;0;5;15;3;0;0;0
2020-09-12 06:00:00;8;2;5;12;1;0;0;0
2020-09-12 06:15:00;15;3;17;14;1;0;0;0
2020-09-12 06:30:00;21;3;6;9;1;0;0;0
2020-09-12 06:45:00;23;5;3;23;3;0;0;0
2020-09-12 07:00:00;25;4;4;11;4;1;0;0
2020-09-12 07:15:00;25;4;9;13;4;1;0;0
2020-09-12 07:30:00;33;5;9;26;7;13;0;0
2020-09-12 07:45:00;51;14;17;24;10;0;0;0
2020-09-12 08:00:00;34;8;18;26;11;1;0;1
2020-09-12 08:15:00;50;7;14;30;15;4;0;0
2020-09-12 08:30:00;65;12;28;38;17;7;4;3
2020-09-12 08:45:00;63;13;23;56;19;19;0;0
2020-09-12 09:00:00;73;16;34;55;21;9;0;0
2020-09-12 09:15:00;68;12;40;53;23;5;0;0
2020-09-12 09:30:00;87;19;36;65;19;9;0;3
2020-09-12 09:45:00;103;18;43;80;24;6;0;0
2020-09-12 10:00:00;97;18;36;59;27;14;0;0
2020-09-12 10:15:00;119;13;45;77;26;15;0;0
2020-09-12 10:30:00;89;17;45;63;27;11;1;2
2020-09-12 10:45:00;96;17;43;79;23;74;0;0
2020-09-12 11:00:00;80;21;49;83;35;12;0;0
2020-09-12 11:15:00;87;17;44;74;26;14;0;0
2020-09-12 11:30:00;69;14;54;80;30;15;0;0
2020-09-12 11:45:00;77;13;48;79;21;17;0;0
2020-09-12 12:00:00;86;16;44;89;30;9;0;1
2020-09-12 12:15:00;98;14;51;106;29;7;0;2
2020-09-12 12:30:00;87;22;48;93;28;11;0;0
2020-09-12 12:45:00;67;15;52;85;30;10;0;0
2020-09-12 13:00:00;86;14;54;99;28;18;0;0
2020-09-12 13:15:00;72;17;54;87;29;10;0;0
2020-09-12 13:30:00;64;7;35;102;27;14;0;0
2020-09-12 13:45:00;91;11;48;72;37;6;0;0
2020-09-12 14:00:00;82;14;48;76;23;18;0;0
2020-09-12 14:15:00;81;7;37;92;22;22;0;0
2020-09-12 14:30:00;85;15;39;90;22;11;0;3
2020-09-12 14:45:00;84;12;46;90;23;14;0;0
2020-09-12 15:00:00;94;17;39;108;28;8;0;0
2020-09-12 15:15:00;84;13;51;76;25;31;0;1
2020-09-12 15:30:00;89;15;53;79;23;11;0;0
2020-09-12 15:45:00;82;14;36;75;33;15;0;0
2020-09-12 16:00:00;79;14;44;72;25;26;0;0
2020-09-12 16:15:00;87;8;33;86;21;26;2;2
2020-09-12 16:30:00;91;17;45;85;27;6;0;0
2020-09-12 16:45:00;73;13;45;78;30;20;1;0
2020-09-12 17:00:00;90;13;40;74;29;16;0;28
2020-09-12 17:15:00;93;14;53;74;33;7;0;0
2020-09-12 17:30:00;90;14;30;73;30;26;0;0
2020-09-12 17:45:00;80;13;40;78;48;29;0;2
2020-09-12 18:00:00;84;13;43;84;30;49;1;0
2020-09-12 18:15:00;91;14;30;78;36;30;0;0
2020-09-12 18:30:00;82;14;35;70;33;8;0;6
2020-09-12 18:45:00;63;11;36;66;23;13;0;2
2020-09-12 19:00:00;70;14;25;65;29;12;0;0
2020-09-12 19:15:00;64;10;26;78;43;12;3;1
2020-09-12 19:30:00;66;13;22;50;33;4;0;0
2020-09-12 19:45:00;70;8;21;65;21;11;0;0
2020-09-12 20:00:00;55;9;15;58;21;15;0;1
2020-09-12 20:15:00;48;7;14;58;20;1;0;0
2020-09-12 20:30:00;41;9;11;49;20;3;0;1
