DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-09-06 00:00:00;13;0;0;21;3;0;0;0
2020-09-06 00:15:00;7;3;2;10;4;0;0;0
2020-09-06 00:30:00;7;3;6;11;3;0;0;0
2020-09-06 00:45:00;9;1;5;11;3;0;0;0
2020-09-06 01:00:00;7;1;0;9;3;0;0;0
2020-09-06 01:15:00;8;3;1;11;0;0;0;0
2020-09-06 01:30:00;12;3;4;16;4;0;0;0
2020-09-06 01:45:00;11;1;0;8;1;0;0;0
2020-09-06 02:00:00;8;3;0;9;2;0;1;0
2020-09-06 02:15:00;4;2;2;5;1;0;0;0
2020-09-06 02:30:00;4;1;2;6;0;0;0;0
2020-09-06 02:45:00;4;2;2;5;0;0;0;0
2020-09-06 03:00:00;6;0;2;4;1;0;0;0
2020-09-06 03:15:00;0;0;0;2;1;0;0;0
2020-09-06 03:30:00;2;1;0;4;0;0;0;0
2020-09-06 03:45:00;5;0;0;5;0;0;0;0
2020-09-06 04:00:00;6;1;2;3;0;0;0;0
2020-09-06 04:15:00;5;0;1;5;0;0;0;0
2020-09-06 04:30:00;3;0;1;4;0;0;0;0
2020-09-06 04:45:00;2;0;0;3;1;0;0;0
2020-09-06 05:00:00;6;0;0;4;0;0;0;0
2020-09-06 05:15:00;0;0;2;1;0;0;0;0
2020-09-06 05:30:00;8;3;1;7;2;0;0;0
2020-09-06 05:45:00;4;1;1;10;1;0;0;0
2020-09-06 06:00:00;8;3;2;8;0;0;0;0
2020-09-06 06:15:00;3;0;2;4;0;0;0;0
2020-09-06 06:30:00;13;0;2;9;2;0;0;0
2020-09-06 06:45:00;5;0;2;7;0;0;0;0
2020-09-06 07:00:00;9;1;3;5;2;0;0;0
2020-09-06 07:15:00;6;4;8;4;3;0;0;0
2020-09-06 07:30:00;10;0;6;2;5;0;0;0
2020-09-06 07:45:00;17;2;9;7;1;0;0;0
2020-09-06 08:00:00;9;2;9;21;5;1;0;0
2020-09-06 08:15:00;19;1;14;12;7;0;0;0
2020-09-06 08:30:00;20;2;18;21;2;0;0;0
2020-09-06 08:45:00;31;4;18;20;17;0;0;0
2020-09-06 09:00:00;30;2;16;19;10;1;0;0
2020-09-06 09:15:00;34;5;20;35;21;2;0;0
