DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2019-11-19 00:00:00;14;13;1;0;5;6;2;3;0;0;0;0;0;0;0;0;0;0;0
2019-11-19 00:15:00;8;15;8;1;9;9;6;6;0;0;0;0;0;0;0;0;0;0;0
2019-11-19 00:30:00;8;11;4;0;12;17;1;3;0;0;0;0;0;0;0;0;0;0;0
2019-11-19 00:45:00;3;5;2;0;3;3;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-11-19 01:00:00;5;6;2;0;6;5;2;2;0;0;0;0;0;0;0;0;0;0;0
2019-11-19 01:15:00;2;3;2;1;6;6;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-11-19 01:30:00;5;9;5;0;9;9;2;5;0;0;0;0;0;0;0;0;0;0;0
2019-11-19 01:45:00;5;7;4;0;11;14;1;4;0;0;0;0;0;0;0;0;0;0;0
2019-11-19 02:00:00;3;7;3;0;8;7;1;3;0;0;0;0;0;0;0;0;0;0;0
2019-11-19 02:15:00;3;5;3;0;5;4;0;3;0;0;0;0;0;0;0;0;0;0;0
2019-11-19 02:30:00;2;2;1;0;4;5;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-11-19 02:45:00;6;6;2;0;5;5;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-11-19 03:00:00;4;6;3;0;8;10;3;4;0;0;0;0;0;0;0;0;0;0;0
2019-11-19 03:15:00;5;6;3;0;7;8;2;3;0;0;0;0;0;0;0;0;0;0;0
2019-11-19 03:30:00;4;7;5;0;5;3;4;5;0;0;0;0;0;0;0;0;0;0;0
2019-11-19 03:45:00;6;6;2;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-19 04:00:00;9;9;5;3;10;12;3;5;0;0;0;0;0;0;0;0;0;0;0
2019-11-19 04:15:00;13;11;5;0;17;14;3;3;0;0;0;0;0;0;0;0;0;0;0
2019-11-19 04:30:00;19;18;12;4;14;19;6;10;0;0;0;0;0;0;0;0;0;0;0
2019-11-19 04:45:00;28;21;9;0;13;13;3;8;0;0;0;0;0;0;0;0;0;0;0
2019-11-19 05:00:00;58;60;31;5;36;37;15;24;0;0;0;0;0;0;0;0;0;0;0
2019-11-19 05:15:00;62;79;37;6;43;41;17;40;0;0;0;0;0;0;0;0;0;0;0
2019-11-19 05:30:00;66;96;50;9;53;48;20;50;0;0;0;0;0;0;0;1;0;0;0
2019-11-19 05:45:00;65;89;51;9;50;43;22;49;4;1;0;0;0;0;0;5;0;0;0
2019-11-19 06:00:00;74;87;62;11;85;72;34;63;0;0;0;0;0;0;0;2;0;0;0
2019-11-19 06:15:00;93;118;76;17;93;79;42;84;7;0;0;0;0;0;0;5;0;0;0
2019-11-19 06:30:00;104;120;66;16;78;71;32;71;9;3;0;0;0;0;0;15;0;0;0
2019-11-19 06:45:00;90;118;80;37;80;66;35;86;7;4;0;0;0;0;0;3;0;0;0
2019-11-19 07:00:00;106;137;96;23;78;71;41;98;8;9;0;0;0;0;0;22;0;0;0
2019-11-19 07:15:00;112;150;91;25;89;89;55;101;1;1;0;0;0;0;1;37;0;0;0
2019-11-19 07:30:00;101;140;84;23;83;83;52;87;3;1;0;0;0;0;0;16;1;0;0
2019-11-19 07:45:00;
2019-11-19 08:00:00;
2019-11-19 08:15:00;
2019-11-19 08:30:00;
2019-11-19 08:45:00;
2019-11-19 09:00:00;
2019-11-19 09:15:00;28;31;23;8;33;18;11;22;4;2;0;0;0;0;0;6;0;0;0
2019-11-19 09:30:00;99;108;83;18;88;90;39;87;11;3;0;0;0;0;0;25;0;0;0
2019-11-19 09:45:00;108;126;101;20;104;98;54;92;15;8;0;0;0;0;0;20;0;0;0
2019-11-19 10:00:00;94;97;67;9;89;92;43;71;9;10;0;0;0;0;0;22;0;0;0
2019-11-19 10:15:00;88;101;61;19;112;125;45;65;11;10;0;0;0;0;0;20;4;0;0
2019-11-19 10:30:00;101;110;77;16;103;114;57;90;13;9;0;0;0;0;0;12;3;0;10
2019-11-19 10:45:00;96;111;80;14;115;108;49;67;15;11;0;0;0;0;0;20;4;0;0
2019-11-19 11:00:00;85;97;81;14;91;99;50;68;23;13;0;0;0;0;0;16;0;0;0
2019-11-19 11:15:00;117;126;78;20;120;119;53;67;21;13;0;0;0;0;0;22;0;0;0
2019-11-19 11:30:00;101;132;72;17;113;106;51;71;21;20;0;0;0;0;0;41;0;0;0
2019-11-19 11:45:00;89;105;74;10;120;122;41;78;16;21;0;0;0;0;0;27;1;0;2
2019-11-19 12:00:00;82;92;73;18;108;113;41;85;13;11;0;0;0;0;0;28;5;1;0
2019-11-19 12:15:00;88;92;63;21;130;121;46;76;21;15;0;0;0;0;0;27;3;0;3
2019-11-19 12:30:00;86;101;68;13;119;111;37;77;16;14;0;0;0;0;0;22;3;0;5
2019-11-19 12:45:00;89;109;87;27;129;121;39;105;21;12;0;0;0;0;0;13;2;0;0
2019-11-19 13:00:00;86;135;82;22;125;142;53;97;12;10;0;0;0;0;0;19;0;0;0
2019-11-19 13:15:00;77;162;101;22;127;147;49;94;15;18;0;0;0;0;0;21;2;0;0
2019-11-19 13:30:00;103;135;107;26;121;129;64;140;17;12;0;0;0;0;0;49;13;0;0
2019-11-19 13:45:00;108;122;80;19;114;90;45;81;17;10;0;0;0;0;0;21;5;0;0
2019-11-19 14:00:00;100;106;85;15;114;112;42;95;13;13;0;0;0;0;0;9;0;0;0
2019-11-19 14:15:00;91;111;81;20;137;131;41;99;11;11;0;0;0;0;0;13;7;2;0
2019-11-19 14:30:00;95;111;88;20;140;150;58;103;9;4;0;0;0;0;0;49;0;2;1
2019-11-19 14:45:00;118;141;98;18;117;126;59;96;18;6;0;0;0;0;0;28;0;0;0
2019-11-19 15:00:00;99;114;78;18;145;150;58;106;8;9;0;0;0;0;0;51;0;0;0
2019-11-19 15:15:00;87;101;71;14;143;142;42;83;17;19;0;0;0;0;0;16;0;2;0
2019-11-19 15:30:00;62;64;66;17;138;148;44;73;21;9;0;0;0;0;0;10;0;0;0
2019-11-19 15:45:00;52;68;74;22;131;135;30;79;18;10;0;0;0;0;0;38;1;0;3
2019-11-19 16:00:00;71;77;78;22;166;135;36;79;23;12;0;0;0;0;1;29;1;4;1
2019-11-19 16:15:00;91;98;74;20;146;129;42;76;17;6;0;0;0;0;0;7;0;0;0
2019-11-19 16:30:00;93;103;77;22;120;104;38;80;28;16;0;0;0;0;0;13;1;2;5
2019-11-19 16:45:00;80;100;88;20;125;130;48;85;15;11;0;0;0;0;0;26;0;0;4
2019-11-19 17:00:00;98;113;76;19;129;126;37;89;22;10;0;0;0;0;0;20;3;0;6
2019-11-19 17:15:00;107;133;69;17;131;116;41;60;17;10;0;0;0;0;0;19;0;0;0
