DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2019-12-10 00:00:00;9;3;6;3;2;2;0;12;0;0;0;0;0
2019-12-10 00:15:00;14;3;5;0;2;1;4;16;0;0;0;0;0
2019-12-10 00:30:00;8;4;6;3;1;1;2;18;0;0;0;0;0
2019-12-10 00:45:00;8;3;4;2;0;0;0;11;0;0;0;0;0
2019-12-10 01:00:00;10;6;9;0;0;0;0;14;0;0;0;0;0
2019-12-10 01:15:00;4;1;3;0;1;1;0;6;0;0;0;0;0
2019-12-10 01:30:00;11;2;1;0;0;0;1;3;0;0;0;0;0
2019-12-10 01:45:00;10;4;4;3;1;1;0;6;0;0;0;0;0
2019-12-10 02:00:00;9;2;4;1;0;0;0;6;0;0;0;0;0
2019-12-10 02:15:00;5;3;3;1;0;0;0;6;0;0;0;0;0
2019-12-10 02:30:00;3;6;6;3;0;0;0;7;0;0;0;0;0
2019-12-10 02:45:00;6;4;6;4;0;0;0;3;0;0;0;0;0
2019-12-10 03:00:00;6;3;6;3;1;2;1;8;0;0;0;0;0
2019-12-10 03:15:00;4;3;3;2;0;0;0;5;0;0;0;0;0
2019-12-10 03:30:00;6;2;3;1;0;0;0;3;0;0;0;0;0
2019-12-10 03:45:00;11;2;3;1;0;0;0;3;0;0;0;0;0
2019-12-10 04:00:00;7;4;11;3;0;0;2;14;0;0;0;0;0
2019-12-10 04:15:00;5;5;7;1;0;0;0;7;0;0;0;0;0
2019-12-10 04:30:00;18;4;4;2;2;2;1;15;0;0;0;0;0
2019-12-10 04:45:00;18;4;4;3;1;1;0;16;0;0;0;0;0
2019-12-10 05:00:00;24;11;11;8;3;1;3;28;0;0;0;0;0
2019-12-10 05:15:00;32;14;22;12;7;10;12;68;0;0;0;0;0
2019-12-10 05:30:00;63;14;19;5;4;4;7;104;0;0;0;0;0
2019-12-10 05:45:00;73;20;32;11;8;8;9;114;0;0;0;0;0
2019-12-10 06:00:00;86;20;27;12;8;12;8;105;0;0;0;0;0
2019-12-10 06:15:00;106;11;23;11;4;5;10;111;0;0;0;0;0
2019-12-10 06:30:00;132;16;24;13;12;14;18;186;1;1;0;0;0
2019-12-10 06:45:00;127;21;24;18;18;16;27;204;2;1;0;0;0
2019-12-10 07:00:00;147;17;25;16;11;15;20;216;0;1;0;0;0
2019-12-10 07:15:00;206;23;26;19;21;24;28;199;1;1;0;0;0
2019-12-10 07:30:00;209;19;27;18;26;29;33;220;0;0;0;0;0
2019-12-10 07:45:00;171;27;35;28;29;29;40;203;0;4;0;0;0
2019-12-10 08:00:00;162;20;26;21;26;28;38;189;1;0;0;0;0
2019-12-10 08:15:00;186;20;31;23;36;38;23;251;3;3;0;0;0
2019-12-10 08:30:00;170;14;16;13;33;32;23;180;5;1;0;0;0
2019-12-10 08:45:00;202;34;35;28;20;21;20;234;4;0;0;0;0
2019-12-10 09:00:00;166;21;30;21;34;35;15;187;3;1;0;0;0
2019-12-10 09:15:00;176;23;29;22;25;27;16;184;5;0;0;0;0
2019-12-10 09:30:00;177;18;20;16;30;27;20;233;5;0;0;0;0
2019-12-10 09:45:00;167;15;16;15;39;33;22;228;1;1;0;0;0
2019-12-10 10:00:00;165;24;28;21;49;28;24;211;2;0;0;0;0
2019-12-10 10:15:00;176;20;24;19;33;36;17;194;1;0;0;0;0
2019-12-10 10:30:00;171;21;28;19;33;36;25;189;6;1;0;0;0
2019-12-10 10:45:00;182;15;16;15;28;30;21;217;7;2;0;0;0
2019-12-10 11:00:00;193;24;30;24;41;48;17;200;3;5;0;0;0
