DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2020-03-17 00:00:00;8;0;0;1;3;7;7;0;0;0;0;0;0;0
2020-03-17 00:15:00;8;2;2;3;5;7;8;0;0;0;0;0;0;0
2020-03-17 00:30:00;7;2;2;3;1;9;9;0;0;0;0;0;0;0
2020-03-17 00:45:00;3;2;0;2;3;6;12;0;0;0;0;0;0;0
2020-03-17 01:00:00;3;1;1;1;2;5;7;0;0;0;0;0;0;0
2020-03-17 01:15:00;2;1;0;2;3;9;8;0;0;0;0;0;0;0
2020-03-17 01:30:00;2;1;0;0;1;5;1;0;0;0;0;0;0;0
2020-03-17 01:45:00;1;3;0;3;0;3;2;0;0;0;0;0;0;0
2020-03-17 02:00:00;2;1;0;0;5;6;5;0;0;0;0;0;0;0
2020-03-17 02:15:00;3;1;0;0;5;14;4;0;0;0;0;0;0;0
2020-03-17 02:30:00;4;1;0;0;3;7;8;0;0;0;0;0;0;0
2020-03-17 02:45:00;1;1;0;0;3;5;7;0;0;0;0;0;0;0
2020-03-17 03:00:00;3;3;1;2;1;8;4;0;0;0;0;0;0;0
2020-03-17 03:15:00;2;0;0;0;1;2;3;0;0;0;0;0;0;0
2020-03-17 03:30:00;6;2;2;2;0;10;8;0;0;0;0;0;0;0
2020-03-17 03:45:00;1;0;0;0;5;8;7;0;0;0;0;0;0;0
2020-03-17 04:00:00;9;1;0;0;2;6;9;0;0;0;0;0;0;0
2020-03-17 04:15:00;7;1;0;1;6;19;10;0;0;0;0;0;0;0
2020-03-17 04:30:00;12;0;1;1;6;16;21;0;0;0;0;0;0;0
2020-03-17 04:45:00;25;0;1;0;9;29;26;0;0;0;0;0;0;0
2020-03-17 05:00:00;52;2;3;5;12;33;59;0;0;0;0;0;0;0
2020-03-17 05:15:00;91;3;4;2;20;56;120;0;0;0;0;0;0;0
2020-03-17 05:30:00;110;8;26;8;26;50;125;0;0;0;0;0;0;0
2020-03-17 05:45:00;94;12;17;4;42;84;129;0;0;0;0;0;0;0
2020-03-17 06:00:00;72;6;15;2;58;100;92;2;0;0;0;0;0;0
2020-03-17 06:15:00;111;13;32;11;63;140;126;4;0;0;0;0;0;0
2020-03-17 06:30:00;142;23;24;7;54;108;168;0;0;1;0;0;0;0
2020-03-17 06:45:00;148;38;22;9;38;103;181;0;0;1;0;0;0;0
2020-03-17 07:00:00;140;23;24;10;58;106;173;0;0;6;0;0;0;0
2020-03-17 07:15:00;142;38;41;17;42;91;184;0;0;2;0;0;0;0
2020-03-17 07:30:00;138;26;37;15;47;100;157;2;0;1;4;4;4;0
2020-03-17 07:45:00;116;39;35;16;56;115;143;4;0;0;0;0;0;0
2020-03-17 08:00:00;103;15;25;16;38;100;144;0;0;0;0;0;0;0
2020-03-17 08:15:00;99;17;27;16;57;93;125;8;0;0;0;0;0;0
2020-03-17 08:30:00;91;18;25;17;45;91;128;1;0;0;0;0;0;0
2020-03-17 08:45:00;90;21;34;22;56;111;119;0;0;0;0;0;0;0
2020-03-17 09:00:00;85;25;18;14;39;72;102;1;0;0;0;0;0;0
2020-03-17 09:15:00;76;19;21;14;43;107;105;4;0;0;0;0;0;0
2020-03-17 09:30:00;69;9;24;18;57;99;103;0;0;3;0;0;0;0
2020-03-17 09:45:00;83;20;25;17;59;112;103;4;0;0;0;0;0;0
2020-03-17 10:00:00;71;21;14;14;54;127;107;1;0;2;0;0;0;0
2020-03-17 10:15:00;88;18;29;22;57;110;122;0;0;0;0;0;0;0
2020-03-17 10:30:00;90;15;29;16;65;126;117;0;0;3;0;0;0;0
2020-03-17 10:45:00;86;28;22;19;55;118;119;0;0;0;0;0;0;0
2020-03-17 11:00:00;83;23;31;20;72;119;112;3;0;0;0;0;0;0
2020-03-17 11:15:00;89;13;29;20;60;120;110;1;0;1;0;0;0;0
2020-03-17 11:30:00;79;22;21;18;74;120;114;0;0;0;0;0;0;0
2020-03-17 11:45:00;86;20;25;15;61;103;121;0;0;1;1;1;1;0
2020-03-17 12:00:00;87;14;39;25;72;109;117;2;0;2;0;0;0;0
2020-03-17 12:15:00;72;18;35;12;58;127;110;0;0;2;0;0;0;0
2020-03-17 12:30:00;92;20;20;15;66;115;127;0;0;0;0;0;0;0
2020-03-17 12:45:00;88;30;23;20;62;113;130;1;0;24;0;0;0;0
2020-03-17 13:00:00;101;28;23;14;65;116;141;3;4;0;0;0;0;0
2020-03-17 13:15:00;109;31;22;12;61;114;133;0;0;2;0;0;0;0
2020-03-17 13:30:00;128;23;22;14;66;126;147;0;0;0;0;0;0;0
2020-03-17 13:45:00;93;18;29;19;64;120;109;2;0;10;3;3;3;0
2020-03-17 14:00:00;80;20;34;19;75;122;99;0;2;0;0;0;0;0
2020-03-17 14:15:00;81;18;37;21;66;64;105;0;0;40;0;0;0;0
2020-03-17 14:30:00;90;23;31;15;92;84;120;1;0;1;0;0;0;0
2020-03-17 14:45:00;94;37;41;15;88;103;128;2;0;0;0;0;0;0
2020-03-17 15:00:00;73;20;49;28;82;125;100;5;0;0;0;0;0;0
2020-03-17 15:15:00;72;27;52;21;97;130;112;5;0;4;0;0;0;0
2020-03-17 15:30:00;85;27;44;20;82;111;124;11;0;1;0;0;0;0
2020-03-17 15:45:00;85;27;46;22;101;134;111;0;0;2;0;0;0;0
2020-03-17 16:00:00;89;38;61;23;90;130;119;3;0;0;0;0;0;0
2020-03-17 16:15:00;92;28;58;28;87;135;132;2;0;2;0;0;0;0
2020-03-17 16:30:00;112;26;64;22;100;131;140;4;0;4;0;0;0;0
2020-03-17 16:45:00;97;40;46;27;93;115;126;30;3;3;0;0;0;0
2020-03-17 17:00:00;116;31;50;26;97;137;139;1;0;2;0;0;0;0
2020-03-17 17:15:00;106;29;36;17;82;121;134;1;0;1;6;6;6;0
2020-03-17 17:30:00;98;25;39;25;89;129;121;2;0;17;0;0;0;0
2020-03-17 17:45:00;85;26;37;17;89;115;104;3;1;1;0;0;0;0
2020-03-17 18:00:00;107;27;34;23;69;98;125;1;0;9;0;0;0;0
2020-03-17 18:15:00;73;21;34;18;77;108;115;0;0;4;0;0;0;0
2020-03-17 18:30:00;64;20;23;20;61;108;95;0;0;4;0;0;0;0
2020-03-17 18:45:00;48;17;24;18;69;90;79;1;0;7;0;0;0;0
2020-03-17 19:00:00;63;9;19;10;48;86;92;0;0;0;0;0;0;0
2020-03-17 19:15:00;37;9;13;12;44;79;72;3;0;0;0;0;0;0
2020-03-17 19:30:00;47;11;7;8;39;80;74;4;0;0;0;0;0;0
2020-03-17 19:45:00;41;6;10;4;36;59;62;0;0;8;0;0;0;0
2020-03-17 20:00:00;42;9;11;4;37;59;58;0;0;0;0;0;0;0
2020-03-17 20:15:00;38;9;13;4;27;49;59;0;1;0;0;0;0;0
2020-03-17 20:30:00;34;2;1;1;19;49;46;0;0;0;0;0;0;0
2020-03-17 20:45:00;42;6;4;5;25;32;57;0;0;2;0;0;0;0
2020-03-17 21:00:00;51;7;15;4;24;56;77;1;0;0;0;0;0;0
2020-03-17 21:15:00;59;5;7;4;13;29;80;0;0;0;0;0;0;0
2020-03-17 21:30:00;45;2;3;4;16;42;66;0;0;0;0;0;0;0
2020-03-17 21:45:00;20;5;9;7;41;73;37;0;0;1;0;0;0;0
2020-03-17 22:00:00;19;0;12;2;70;115;24;0;0;0;0;0;0;0
2020-03-17 22:15:00;14;0;8;3;44;77;23;0;0;2;0;0;0;0
2020-03-17 22:30:00;23;4;4;4;15;34;35;0;0;0;0;0;0;0
2020-03-17 22:45:00;17;0;3;1;15;38;16;0;0;0;0;0;0;0
2020-03-17 23:00:00;15;1;1;4;8;18;22;0;0;0;0;0;0;0
2020-03-17 23:15:00;11;6;3;4;6;16;17;0;0;0;0;0;0;0
2020-03-17 23:30:00;11;9;0;3;2;21;16;0;0;0;0;0;0;0
