DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2019-09-03 00:00:00;5;17;0;7;4;1;2;0;0;0;0;0;0;0
2019-09-03 00:15:00;14;13;0;7;16;1;1;0;0;0;0;0;0;0
2019-09-03 00:30:00;10;12;0;7;7;4;1;0;0;0;0;0;0;0
2019-09-03 00:45:00;9;16;0;7;11;3;1;0;0;1;0;0;0;0
2019-09-03 01:00:00;6;10;0;2;7;4;1;0;0;0;0;0;0;0
2019-09-03 01:15:00;2;8;0;1;3;1;0;0;0;0;0;0;0;0
2019-09-03 01:30:00;1;3;0;6;11;0;1;0;0;0;0;0;0;0
2019-09-03 01:45:00;3;6;0;2;11;1;0;0;0;0;0;0;0;0
2019-09-03 02:00:00;0;8;0;2;3;0;0;0;0;0;0;0;0;0
2019-09-03 02:15:00;4;3;0;4;5;1;0;0;0;0;0;0;0;0
2019-09-03 02:30:00;6;5;0;4;4;1;0;0;0;0;0;0;0;0
2019-09-03 02:45:00;6;8;0;5;7;1;0;0;0;0;0;0;0;0
2019-09-03 03:00:00;4;3;0;7;7;1;0;0;0;0;0;0;0;0
2019-09-03 03:15:00;1;6;0;5;5;2;2;0;0;0;0;0;0;0
2019-09-03 03:30:00;2;7;0;3;7;0;0;0;0;0;0;0;0;0
2019-09-03 03:45:00;5;3;0;3;9;0;0;0;0;0;0;0;0;0
2019-09-03 04:00:00;5;1;0;4;11;0;0;0;0;0;0;0;0;0
2019-09-03 04:15:00;6;8;0;7;10;0;0;0;0;0;0;0;0;0
2019-09-03 04:30:00;6;7;0;13;14;0;1;0;0;0;0;0;0;0
2019-09-03 04:45:00;17;28;0;14;17;3;0;0;0;0;0;0;0;0
2019-09-03 05:00:00;28;36;0;17;37;2;0;0;0;0;0;0;0;0
2019-09-03 05:15:00;78;98;1;20;30;7;2;0;0;0;0;0;0;0
2019-09-03 05:30:00;80;119;0;28;62;7;0;0;0;2;0;0;0;0
2019-09-03 05:45:00;94;112;0;46;73;8;2;0;0;4;0;8;0;0
2019-09-03 06:00:00;72;107;0;54;75;14;4;0;0;0;0;0;0;0
2019-09-03 06:15:00;106;128;0;68;94;32;9;0;0;8;0;0;0;0
2019-09-03 06:30:00;153;190;0;66;93;32;9;0;0;5;0;0;0;0
2019-09-03 06:45:00;139;189;0;67;89;43;19;0;0;7;0;0;0;0
2019-09-03 07:00:00;152;171;0;66;90;43;11;0;0;10;8;0;0;0
2019-09-03 07:15:00;166;186;0;75;88;64;19;0;0;14;1;0;3;0
2019-09-03 07:30:00;142;183;0;89;109;69;24;0;0;15;3;0;0;2
2019-09-03 07:45:00;97;153;2;94;107;69;27;0;0;19;0;6;0;0
2019-09-03 08:00:00;113;141;2;83;103;64;24;0;0;16;2;3;0;1
2019-09-03 08:15:00;121;158;4;85;89;46;20;0;0;17;1;10;2;0
2019-09-03 08:30:00;132;174;4;86;95;53;15;0;0;9;6;1;1;3
2019-09-03 08:45:00;104;153;2;86;98;52;27;0;0;16;1;0;15;1
2019-09-03 09:00:00;82;139;1;74;88;46;30;0;0;10;2;0;0;0
2019-09-03 09:15:00;90;150;1;70;96;44;19;0;0;16;2;0;3;1
2019-09-03 09:30:00;77;136;2;84;108;65;19;0;0;15;0;0;7;4
2019-09-03 09:45:00;79;142;0;78;107;67;21;0;0;8;0;0;0;0
2019-09-03 10:00:00;87;159;3;70;92;50;26;0;0;8;5;0;0;0
2019-09-03 10:15:00;90;156;1;61;91;52;15;0;0;11;3;3;0;8
2019-09-03 10:30:00;90;141;5;86;104;58;23;0;0;12;8;6;4;5
2019-09-03 10:45:00;88;154;3;79;105;58;25;0;0;9;4;0;5;1
2019-09-03 11:00:00;77;132;5;87;109;42;25;0;0;13;6;7;1;6
2019-09-03 11:15:00;89;138;2;86;103;44;26;0;0;15;2;1;2;6
2019-09-03 11:30:00;83;134;0;83;101;40;32;0;0;8;2;10;6;2
2019-09-03 11:45:00;80;135;3;80;96;51;27;0;0;7;2;5;6;2
2019-09-03 12:00:00;89;127;0;90;103;47;29;0;0;5;5;2;0;23
2019-09-03 12:15:00;71;123;1;100;112;40;29;0;0;17;15;6;0;1
2019-09-03 12:30:00;76;124;0;67;93;48;21;0;0;7;11;23;9;8
2019-09-03 12:45:00;82;142;1;89;98;40;22;0;0;5;2;6;0;17
2019-09-03 13:00:00;82;144;1;77;106;42;25;0;0;6;6;0;2;4
2019-09-03 13:15:00;116;151;0;94;113;48;23;0;0;5;12;0;10;1
2019-09-03 13:30:00;110;162;2;93;110;50;21;0;0;7;1;2;15;2
2019-09-03 13:45:00;107;151;3;91;110;59;20;0;0;14;3;1;19;5
2019-09-03 14:00:00;92;133;2;121;142;48;19;0;0;17;11;1;4;6
2019-09-03 14:15:00;81;138;2;128;128;60;23;0;0;13;3;10;5;1
