DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2019-10-18 00:00:00;7;14;13;0;1;2;4;2
2019-10-18 00:15:00;6;10;11;1;4;4;14;6
2019-10-18 00:30:00;5;5;8;1;1;3;10;6
2019-10-18 00:45:00;9;11;13;2;2;4;5;6
2019-10-18 01:00:00;3;8;7;1;1;1;6;6
2019-10-18 01:15:00;6;9;9;1;2;2;5;6
2019-10-18 01:30:00;3;6;7;0;1;1;3;4
2019-10-18 01:45:00;0;3;3;2;5;0;3;1
2019-10-18 02:00:00;1;5;5;0;2;1;6;2
2019-10-18 02:15:00;3;5;5;0;1;3;3;0
2019-10-18 02:30:00;0;1;1;1;1;2;1;1
2019-10-18 02:45:00;3;5;5;2;1;5;1;0
2019-10-18 03:00:00;0;3;3;0;2;4;5;6
2019-10-18 03:15:00;5;5;4;0;1;2;5;3
2019-10-18 03:30:00;5;2;3;1;0;2;3;2
2019-10-18 03:45:00;7;10;10;3;5;2;5;3
2019-10-18 04:00:00;7;10;9;4;12;2;4;3
2019-10-18 04:15:00;4;8;8;19;21;11;14;14
2019-10-18 04:30:00;6;9;10;12;15;3;6;5
2019-10-18 04:45:00;15;43;41;8;11;12;12;4
2019-10-18 05:00:00;28;56;55;8;15;14;23;8
2019-10-18 05:15:00;100;121;125;12;15;26;42;14
2019-10-18 05:30:00;61;85;85;10;16;27;66;29
2019-10-18 05:45:00;97;109;110;25;32;20;64;32
2019-10-18 06:00:00;67;64;65;25;31;17;36;15
2019-10-18 06:15:00;67;72;68;16;37;24;38;29
2019-10-18 06:30:00;129;124;131;14;23;16;49;34
2019-10-18 06:45:00;122;115;118;11;18;24;61;48
2019-10-18 07:00:00;141;115;122;8;29;25;64;43
2019-10-18 07:15:00;155;119;121;13;20;42;68;56
2019-10-18 07:30:00;181;127;127;32;45;86;101;71
2019-10-18 07:45:00;198;122;123;16;30;46;96;71
2019-10-18 08:00:00;163;135;130;8;24;53;89;63
2019-10-18 08:15:00;147;98;97;15;30;35;81;52
2019-10-18 08:30:00;109;94;96;18;45;35;70;51
2019-10-18 08:45:00;99;104;107;13;26;36;72;51
2019-10-18 09:00:00;82;94;98;14;24;30;64;45
2019-10-18 09:15:00;76;67;65;17;21;25;59;46
2019-10-18 09:30:00;91;81;79;22;27;26;68;52
2019-10-18 09:45:00;86;65;68;18;32;27;69;48
2019-10-18 10:00:00;65;67;68;20;28;30;89;48
2019-10-18 10:15:00;73;67;69;14;26;34;63;49
2019-10-18 10:30:00;58;59;57;25;25;27;81;45
2019-10-18 10:45:00;72;78;77;21;37;31;65;61
2019-10-18 11:00:00;86;69;68;21;32;32;92;63
2019-10-18 11:15:00;83;67;64;19;19;21;70;55
2019-10-18 11:30:00;103;92;88;25;39;41;104;89
2019-10-18 11:45:00;92;71;70;18;31;36;94;66
2019-10-18 12:00:00;109;65;59;28;35;32;93;82
2019-10-18 12:15:00;103;81;82;25;39;51;112;86
2019-10-18 12:30:00;108;80;80;22;36;48;99;75
2019-10-18 12:45:00;119;86;83;29;36;45;101;80
2019-10-18 13:00:00;127;96;96;18;31;44;119;81
2019-10-18 13:15:00;111;119;120;18;32;41;119;93
2019-10-18 13:30:00;131;120;118;25;33;40;110;68
2019-10-18 13:45:00;138;123;126;26;33;43;111;73
2019-10-18 14:00:00;92;93;92;35;43;36;103;74
2019-10-18 14:15:00;115;67;68;37;57;57;107;83
2019-10-18 14:30:00;107;69;68;37;74;58;108;78
2019-10-18 14:45:00;115;74;69;29;37;48;98;72
2019-10-18 15:00:00;91;62;60;19;31;46;99;82
2019-10-18 15:15:00;110;76;77;27;44;53;108;76
2019-10-18 15:30:00;93;66;66;24;32;47;117;90
2019-10-18 15:45:00;105;80;72;23;30;48;98;71
2019-10-18 16:00:00;107;70;69;24;32;37;103;81
2019-10-18 16:15:00;96;82;79;20;27;36;110;90
2019-10-18 16:30:00;87;70;68;33;35;43;99;83
2019-10-18 16:45:00;83;75;69;23;44;46;93;61
2019-10-18 17:00:00;100;70;62;22;29;41;91;76
2019-10-18 17:15:00;98;82;80;27;30;28;100;84
2019-10-18 17:30:00;84;68;69;21;27;42;91;64
2019-10-18 17:45:00;62;80;74;25;20;40;89;66
2019-10-18 18:00:00;112;73;72;20;32;25;82;56
2019-10-18 18:15:00;91;65;64;13;29;22;89;57
2019-10-18 18:30:00;67;53;54;23;33;29;75;60
2019-10-18 18:45:00;67;60;60;20;16;29;78;61
2019-10-18 19:00:00;69;63;59;20;34;24;75;56
