2020-11-04 20:00:00;35;47;3;0;42;36;2;0;39;0;4
2020-11-04 20:15:00;28;38;1;0;33;39;1;0;36;0;0
2020-11-04 20:30:00;32;31;2;0;38;19;1;0;21;0;0
2020-11-04 20:45:00;28;35;3;0;40;26;4;0;25;2;0
2020-11-04 21:00:00;33;31;4;0;41;35;1;0;41;0;0
2020-11-04 21:15:00;24;22;0;0;33;19;0;0;25;0;0
2020-11-04 21:30:00;17;24;2;0;30;14;0;0;20;0;0
2020-11-04 21:45:00;14;23;5;0;14;17;0;0;15;0;0
2020-11-04 22:00:00;27;26;1;0;20;10;1;0;11;0;0
2020-11-04 22:15:00;20;21;0;0;24;18;1;0;23;0;0
2020-11-04 22:30:00;32;22;1;0;22;17;0;0;17;0;0
2020-11-04 22:45:00;13;12;1;0;13;9;1;0;11;0;0
2020-11-04 23:00:00;13;12;0;0;21;8;0;0;10;0;0
2020-11-04 23:15:00;14;7;0;0;16;12;0;0;13;0;0
2020-11-04 23:30:00;8;6;0;0;15;8;1;0;9;0;1
2020-11-04 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
