DATUM;1(DA1);2(DB1);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBD)
2020-07-17 00:00:00;11;0;9;0;0;0;0;0;0;0;0;0
2020-07-17 00:15:00;10;0;3;0;0;0;0;0;0;0;0;0
2020-07-17 00:30:00;9;0;8;0;0;0;0;0;0;0;0;0
2020-07-17 00:45:00;8;0;8;0;0;0;0;0;0;0;0;0
2020-07-17 01:00:00;3;0;5;0;0;0;0;0;0;0;0;0
2020-07-17 01:15:00;7;0;6;0;0;0;0;0;0;0;0;0
2020-07-17 01:30:00;5;0;4;0;0;0;0;0;0;0;0;0
2020-07-17 01:45:00;4;0;7;0;0;0;0;0;0;0;0;0
2020-07-17 02:00:00;4;0;8;0;0;0;0;0;0;0;0;0
2020-07-17 02:15:00;1;0;1;0;0;0;0;0;0;0;0;0
2020-07-17 02:30:00;3;0;3;0;0;0;0;0;0;0;0;0
2020-07-17 02:45:00;2;0;2;0;0;0;0;0;0;0;0;0
2020-07-17 03:00:00;2;0;1;0;0;0;0;0;0;0;0;0
2020-07-17 03:15:00;3;0;5;0;0;0;0;0;0;0;0;0
2020-07-17 03:30:00;4;0;3;0;0;0;0;0;0;0;0;0
2020-07-17 03:45:00;4;0;2;0;0;0;0;0;0;0;0;0
2020-07-17 04:00:00;1;0;5;0;0;0;0;0;0;0;0;0
2020-07-17 04:15:00;2;0;8;0;0;0;0;0;0;0;0;0
2020-07-17 04:30:00;3;0;17;0;0;0;0;0;0;0;0;0
2020-07-17 04:45:00;6;0;25;0;0;0;0;0;0;0;0;0
2020-07-17 05:00:00;6;0;73;0;0;0;0;0;0;0;0;0
2020-07-17 05:15:00;6;0;103;0;0;0;0;0;0;0;0;0
2020-07-17 05:30:00;13;0;145;0;0;0;0;0;0;0;0;0
2020-07-17 05:45:00;33;0;87;0;0;0;0;0;0;0;0;0
2020-07-17 06:00:00;61;0;105;0;1;1;0;0;0;0;0;0
2020-07-17 06:15:00;51;0;143;0;4;0;0;0;0;0;0;0
2020-07-17 06:30:00;53;0;174;0;4;4;0;0;0;0;0;0
2020-07-17 06:45:00;50;0;158;0;6;0;0;0;0;0;0;0
2020-07-17 07:00:00;44;0;177;0;5;1;0;0;0;5;0;0
2020-07-17 07:15:00;62;0;200;0;10;1;0;0;0;1;0;0
2020-07-17 07:30:00;78;0;178;0;11;5;0;0;0;1;0;0
2020-07-17 07:45:00;83;0;172;0;14;2;0;0;0;5;4;0
2020-07-17 08:00:00;74;0;146;0;8;1;0;0;0;2;0;0
2020-07-17 08:15:00;72;0;136;0;9;1;0;0;0;1;0;0
2020-07-17 08:30:00;61;0;151;0;9;1;0;0;0;2;0;0
2020-07-17 08:45:00;74;0;133;0;8;1;0;0;0;1;5;0
2020-07-17 09:00:00;73;0;117;0;7;0;0;0;0;1;1;0
2020-07-17 09:15:00;57;0;120;0;5;0;0;0;0;3;1;0
2020-07-17 09:30:00;97;0;117;0;11;0;0;0;0;2;0;0
2020-07-17 09:45:00;106;0;143;0;13;1;0;0;0;4;6;0
2020-07-17 10:00:00;101;0;144;0;3;5;0;0;0;3;5;0
2020-07-17 10:15:00;74;0;110;0;7;3;0;0;0;2;0;0
2020-07-17 10:30:00;96;0;102;0;6;3;0;0;0;1;0;0
2020-07-17 10:45:00;98;0;136;0;3;7;0;0;0;5;0;0
2020-07-17 11:00:00;130;0;131;0;5;0;0;0;0;5;1;0
2020-07-17 11:15:00;126;0;119;0;9;5;0;0;0;8;0;0
2020-07-17 11:30:00;107;0;126;0;8;3;0;0;0;3;0;0
2020-07-17 11:45:00;143;0;120;0;1;11;0;0;0;0;0;0
2020-07-17 12:00:00;158;0;120;0;4;6;0;0;0;5;0;0
2020-07-17 12:15:00;138;0;85;0;6;8;0;0;0;3;0;0
2020-07-17 12:30:00;180;0;145;0;5;8;0;0;0;1;0;0
2020-07-17 12:45:00;166;0;132;0;3;9;0;0;0;2;4;0
2020-07-17 13:00:00;182;0;140;0;4;6;0;0;0;5;0;0
2020-07-17 13:15:00;162;0;159;0;5;5;0;0;0;7;0;0
2020-07-17 13:30:00;156;0;154;0;1;7;0;0;0;4;0;0
2020-07-17 13:45:00;141;0;153;0;6;4;0;0;0;6;0;0
2020-07-17 14:00:00;164;0;130;0;2;7;0;0;0;2;1;0
2020-07-17 14:15:00;171;0;149;0;4;5;0;0;0;4;0;0
2020-07-17 14:30:00;211;0;163;0;4;8;0;0;0;1;1;0
2020-07-17 14:45:00;230;0;137;0;9;6;0;0;0;7;1;0
2020-07-17 15:00:00;183;0;157;0;7;3;0;0;0;6;8;0
2020-07-17 15:15:00;197;0;145;0;4;8;0;0;0;4;0;0
2020-07-17 15:30:00;149;0;135;0;4;6;0;0;0;7;0;0
2020-07-17 15:45:00;150;0;108;0;5;6;0;0;0;2;0;0
2020-07-17 16:00:00;192;0;104;0;5;8;0;0;0;1;0;0
2020-07-17 16:15:00;173;0;131;0;6;6;0;0;0;4;3;0
2020-07-17 16:30:00;151;0;143;0;7;6;0;0;0;3;1;0
2020-07-17 16:45:00;159;0;122;0;5;4;0;0;0;4;2;0
2020-07-17 17:00:00;178;0;124;0;5;3;0;0;0;6;0;0
2020-07-17 17:15:00;176;0;131;0;5;9;0;0;0;4;1;0
2020-07-17 17:30:00;120;0;130;0;3;9;0;0;0;3;0;0
2020-07-17 17:45:00;137;0;135;0;7;5;0;0;0;3;2;0
2020-07-17 18:00:00;137;0;99;0;5;4;0;0;0;2;0;0
2020-07-17 18:15:00;134;0;114;0;5;7;0;0;0;4;5;0
2020-07-17 18:30:00;133;0;100;0;6;5;0;0;0;0;0;0
2020-07-17 18:45:00;113;0;135;0;3;9;0;0;0;4;2;0
2020-07-17 19:00:00;128;0;101;0;7;5;0;0;0;5;7;0
2020-07-17 19:15:00;103;0;86;0;6;5;0;0;0;3;0;0
2020-07-17 19:30:00;99;0;99;0;1;4;0;0;0;6;5;0
2020-07-17 19:45:00;91;0;83;0;0;4;0;0;0;2;0;0
2020-07-17 20:00:00;75;0;75;0;3;5;0;0;0;3;3;0
2020-07-17 20:15:00;78;0;74;0;5;4;0;0;0;1;4;0
2020-07-17 20:30:00;78;0;73;0;1;1;0;0;0;0;0;0
2020-07-17 20:45:00;59;0;73;0;0;0;0;0;0;0;0;0
2020-07-17 21:00:00;67;0;94;0;0;5;0;0;0;1;0;0
2020-07-17 21:15:00;61;0;74;0;0;1;0;0;0;0;0;0
2020-07-17 21:30:00;85;0;57;0;0;0;0;0;0;0;0;0
2020-07-17 21:45:00;80;0;39;0;0;0;0;0;0;1;0;0
2020-07-17 22:00:00;105;0;46;0;0;1;0;0;0;0;0;0
2020-07-17 22:15:00;99;0;45;0;0;0;0;0;0;0;0;0
2020-07-17 22:30:00;66;0;34;0;0;0;0;0;0;0;0;0
2020-07-17 22:45:00;42;0;30;0;0;0;0;0;0;0;0;0
2020-07-17 23:00:00;56;0;31;0;0;0;0;0;0;1;0;0
2020-07-17 23:15:00;32;0;24;0;0;0;0;0;0;0;0;0
