DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2019-08-18 00:00:00;4;5;4;5;0;4;5;1;0;0;0;0;0;0;0;0;0;0
2019-08-18 00:15:00;2;3;2;2;2;2;4;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 00:30:00;3;4;2;1;1;2;3;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 00:45:00;1;2;2;2;1;1;6;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 01:00:00;2;5;4;3;0;5;4;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 01:15:00;4;5;2;2;2;1;3;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 01:30:00;2;1;1;2;0;1;3;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 01:45:00;1;5;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 02:00:00;1;6;3;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 02:15:00;1;2;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 02:30:00;3;3;1;2;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 02:45:00;1;1;1;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 03:00:00;2;2;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 03:15:00;4;3;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 03:30:00;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 03:45:00;0;0;2;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 04:00:00;2;3;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 04:15:00;0;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 04:30:00;0;3;0;3;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 04:45:00;2;2;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 05:00:00;0;3;1;1;0;3;5;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 05:15:00;1;1;1;1;0;1;2;0;0;0;1;0;0;0;0;0;0;0
2019-08-18 05:30:00;1;5;1;2;1;0;3;0;0;0;2;0;0;0;0;0;0;0
2019-08-18 05:45:00;1;2;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 06:00:00;2;3;4;2;0;5;1;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 06:15:00;3;2;0;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 06:30:00;5;11;1;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 06:45:00;7;6;0;1;0;1;2;1;0;0;1;0;0;0;0;0;0;0
2019-08-18 07:00:00;6;1;2;4;1;3;2;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 07:15:00;1;0;1;1;1;2;3;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 07:30:00;4;5;5;4;2;5;4;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 07:45:00;2;1;2;1;0;8;2;0;1;1;1;0;0;0;0;0;0;0
2019-08-18 08:00:00;8;6;1;4;1;3;4;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 08:15:00;5;3;2;7;2;2;6;0;1;1;0;0;0;0;0;0;0;0
2019-08-18 08:30:00;6;9;3;5;1;6;7;1;0;0;0;0;0;0;0;0;0;0
2019-08-18 08:45:00;4;1;0;6;4;2;8;1;0;0;0;0;0;0;0;0;0;0
2019-08-18 09:00:00;3;4;3;8;1;3;8;0;1;1;0;0;0;0;0;0;0;0
2019-08-18 09:15:00;1;5;4;8;6;6;9;0;1;1;0;0;0;0;0;0;0;0
2019-08-18 09:30:00;9;9;9;8;1;11;12;0;0;1;0;0;0;0;0;0;0;0
2019-08-18 09:45:00;15;11;5;11;5;7;16;3;0;0;2;6;0;0;0;0;0;0
2019-08-18 10:00:00;16;8;6;3;0;10;18;0;1;2;1;0;0;0;0;0;0;0
2019-08-18 10:15:00;14;9;11;11;1;5;12;1;1;2;3;0;0;0;0;0;0;0
2019-08-18 10:30:00;17;11;8;10;2;10;7;1;2;2;6;0;0;0;0;0;0;0
2019-08-18 10:45:00;19;9;7;6;3;14;8;2;0;0;2;0;0;0;0;0;0;0
2019-08-18 11:00:00;14;12;8;9;4;15;18;6;1;2;0;0;0;0;0;0;0;0
2019-08-18 11:15:00;7;8;7;10;7;12;8;2;1;1;1;2;0;0;0;0;0;0
2019-08-18 11:30:00;23;13;7;13;2;14;13;7;1;3;2;1;0;0;0;0;0;0
2019-08-18 11:45:00;12;7;7;13;3;13;17;6;0;0;1;1;0;0;0;0;0;0
2019-08-18 12:00:00;21;12;8;10;6;12;14;6;0;0;2;0;0;0;0;0;0;0
2019-08-18 12:15:00;13;4;5;9;4;13;10;7;1;1;0;0;0;0;0;0;0;0
2019-08-18 12:30:00;21;13;13;11;2;12;9;13;0;1;1;12;0;0;0;0;0;0
2019-08-18 12:45:00;9;3;9;8;5;12;13;7;1;0;1;0;0;0;0;0;0;0
2019-08-18 13:00:00;18;5;11;10;5;16;10;11;0;0;2;3;0;0;0;0;0;0
2019-08-18 13:15:00;7;9;12;5;2;10;10;14;2;2;0;0;0;0;0;0;0;0
2019-08-18 13:30:00;15;14;6;10;4;9;8;15;3;3;0;0;0;0;3;0;0;0
2019-08-18 13:45:00;14;9;6;11;0;8;11;9;0;0;2;3;0;0;0;0;0;0
2019-08-18 14:00:00;25;8;15;15;3;14;19;9;2;1;3;1;0;0;0;0;0;0
2019-08-18 14:15:00;17;8;6;5;1;11;8;3;1;4;0;0;0;0;0;0;0;0
2019-08-18 14:30:00;22;14;17;17;8;6;13;8;1;1;1;0;0;0;0;0;0;0
2019-08-18 14:45:00;12;11;8;3;5;7;8;12;0;0;2;0;0;0;0;0;0;0
2019-08-18 15:00:00;9;15;10;11;3;13;9;12;0;0;1;0;0;0;2;0;0;0
2019-08-18 15:15:00;15;10;7;8;1;7;11;11;2;2;2;0;0;0;0;0;0;0
2019-08-18 15:30:00;18;9;10;5;3;13;18;8;2;2;2;0;0;0;3;0;0;0
2019-08-18 15:45:00;7;7;11;4;2;12;19;10;0;0;1;0;0;0;0;0;0;0
2019-08-18 16:00:00;10;12;1;10;3;10;13;3;1;1;1;0;0;0;2;0;0;0
2019-08-18 16:15:00;10;14;6;9;2;10;13;0;1;1;1;0;0;0;0;0;0;0
2019-08-18 16:30:00;11;11;9;13;8;14;21;1;0;1;0;0;0;2;0;0;0;0
2019-08-18 16:45:00;3;7;10;8;2;4;12;5;0;0;0;0;0;0;0;0;0;0
2019-08-18 17:00:00;8;6;11;10;1;11;12;3;0;0;1;0;0;0;0;0;0;0
2019-08-18 17:15:00;7;10;4;10;2;4;12;2;6;4;1;1;0;0;0;0;0;6
2019-08-18 17:30:00;18;11;7;10;3;15;12;2;2;2;2;0;0;0;0;0;0;0
2019-08-18 17:45:00;9;9;7;7;5;13;14;2;1;1;0;0;0;0;0;0;0;0
2019-08-18 18:00:00;10;13;14;16;6;10;13;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 18:15:00;8;7;5;18;2;12;11;1;1;1;0;0;0;0;0;0;0;0
2019-08-18 18:30:00;8;15;9;15;4;16;16;1;1;2;1;0;0;0;0;0;0;0
2019-08-18 18:45:00;10;11;8;7;1;15;12;2;0;0;2;0;0;0;0;0;0;0
2019-08-18 19:00:00;13;17;9;7;4;14;14;0;0;0;1;0;0;0;0;0;0;0
2019-08-18 19:15:00;8;6;7;14;4;12;11;1;1;1;0;0;0;0;0;0;0;0
2019-08-18 19:30:00;16;8;10;13;3;19;8;0;0;0;1;0;0;0;0;0;0;0
2019-08-18 19:45:00;13;7;8;6;3;11;12;3;0;0;1;0;0;0;0;0;0;0
2019-08-18 20:00:00;11;8;9;4;4;10;11;0;1;1;1;0;0;0;0;0;0;0
2019-08-18 20:15:00;8;6;6;6;3;7;9;2;1;1;0;0;0;0;0;0;0;0
2019-08-18 20:30:00;10;12;9;8;6;9;6;0;1;1;2;0;0;4;12;3;0;0
2019-08-18 20:45:00;9;13;6;6;4;10;11;1;0;0;0;0;0;0;0;0;0;0
2019-08-18 21:00:00;12;9;5;6;3;9;16;0;0;0;2;2;0;0;0;0;0;0
2019-08-18 21:15:00;8;10;7;6;2;9;12;3;0;0;1;0;0;0;0;0;0;0
2019-08-18 21:30:00;9;13;7;7;2;7;7;0;0;0;0;1;0;0;0;0;0;0
2019-08-18 21:45:00;3;5;6;6;3;4;5;0;1;1;0;0;0;0;0;0;0;0
2019-08-18 22:00:00;9;6;5;5;5;4;7;4;0;0;0;25;0;0;0;0;0;0
2019-08-18 22:15:00;7;6;6;1;1;4;7;0;1;1;1;0;0;0;0;0;0;0
2019-08-18 22:30:00;2;5;10;3;1;4;2;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 22:45:00;1;4;3;2;1;5;4;0;1;1;0;0;0;0;0;0;0;0
2019-08-18 23:00:00;4;5;5;3;3;3;2;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 23:15:00;1;4;5;4;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2019-08-18 23:30:00;1;5;0;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0
