DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-05-17 00:00:00;24;27;21;10;7;3;3;4;0;6;4
2020-05-17 00:15:00;22;30;18;15;9;0;1;7;0;0;0
2020-05-17 00:30:00;14;20;9;17;16;1;1;7;0;5;1
2020-05-17 00:45:00;15;22;12;19;11;7;4;8;0;8;5
2020-05-17 01:00:00;14;20;14;15;13;9;5;7;0;3;2
2020-05-17 01:15:00;5;6;9;7;11;3;0;7;0;7;2
2020-05-17 01:30:00;4;10;7;8;6;2;0;2;0;2;3
2020-05-17 01:45:00;7;10;11;13;3;2;1;2;0;1;1
2020-05-17 02:00:00;11;18;6;5;3;3;0;1;0;2;4
2020-05-17 02:15:00;5;6;6;4;0;0;1;1;0;0;0
2020-05-17 02:30:00;2;5;4;6;5;1;0;1;0;3;1
2020-05-17 02:45:00;2;5;5;6;5;1;0;1;0;5;2
2020-05-17 03:00:00;3;7;3;3;0;0;0;5;0;1;1
2020-05-17 03:15:00;2;3;3;7;3;1;1;1;0;1;0
2020-05-17 03:30:00;3;3;3;3;4;0;0;1;0;2;1
2020-05-17 03:45:00;4;4;2;4;3;2;2;0;0;1;1
2020-05-17 04:00:00;3;5;3;1;1;1;1;0;0;0;0
2020-05-17 04:15:00;2;3;4;4;4;0;0;1;0;0;0
2020-05-17 04:30:00;2;3;2;1;1;1;0;1;0;0;0
2020-05-17 04:45:00;5;5;3;2;2;0;1;2;0;2;1
2020-05-17 05:00:00;4;5;5;4;4;1;2;1;0;0;0
2020-05-17 05:15:00;6;6;4;4;2;3;1;2;0;2;3
2020-05-17 05:30:00;11;11;13;12;3;4;1;2;0;3;3
2020-05-17 05:45:00;7;8;3;9;5;3;1;1;0;2;1
2020-05-17 06:00:00;10;11;9;7;5;2;4;5;0;1;1
2020-05-17 06:15:00;5;8;6;9;3;0;0;2;0;1;1
2020-05-17 06:30:00;11;12;7;6;5;2;0;4;0;1;4
2020-05-17 06:45:00;14;15;5;5;3;0;0;1;0;2;2
2020-05-17 07:00:00;18;19;6;13;4;5;2;2;0;2;3
2020-05-17 07:15:00;17;19;9;10;7;14;0;4;0;2;2
2020-05-17 07:30:00;15;17;8;11;7;4;1;2;0;2;2
2020-05-17 07:45:00;16;20;13;20;10;2;0;1;0;1;4
2020-05-17 08:00:00;26;27;17;11;6;5;2;6;0;2;3
2020-05-17 08:15:00;24;23;34;19;6;6;2;3;0;2;5
2020-05-17 08:30:00;18;23;30;16;11;12;1;3;0;4;6
2020-05-17 08:45:00;19;25;14;19;9;7;4;9;0;5;6
2020-05-17 09:00:00;32;41;26;22;12;8;4;7;0;5;3
2020-05-17 09:15:00;45;51;34;30;14;3;3;4;0;4;9
2020-05-17 09:30:00;44;58;29;34;21;14;6;12;0;7;5
2020-05-17 09:45:00;52;64;45;43;31;13;7;21;0;6;9
2020-05-17 10:00:00;52;66;37;35;25;10;4;19;0;10;18
2020-05-17 10:15:00;66;71;49;31;30;22;9;16;0;13;12
2020-05-17 10:30:00;53;63;46;42;28;9;4;18;0;7;9
2020-05-17 10:45:00;49;64;43;50;38;10;6;15;0;8;11
