DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-04-30 00:00:00;2;4;3;1;3;5;2;2;2;4;2
2020-04-30 00:15:00;0;4;2;2;1;6;5;1;1;5;3
2020-04-30 00:30:00;8;3;1;2;1;5;5;0;2;2;2
2020-04-30 00:45:00;5;0;0;0;0;5;3;0;2;4;2
2020-04-30 01:00:00;7;4;1;2;3;3;5;0;2;1;0
2020-04-30 01:15:00;5;3;1;7;4;4;3;2;0;1;1
2020-04-30 01:30:00;2;3;0;1;0;7;3;0;0;0;0
2020-04-30 01:45:00;3;2;0;2;0;6;3;0;1;2;1
2020-04-30 02:00:00;3;4;1;0;0;2;1;0;0;0;0
2020-04-30 02:15:00;6;3;0;0;0;5;2;0;0;1;1
2020-04-30 02:30:00;5;5;1;1;0;4;2;1;0;0;0
2020-04-30 02:45:00;4;2;1;0;0;3;3;0;0;2;1
2020-04-30 03:00:00;6;2;0;2;0;7;0;0;0;1;0
2020-04-30 03:15:00;4;6;0;1;1;5;3;0;2;3;2
2020-04-30 03:30:00;2;1;0;0;0;4;0;0;0;1;1
2020-04-30 03:45:00;5;2;0;0;0;3;2;0;0;0;0
2020-04-30 04:00:00;4;1;0;1;0;5;2;0;0;1;1
2020-04-30 04:15:00;8;11;3;1;2;6;3;0;0;0;0
2020-04-30 04:30:00;9;3;0;2;3;11;5;1;0;1;1
2020-04-30 04:45:00;15;9;2;3;3;25;10;3;2;1;1
2020-04-30 05:00:00;25;12;5;10;3;57;33;3;1;5;2
2020-04-30 05:15:00;33;20;5;8;11;83;71;7;3;11;8
2020-04-30 05:30:00;40;35;4;11;11;104;105;7;9;17;10
2020-04-30 05:45:00;39;49;4;79;23;81;87;8;12;18;7
2020-04-30 06:00:00;47;52;6;25;12;61;75;5;11;10;4
2020-04-30 06:15:00;42;51;8;28;13;95;77;6;13;21;8
2020-04-30 06:30:00;56;63;19;34;21;99;109;11;23;27;11
2020-04-30 06:45:00;63;66;13;39;17;97;123;21;9;19;8
2020-04-30 07:00:00;58;48;7;47;24;99;94;9;12;24;9
2020-04-30 07:15:00;63;59;8;52;20;89;97;25;18;23;11
2020-04-30 07:30:00;80;64;14;65;24;89;99;16;22;30;13
2020-04-30 07:45:00;71;61;19;53;20;95;96;23;29;35;15
2020-04-30 08:00:00;50;48;21;45;25;78;66;13;20;21;8
2020-04-30 08:15:00;63;50;12;41;17;63;61;20;29;43;19
2020-04-30 08:30:00;55;48;7;43;21;70;66;23;18;28;7
2020-04-30 08:45:00;60;53;14;42;14;72;65;14;25;37;18
2020-04-30 09:00:00;55;58;12;47;18;65;57;17;20;32;15
2020-04-30 09:15:00;61;80;17;46;21;57;52;24;26;49;22
2020-04-30 09:30:00;75;85;34;50;17;63;71;13;20;44;15
2020-04-30 09:45:00;61;61;20;47;22;73;78;30;34;56;19
2020-04-30 10:00:00;68;72;15;60;38;55;55;26;33;51;20
2020-04-30 10:15:00;68;64;20;56;31;61;51;33;36;48;21
2020-04-30 10:30:00;74;75;25;44;28;67;55;26;46;46;18
2020-04-30 10:45:00;77;82;26;45;29;88;66;30;46;53;28
2020-04-30 11:00:00;79;79;22;51;26;71;61;26;47;53;20
2020-04-30 11:15:00;84;88;27;52;14;80;61;28;45;60;18
2020-04-30 11:30:00;82;85;31;47;22;66;58;33;42;62;30
2020-04-30 11:45:00;66;83;27;54;48;69;52;33;37;56;25
2020-04-30 12:00:00;97;130;18;52;18;67;64;33;42;69;29
2020-04-30 12:15:00;105;112;16;39;25;61;53;32;30;47;19
2020-04-30 12:30:00;96;87;37;38;27;82;61;27;33;70;31
2020-04-30 12:45:00;80;89;22;42;20;66;54;25;36;56;26
2020-04-30 13:00:00;93;97;27;36;26;67;61;20;36;64;34
2020-04-30 13:15:00;86;101;21;49;27;71;59;26;36;61;32
2020-04-30 13:30:00;102;92;20;54;33;75;65;32;34;46;22
2020-04-30 13:45:00;119;111;18;43;21;95;86;25;36;42;21
2020-04-30 14:00:00;117;133;27;56;23;86;77;25;29;53;21
2020-04-30 14:15:00;136;153;31;49;21;86;64;24;34;53;25
2020-04-30 14:30:00;157;193;31;67;23;69;50;26;49;56;26
2020-04-30 14:45:00;99;120;18;54;20;61;44;18;27;42;17
2020-04-30 15:00:00;
2020-04-30 15:15:00;
2020-04-30 15:30:00;
2020-04-30 15:45:00;
2020-04-30 16:00:00;
2020-04-30 16:15:00;62;58;13;24;10;40;43;18;20;27;12
2020-04-30 16:30:00;117;130;26;64;30;77;64;31;45;58;23
2020-04-30 16:45:00;114;115;44;53;33;70;66;26;36;66;28
2020-04-30 17:00:00;117;113;26;55;31;72;62;32;43;67;19
2020-04-30 17:15:00;110;100;28;51;16;75;77;19;43;63;31
2020-04-30 17:30:00;94;91;25;37;21;62;50;25;30;48;18
2020-04-30 17:45:00;111;94;33;33;13;80;60;30;37;53;19
2020-04-30 18:00:00;99;105;28;46;19;76;58;20;36;57;31
2020-04-30 18:15:00;105;101;21;33;17;69;58;13;38;61;20
2020-04-30 18:30:00;98;91;24;39;21;68;66;18;29;60;21
2020-04-30 18:45:00;76;85;18;30;16;70;50;20;27;56;17
2020-04-30 19:00:00;56;53;16;22;15;40;35;10;21;40;21
2020-04-30 19:15:00;
2020-04-30 19:30:00;
2020-04-30 19:45:00;
2020-04-30 20:00:00;
2020-04-30 20:15:00;
2020-04-30 20:30:00;
2020-04-30 20:45:00;
2020-04-30 21:00:00;
2020-04-30 21:15:00;
2020-04-30 21:30:00;
2020-04-30 21:45:00;
2020-04-30 22:00:00;
2020-04-30 22:15:00;
2020-04-30 22:30:00;
2020-04-30 22:45:00;
2020-04-30 23:00:00;
2020-04-30 23:15:00;
2020-04-30 23:30:00;
2020-04-30 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
