DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-04-07 00:00:00;
2020-04-07 00:15:00;
2020-04-07 00:30:00;
2020-04-07 00:45:00;
2020-04-07 01:00:00;1;3;1;4;1;2;7
2020-04-07 01:15:00;8;9;3;0;1;2;0
2020-04-07 01:30:00;2;13;2;1;1;2;3
2020-04-07 01:45:00;2;6;1;1;1;3;7
2020-04-07 02:00:00;3;9;1;0;0;1;6
2020-04-07 02:15:00;2;4;2;0;0;5;7
2020-04-07 02:30:00;1;1;0;2;1;2;2
2020-04-07 02:45:00;1;0;0;0;0;3;4
2020-04-07 03:00:00;2;4;3;0;0;3;6
2020-04-07 03:15:00;3;6;0;1;0;6;7
2020-04-07 03:30:00;0;3;2;1;0;2;5
2020-04-07 03:45:00;2;2;0;1;0;4;1
2020-04-07 04:00:00;0;0;0;0;0;5;1
2020-04-07 04:15:00;4;7;1;1;0;2;0
2020-04-07 04:30:00;7;8;0;2;0;3;10
2020-04-07 04:45:00;1;8;1;1;0;0;9
2020-04-07 05:00:00;4;8;2;0;0;1;3
2020-04-07 05:15:00;3;11;2;4;1;9;7
2020-04-07 05:30:00;3;6;2;1;0;7;11
2020-04-07 05:45:00;9;18;3;7;1;8;11
2020-04-07 06:00:00;9;24;4;11;2;14;24
2020-04-07 06:15:00;17;33;5;11;5;17;22
2020-04-07 06:30:00;35;78;18;10;8;23;31
2020-04-07 06:45:00;33;74;17;12;13;13;15
2020-04-07 07:00:00;25;69;16;19;14;18;40
2020-04-07 07:15:00;40;110;25;38;26;36;40
2020-04-07 07:30:00;47;139;38;42;17;50;60
2020-04-07 07:45:00;47;129;42;61;27;43;50
2020-04-07 08:00:00;63;149;35;54;24;54;66
2020-04-07 08:15:00;67;145;47;56;26;67;65
2020-04-07 08:30:00;57;183;62;55;20;51;49
2020-04-07 08:45:00;46;138;46;50;26;63;56
2020-04-07 09:00:00;50;114;34;47;19;54;69
2020-04-07 09:15:00;33;107;21;40;12;51;64
2020-04-07 09:30:00;45;110;31;45;10;64;81
2020-04-07 09:45:00;49;106;35;37;14;53;58
2020-04-07 10:00:00;35;98;32;43;8;55;46
2020-04-07 10:15:00;51;124;39;36;17;59;76
2020-04-07 10:30:00;47;129;42;35;19;57;66
2020-04-07 10:45:00;42;111;35;35;13;64;65
2020-04-07 11:00:00;49;138;44;54;17;81;83
2020-04-07 11:15:00;44;134;52;39;12;78;76
2020-04-07 11:30:00;45;119;36;45;13;70;81
2020-04-07 11:45:00;47;129;43;51;12;60;67
2020-04-07 12:00:00;60;131;33;51;14;63;65
2020-04-07 12:15:00;49;125;28;38;13;80;87
2020-04-07 12:30:00;45;125;37;36;13;64;76
2020-04-07 12:45:00;56;124;37;44;19;83;73
2020-04-07 13:00:00;53;127;45;43;14;89;75
2020-04-07 13:15:00;48;115;44;54;15;73;71
2020-04-07 13:30:00;50;110;41;38;14;59;79
2020-04-07 13:45:00;49;129;49;39;7;62;64
2020-04-07 14:00:00;53;123;54;41;9;67;85
2020-04-07 14:15:00;48;116;36;33;16;68;70
2020-04-07 14:30:00;52;129;45;52;9;65;73
2020-04-07 14:45:00;38;91;30;42;15;70;68
2020-04-07 15:00:00;51;133;40;50;16;81;82
2020-04-07 15:15:00;47;110;33;48;11;77;82
2020-04-07 15:30:00;66;143;45;46;20;76;84
2020-04-07 15:45:00;51;106;38;50;15;83;76
2020-04-07 16:00:00;63;140;58;58;12;75;77
2020-04-07 16:15:00;49;123;49;44;6;86;81
2020-04-07 16:30:00;37;111;40;54;17;88;87
2020-04-07 16:45:00;55;116;40;50;18;88;77
2020-04-07 17:00:00;52;144;57;58;10;101;99
2020-04-07 17:15:00;55;149;67;42;13;92;86
2020-04-07 17:30:00;57;143;66;60;9;107;91
2020-04-07 17:45:00;57;137;58;45;8;84;99
2020-04-07 18:00:00;56;117;45;44;14;77;77
2020-04-07 18:15:00;62;150;56;38;6;75;73
2020-04-07 18:30:00;48;126;56;41;8;76;68
2020-04-07 18:45:00;58;121;49;20;10;78;72
2020-04-07 19:00:00;56;116;44;39;8;74;71
2020-04-07 19:15:00;38;110;38;38;22;56;67
2020-04-07 19:30:00;36;81;25;26;9;54;54
2020-04-07 19:45:00;39;83;23;20;15;50;43
2020-04-07 20:00:00;40;88;27;29;11;53;62
2020-04-07 20:15:00;28;66;17;28;6;46;46
2020-04-07 20:30:00;36;61;24;22;7;36;41
2020-04-07 20:45:00;31;66;21;20;10;38;41
2020-04-07 21:00:00;33;66;20;17;3;27;29
2020-04-07 21:15:00;23;54;15;13;2;30;31
2020-04-07 21:30:00;14;42;16;13;6;20;31
2020-04-07 21:45:00;17;45;12;11;4;29;24
2020-04-07 22:00:00;13;41;18;10;4;18;23
2020-04-07 22:15:00;8;30;5;5;0;8;19
2020-04-07 22:30:00;12;37;14;7;1;16;24
2020-04-07 22:45:00;12;20;7;11;2;16;18
2020-04-07 23:00:00;2;19;3;13;3;21;26
2020-04-07 23:15:00;3;17;6;4;1;11;14
2020-04-07 23:30:00;6;15;6;7;1;8;6
