DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2019-08-07 00:00:00;3;7;8;2;0;0;3;1;0;0
2019-08-07 00:15:00;6;5;6;1;1;0;2;2;0;0
2019-08-07 00:30:00;4;8;5;1;0;0;3;2;0;0
2019-08-07 00:45:00;5;6;3;3;0;0;0;0;0;0
2019-08-07 01:00:00;4;4;5;3;1;0;4;2;0;0
2019-08-07 01:15:00;1;2;4;1;0;1;4;2;0;0
2019-08-07 01:30:00;2;3;5;2;0;0;1;1;0;0
2019-08-07 01:45:00;2;5;5;3;1;0;2;1;0;0
2019-08-07 02:00:00;0;2;3;1;0;0;3;1;0;0
2019-08-07 02:15:00;5;4;3;1;0;1;0;1;0;0
2019-08-07 02:30:00;2;4;5;1;0;0;0;0;0;0
2019-08-07 02:45:00;2;2;1;0;0;0;1;3;0;0
2019-08-07 03:00:00;3;5;3;0;0;0;1;1;0;0
2019-08-07 03:15:00;3;3;5;3;1;0;1;2;0;0
2019-08-07 03:30:00;4;6;5;1;1;2;3;3;0;0
2019-08-07 03:45:00;9;9;8;3;0;0;1;0;0;0
2019-08-07 04:00:00;0;2;6;1;1;0;2;2;0;0
2019-08-07 04:15:00;3;3;3;3;0;0;2;1;0;0
2019-08-07 04:30:00;10;5;10;1;0;0;0;1;0;0
2019-08-07 04:45:00;26;8;20;1;0;0;2;2;0;0
2019-08-07 05:00:00;56;9;49;5;1;1;2;7;0;0
2019-08-07 05:15:00;93;15;131;9;0;3;6;4;0;0
2019-08-07 05:30:00;132;20;169;9;5;15;21;19;0;0
2019-08-07 05:45:00;84;35;100;10;11;6;84;40;0;0
2019-08-07 06:00:00;67;42;79;13;43;2;110;53;1;0
2019-08-07 06:15:00;64;33;89;11;21;2;22;15;0;0
2019-08-07 06:30:00;67;36;122;4;3;1;13;6;1;0
2019-08-07 06:45:00;68;34;115;10;4;1;12;8;0;0
2019-08-07 07:00:00;76;31;96;10;2;3;10;9;0;0
2019-08-07 07:15:00;53;36;90;8;2;1;10;5;0;0
2019-08-07 07:30:00;73;35;98;9;8;3;10;8;0;0
2019-08-07 07:45:00;62;38;100;10;3;3;14;8;0;0
2019-08-07 08:00:00;59;37;106;11;3;4;10;8;1;1
2019-08-07 08:15:00;50;27;76;7;4;5;8;7;0;0
2019-08-07 08:30:00;52;37;91;3;1;0;13;12;2;1
2019-08-07 08:45:00;54;51;79;5;8;6;16;9;1;5
2019-08-07 09:00:00;31;35;57;5;4;2;14;13;1;0
2019-08-07 09:15:00;39;38;46;2;9;7;19;12;3;2
2019-08-07 09:30:00;41;56;53;4;5;4;18;15;3;0
2019-08-07 09:45:00;39;58;56;6;6;1;13;9;3;8
2019-08-07 10:00:00;29;43;59;7;7;2;20;7;4;0
2019-08-07 10:15:00;31;59;68;5;8;4;18;9;0;1
2019-08-07 10:30:00;35;53;64;7;4;1;18;8;2;6
2019-08-07 10:45:00;18;44;49;6;7;2;24;12;2;7
2019-08-07 11:00:00;30;55;66;6;5;1;25;11;2;21
2019-08-07 11:15:00;33;49;57;5;9;4;22;12;2;1
2019-08-07 11:30:00;42;70;71;13;16;4;22;10;4;0
2019-08-07 11:45:00;37;57;69;8;12;2;19;18;1;0
2019-08-07 12:00:00;34;50;63;5;13;2;29;21;1;0
2019-08-07 12:15:00;37;50;64;8;13;4;31;20;4;1
2019-08-07 12:30:00;52;71;76;6;9;3;28;13;3;4
2019-08-07 12:45:00;42;56;79;8;4;2;15;7;4;2
2019-08-07 13:00:00;75;65;126;5;13;6;34;11;3;7
2019-08-07 13:15:00;93;54;86;10;5;7;41;14;2;7
2019-08-07 13:30:00;93;53;133;18;12;11;29;12;0;2
2019-08-07 13:45:00;84;60;95;13;11;12;43;19;0;0
2019-08-07 14:00:00;46;64;102;6;69;5;104;55;2;1
2019-08-07 14:15:00;49;82;57;11;58;3;143;59;0;0
2019-08-07 14:30:00;27;100;70;5;31;3;117;72;0;0
2019-08-07 14:45:00;46;75;55;4;15;1;54;22;0;0
2019-08-07 15:00:00;36;86;65;7;28;4;69;43;0;0
2019-08-07 15:15:00;39;80;50;2;13;1;54;33;2;6
2019-08-07 15:30:00;36;81;69;7;30;4;60;38;1;2
2019-08-07 15:45:00;42;83;85;4;23;8;51;35;0;0
2019-08-07 16:00:00;37;86;71;7;38;5;60;41;0;0
2019-08-07 16:15:00;30;97;68;15;15;1;47;31;0;0
