DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2020-05-12 00:00:00;0;0;0;0;0;0;0;0;0
2020-05-12 00:15:00;0;0;0;0;0;0;0;0;0
2020-05-12 00:30:00;0;0;0;0;0;0;0;0;0
2020-05-12 00:45:00;0;0;0;0;0;0;0;0;0
2020-05-12 01:00:00;1;0;0;0;0;0;0;0;0
2020-05-12 01:15:00;0;0;0;0;0;0;0;0;0
2020-05-12 01:30:00;1;1;1;0;0;0;0;0;0
2020-05-12 01:45:00;1;0;0;0;0;0;0;0;0
2020-05-12 02:00:00;0;0;0;0;0;0;0;0;0
2020-05-12 02:15:00;0;0;0;0;0;0;0;0;0
2020-05-12 02:30:00;0;0;0;0;0;0;0;0;0
2020-05-12 02:45:00;0;0;0;0;0;0;0;0;0
2020-05-12 03:00:00;0;0;0;0;0;0;0;0;0
2020-05-12 03:15:00;0;0;0;0;0;0;0;0;0
2020-05-12 03:30:00;0;0;0;0;0;0;0;0;0
2020-05-12 03:45:00;0;0;0;0;0;0;0;0;0
2020-05-12 04:00:00;0;0;0;0;0;0;0;0;0
2020-05-12 04:15:00;0;0;2;0;0;0;0;0;0
2020-05-12 04:30:00;1;1;1;0;0;0;0;0;0
2020-05-12 04:45:00;0;0;2;0;0;0;0;0;0
2020-05-12 05:00:00;4;0;0;0;0;0;0;0;0
2020-05-12 05:15:00;3;0;3;0;0;0;0;0;0
2020-05-12 05:30:00;2;0;4;0;0;0;0;0;0
2020-05-12 05:45:00;4;0;0;0;0;0;0;0;0
2020-05-12 06:00:00;1;0;0;0;0;0;0;0;0
2020-05-12 06:15:00;0;1;2;0;0;1;0;0;0
2020-05-12 06:30:00;5;2;3;0;0;0;1;0;0
2020-05-12 06:45:00;9;6;7;3;0;3;0;0;0
2020-05-12 07:00:00;2;7;3;1;0;1;0;0;0
2020-05-12 07:15:00;1;2;5;3;2;0;0;20;0
2020-05-12 07:30:00;14;4;12;6;0;0;1;3;0
2020-05-12 07:45:00;9;9;4;3;7;2;0;0;0
2020-05-12 08:00:00;15;5;4;3;2;2;0;0;0
2020-05-12 08:15:00;16;1;2;8;5;0;0;0;0
2020-05-12 08:30:00;14;3;4;6;4;2;0;0;7
2020-05-12 08:45:00;23;9;12;7;5;2;1;0;0
2020-05-12 09:00:00;32;6;9;4;2;1;5;0;0
2020-05-12 09:15:00;40;4;8;7;4;0;1;0;0
2020-05-12 09:30:00;29;6;7;5;9;0;1;0;0
2020-05-12 09:45:00;46;3;9;7;5;1;2;11;0
2020-05-12 10:00:00;49;6;12;5;5;0;4;0;0
2020-05-12 10:15:00;41;6;10;8;2;1;3;0;0
2020-05-12 10:30:00;42;9;16;2;5;1;7;0;0
2020-05-12 10:45:00;55;6;13;8;3;0;1;0;0
2020-05-12 11:00:00;59;13;12;4;5;2;1;0;1
2020-05-12 11:15:00;55;9;13;3;6;0;1;0;0
2020-05-12 11:30:00;52;10;24;4;4;0;0;0;0
2020-05-12 11:45:00;60;11;17;7;3;1;2;2;0
2020-05-12 12:00:00;74;15;22;4;3;1;0;0;0
2020-05-12 12:15:00;52;13;19;5;3;1;1;1;0
2020-05-12 12:30:00;50;18;14;2;2;0;3;0;2
2020-05-12 12:45:00;53;12;14;7;5;0;1;1;0
2020-05-12 13:00:00;59;14;13;3;2;4;1;0;3
2020-05-12 13:15:00;47;10;17;4;3;1;1;0;0
2020-05-12 13:30:00;44;12;15;3;4;0;3;0;2
2020-05-12 13:45:00;55;14;17;3;5;0;2;0;1
2020-05-12 14:00:00;64;12;16;4;7;1;2;0;0
2020-05-12 14:15:00;58;6;12;8;4;1;1;0;0
2020-05-12 14:30:00;39;12;18;5;4;0;3;1;0
2020-05-12 14:45:00;58;17;16;2;3;0;2;0;0
2020-05-12 15:00:00;54;11;18;2;3;5;0;0;1
2020-05-12 15:15:00;47;17;16;12;2;2;2;16;0
2020-05-12 15:30:00;56;19;21;2;2;4;2;0;2
2020-05-12 15:45:00;71;15;13;2;3;1;1;3;0
2020-05-12 16:00:00;55;15;19;5;2;1;1;15;0
2020-05-12 16:15:00;64;16;24;2;3;0;4;1;1
2020-05-12 16:30:00;64;19;27;3;5;3;2;0;5
2020-05-12 16:45:00;62;16;29;3;30;4;3;1;1
2020-05-12 17:00:00;52;7;21;2;6;0;1;0;0
2020-05-12 17:15:00;74;8;17;5;2;1;1;5;0
2020-05-12 17:30:00;66;15;21;3;5;0;1;0;15
2020-05-12 17:45:00;56;15;26;1;1;1;8;0;6
2020-05-12 18:00:00;71;12;18;2;2;1;0;0;0
2020-05-12 18:15:00;64;9;17;3;0;2;3;4;0
2020-05-12 18:30:00;57;12;18;2;8;0;2;1;6
2020-05-12 18:45:00;50;6;12;5;1;1;2;0;0
2020-05-12 19:00:00;43;8;10;1;2;1;0;0;0
2020-05-12 19:15:00;36;12;10;0;1;1;1;0;0
2020-05-12 19:30:00;38;11;8;2;1;5;2;2;0
2020-05-12 19:45:00;26;3;7;4;2;1;0;0;2
2020-05-12 20:00:00;23;8;4;1;1;2;0;3;1
2020-05-12 20:15:00;11;1;3;2;0;1;0;1;0
2020-05-12 20:30:00;19;2;3;0;0;1;0;0;0
2020-05-12 20:45:00;11;2;3;0;0;0;0;0;0
2020-05-12 21:00:00;5;4;6;0;0;0;0;1;0
2020-05-12 21:15:00;7;0;4;0;0;0;0;0;0
2020-05-12 21:30:00;4;0;2;1;0;0;0;1;0
2020-05-12 21:45:00;3;0;1;0;0;0;0;0;0
2020-05-12 22:00:00;2;0;0;0;0;0;0;0;0
2020-05-12 22:15:00;1;1;3;1;0;0;0;0;0
2020-05-12 22:30:00;2;0;0;1;0;0;0;1;0
2020-05-12 22:45:00;1;1;1;0;0;0;0;0;0
2020-05-12 23:00:00;3;0;0;0;0;0;0;0;0
2020-05-12 23:15:00;2;1;0;0;0;0;0;0;0
2020-05-12 23:30:00;3;0;2;0;0;0;0;0;0
