DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2019-10-08 00:00:00;0;0;0;0;5;4;5;2;1;0;66;0;0
2019-10-08 00:15:00;2;2;0;0;6;7;7;6;1;1;838;0;1
2019-10-08 00:30:00;0;1;0;0;2;3;3;1;2;1;2170;0;0
2019-10-08 00:45:00;1;1;0;0;1;1;3;2;1;1;1833;0;0
2019-10-08 01:00:00;1;0;0;0;6;6;1;2;1;0;2320;0;0
2019-10-08 01:15:00;0;1;0;0;2;3;1;1;1;0;2631;0;0
2019-10-08 01:30:00;0;0;0;0;1;1;1;1;1;0;60;0;0
2019-10-08 01:45:00;1;0;0;0;1;1;3;2;0;0;1775;0;0
2019-10-08 02:00:00;2;2;0;0;1;1;0;0;2;1;1958;0;0
2019-10-08 02:15:00;1;2;0;0;2;3;1;0;1;0;1873;0;0
2019-10-08 02:30:00;2;0;0;0;2;2;2;0;2;2;1991;0;0
2019-10-08 02:45:00;0;1;0;0;1;1;1;1;0;1;1365;0;0
2019-10-08 03:00:00;3;2;0;0;2;3;3;5;0;0;0;0;0
2019-10-08 03:15:00;1;0;0;0;0;1;2;0;1;0;0;0;0
2019-10-08 03:30:00;0;0;0;0;4;5;0;0;2;0;0;0;0
2019-10-08 03:45:00;1;0;0;0;0;1;1;0;2;1;2;0;0
2019-10-08 04:00:00;0;0;0;0;3;1;2;1;1;0;0;0;0
2019-10-08 04:15:00;2;1;0;0;7;7;2;1;1;0;13;0;1
2019-10-08 04:30:00;3;0;0;0;5;2;3;4;3;0;1058;0;0
2019-10-08 04:45:00;0;1;0;1;8;10;8;7;1;0;2030;0;0
2019-10-08 05:00:00;0;1;0;0;16;15;31;20;0;1;1136;0;0
2019-10-08 05:15:00;4;2;0;0;20;23;36;23;2;5;1454;0;0
2019-10-08 05:30:00;4;2;0;0;17;18;55;36;14;5;1314;1;0
2019-10-08 05:45:00;10;6;2;0;61;57;58;54;28;17;176;1;1
2019-10-08 06:00:00;10;6;0;1;48;50;43;35;13;5;223;0;2
2019-10-08 06:15:00;16;10;0;1;49;52;66;63;25;12;530;0;1
2019-10-08 06:30:00;12;12;3;2;51;67;82;75;39;18;727;2;1
2019-10-08 06:45:00;20;13;3;4;47;53;86;99;46;23;1078;5;1
2019-10-08 07:00:00;24;12;5;5;52;54;84;91;52;30;931;3;1
2019-10-08 07:15:00;23;20;2;4;62;65;107;91;114;48;7;2;2
2019-10-08 07:30:00;26;21;5;7;76;69;105;117;87;51;6;0;3
2019-10-08 07:45:00;41;39;3;6;85;90;96;87;84;44;7;2;3
