DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2019-10-23 00:00:00;0;6;4;5;4;3;2;0;0;0;0;0;0
2019-10-23 00:15:00;0;6;4;3;1;2;1;4;0;0;0;0;0
2019-10-23 00:30:00;1;7;4;4;4;2;4;4;0;0;0;0;0
2019-10-23 00:45:00;0;3;3;3;3;2;0;3;0;0;0;0;0
2019-10-23 01:00:00;0;4;5;4;2;3;1;3;0;0;0;0;0
2019-10-23 01:15:00;0;1;2;2;2;0;2;0;0;0;0;0;0
2019-10-23 01:30:00;0;2;3;3;9;3;6;2;0;0;0;0;0
2019-10-23 01:45:00;1;4;2;2;1;2;1;0;0;0;0;0;0
2019-10-23 02:00:00;2;2;0;1;1;0;1;4;0;0;0;0;0
2019-10-23 02:15:00;1;2;3;2;3;2;3;3;0;0;0;0;0
2019-10-23 02:30:00;1;2;1;1;3;4;1;1;0;0;0;0;0
2019-10-23 02:45:00;0;2;4;4;6;0;4;3;0;0;0;0;0
2019-10-23 03:00:00;2;2;3;3;5;4;4;3;0;0;0;0;0
2019-10-23 03:15:00;0;2;1;1;2;1;2;2;0;0;0;0;0
2019-10-23 03:30:00;1;1;3;3;10;5;6;1;0;0;0;0;0
2019-10-23 03:45:00;1;3;9;10;3;3;3;0;0;0;0;0;0
2019-10-23 04:00:00;2;2;0;0;5;2;2;3;0;0;0;0;0
2019-10-23 04:15:00;0;2;2;2;4;4;3;2;0;0;0;0;0
2019-10-23 04:30:00;0;8;11;11;2;7;2;6;0;0;0;0;0
2019-10-23 04:45:00;2;20;21;21;9;6;9;12;0;0;0;0;0
2019-10-23 05:00:00;3;30;52;52;7;6;7;25;0;0;0;0;0
2019-10-23 05:15:00;19;72;125;125;20;14;19;66;0;0;0;0;0
2019-10-23 05:30:00;19;93;116;115;21;34;26;62;0;0;0;0;0
2019-10-23 05:45:00;8;90;67;68;46;121;45;86;0;0;0;0;0
2019-10-23 06:00:00;5;71;42;42;44;101;47;88;0;0;0;0;0
2019-10-23 06:15:00;5;80;39;41;26;46;23;88;0;0;0;0;0
2019-10-23 06:30:00;10;105;41;41;28;24;29;105;0;0;0;0;0
2019-10-23 06:45:00;11;93;52;56;21;24;20;93;0;0;0;0;0
2019-10-23 07:00:00;9;95;49;48;29;21;28;105;0;0;0;0;0
2019-10-23 07:15:00;7;108;61;67;24;28;23;93;0;0;0;0;0
2019-10-23 07:30:00;8;104;39;40;36;34;36;101;0;0;0;0;0
2019-10-23 07:45:00;7;81;59;61;32;41;31;104;0;0;0;0;0
2019-10-23 08:00:00;9;81;43;46;20;39;21;117;0;0;0;0;0
2019-10-23 08:15:00;5;83;51;51;24;34;23;108;0;0;0;0;0
2019-10-23 08:30:00;9;77;37;37;22;29;24;88;0;0;0;0;0
2019-10-23 08:45:00;5;53;24;24;18;32;19;64;0;0;0;0;0
2019-10-23 09:00:00;4;49;32;34;14;24;18;55;0;0;0;0;0
2019-10-23 09:15:00;5;44;38;39;14;21;16;71;0;0;0;0;0
2019-10-23 09:30:00;4;42;38;39;16;21;14;49;0;0;0;0;0
2019-10-23 09:45:00;5;51;38;39;12;30;13;76;0;0;0;0;0
2019-10-23 10:00:00;2;39;29;29;13;21;15;59;0;0;0;0;0
2019-10-23 10:15:00;5;51;23;25;18;22;20;46;0;0;0;0;0
2019-10-23 10:30:00;6;49;29;29;18;21;27;48;0;0;0;0;0
2019-10-23 10:45:00;6;54;27;26;15;25;18;48;0;0;0;0;0
2019-10-23 11:00:00;5;41;34;33;13;34;13;49;0;0;0;0;0
2019-10-23 11:15:00;1;51;19;18;19;26;18;57;0;0;0;0;0
