DATUM;1(DA1);2(DB1);3(TAFGA);4(TAFGB);5(TAFBA);6(TAFBB)
2020-09-11 00:00:00;1;0;0;0;0;0
2020-09-11 00:15:00;1;3;0;0;0;0
2020-09-11 00:30:00;1;0;0;0;0;0
2020-09-11 00:45:00;3;1;0;0;0;0
2020-09-11 01:00:00;0;0;0;0;0;0
2020-09-11 01:15:00;3;1;0;0;0;0
2020-09-11 01:30:00;0;4;0;0;0;0
2020-09-11 01:45:00;0;0;0;0;0;0
2020-09-11 02:00:00;0;0;0;0;0;0
2020-09-11 02:15:00;0;1;0;0;0;0
2020-09-11 02:30:00;0;0;0;0;0;0
2020-09-11 02:45:00;0;0;0;0;0;0
2020-09-11 03:00:00;0;0;0;0;0;0
2020-09-11 03:15:00;2;0;0;0;0;0
2020-09-11 03:30:00;2;1;0;0;0;0
2020-09-11 03:45:00;0;0;0;0;0;0
2020-09-11 04:00:00;0;0;0;0;0;0
2020-09-11 04:15:00;2;2;0;0;0;0
2020-09-11 04:30:00;0;1;0;0;0;0
2020-09-11 04:45:00;0;2;0;0;0;0
2020-09-11 05:00:00;3;8;0;0;0;0
2020-09-11 05:15:00;2;3;0;0;0;0
2020-09-11 05:30:00;9;5;0;0;0;0
2020-09-11 05:45:00;19;6;0;0;0;0
2020-09-11 06:00:00;9;7;0;0;0;0
2020-09-11 06:15:00;10;4;0;0;0;0
2020-09-11 06:30:00;11;5;0;0;0;0
2020-09-11 06:45:00;12;15;0;1;0;0
2020-09-11 07:00:00;7;7;1;0;0;0
2020-09-11 07:15:00;14;9;1;1;0;0
2020-09-11 07:30:00;13;16;0;0;0;0
2020-09-11 07:45:00;18;14;0;2;0;0
2020-09-11 08:00:00;11;22;4;2;0;0
2020-09-11 08:15:00;13;14;0;4;0;0
2020-09-11 08:30:00;15;13;1;0;0;0
2020-09-11 08:45:00;12;11;2;0;0;0
2020-09-11 09:00:00;6;8;2;0;0;0
2020-09-11 09:15:00;12;10;2;0;0;0
2020-09-11 09:30:00;18;12;0;3;0;0
2020-09-11 09:45:00;9;9;0;0;0;0
2020-09-11 10:00:00;7;14;0;1;0;0
2020-09-11 10:15:00;7;10;4;1;0;0
2020-09-11 10:30:00;15;15;0;1;0;0
2020-09-11 10:45:00;4;17;1;0;0;0
2020-09-11 11:00:00;8;27;2;1;0;0
2020-09-11 11:15:00;13;20;1;0;0;0
2020-09-11 11:30:00;18;12;0;0;0;0
2020-09-11 11:45:00;10;34;4;2;0;0
2020-09-11 12:00:00;22;41;3;0;0;0
2020-09-11 12:15:00;16;26;1;2;0;0
2020-09-11 12:30:00;13;15;4;2;0;0
2020-09-11 12:45:00;15;18;1;0;0;0
2020-09-11 13:00:00;10;24;3;3;0;0
2020-09-11 13:15:00;20;16;0;0;0;0
2020-09-11 13:30:00;14;18;2;1;0;0
2020-09-11 13:45:00;17;13;2;1;0;0
2020-09-11 14:00:00;27;21;3;2;0;0
2020-09-11 14:15:00;21;13;1;4;0;0
2020-09-11 14:30:00;16;15;3;1;0;0
2020-09-11 14:45:00;22;15;4;2;0;0
2020-09-11 15:00:00;17;19;4;3;0;0
2020-09-11 15:15:00;17;18;4;4;0;0
2020-09-11 15:30:00;11;16;1;0;0;0
2020-09-11 15:45:00;17;15;3;6;0;0
2020-09-11 16:00:00;13;19;4;2;0;0
2020-09-11 16:15:00;22;17;1;1;0;0
2020-09-11 16:30:00;19;21;2;2;0;0
2020-09-11 16:45:00;22;21;5;6;0;0
2020-09-11 17:00:00;20;14;7;2;0;0
2020-09-11 17:15:00;14;22;7;1;0;0
2020-09-11 17:30:00;15;15;3;0;0;0
2020-09-11 17:45:00;15;14;7;1;0;0
2020-09-11 18:00:00;18;13;6;2;0;0
2020-09-11 18:15:00;10;11;0;2;0;0
2020-09-11 18:30:00;16;10;2;5;0;0
2020-09-11 18:45:00;9;16;3;1;0;0
2020-09-11 19:00:00;13;5;1;0;0;0
2020-09-11 19:15:00;10;8;0;1;0;0
2020-09-11 19:30:00;12;17;3;3;0;0
2020-09-11 19:45:00;10;10;1;0;0;0
2020-09-11 20:00:00;2;7;3;0;0;0
2020-09-11 20:15:00;7;11;1;1;0;0
2020-09-11 20:30:00;2;5;1;0;0;0
2020-09-11 20:45:00;8;8;2;0;0;0
2020-09-11 21:00:00;6;8;2;1;0;0
2020-09-11 21:15:00;5;4;0;0;0;0
2020-09-11 21:30:00;5;3;2;0;0;0
2020-09-11 21:45:00;8;6;0;0;0;0
2020-09-11 22:00:00;0;10;0;0;0;0
2020-09-11 22:15:00;5;3;0;0;0;0
2020-09-11 22:30:00;4;0;0;0;0;0
2020-09-11 22:45:00;7;5;0;0;0;0
2020-09-11 23:00:00;1;1;0;0;0;0
2020-09-11 23:15:00;3;0;0;0;0;0
2020-09-11 23:30:00;3;3;0;0;0;0
2020-09-11 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
