DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-04-13 00:00:00;0;4;2;2;1;0;0
2020-04-13 00:15:00;0;2;1;0;2;3;3
2020-04-13 00:30:00;0;3;4;5;1;0;0
2020-04-13 00:45:00;0;4;0;6;2;0;0
2020-04-13 01:00:00;0;0;2;2;1;0;0
2020-04-13 01:15:00;0;1;0;1;0;0;0
2020-04-13 01:30:00;0;2;1;3;2;0;0
2020-04-13 01:45:00;0;2;0;2;2;0;0
2020-04-13 02:00:00;0;2;0;3;1;0;0
2020-04-13 02:15:00;0;2;3;2;0;0;0
2020-04-13 02:30:00;0;0;0;1;0;0;0
2020-04-13 02:45:00;0;0;1;4;1;0;0
2020-04-13 03:00:00;0;0;0;0;0;0;0
2020-04-13 03:15:00;0;1;2;2;0;0;0
2020-04-13 03:30:00;0;1;0;0;0;0;0
2020-04-13 03:45:00;0;0;0;0;1;0;0
2020-04-13 04:00:00;0;3;1;1;2;0;0
2020-04-13 04:15:00;0;1;1;1;0;1;1
2020-04-13 04:30:00;0;1;0;1;2;0;0
2020-04-13 04:45:00;0;0;0;0;1;1;1
2020-04-13 05:00:00;0;7;2;8;5;0;0
2020-04-13 05:15:00;0;3;3;4;2;1;1
2020-04-13 05:30:00;0;7;12;3;5;0;0
2020-04-13 05:45:00;0;6;11;4;3;1;1
2020-04-13 06:00:00;0;10;5;6;7;0;0
2020-04-13 06:15:00;0;9;3;10;4;1;1
2020-04-13 06:30:00;0;5;2;5;2;0;0
2020-04-13 06:45:00;0;5;8;8;3;1;1
2020-04-13 07:00:00;0;7;8;5;3;0;0
2020-04-13 07:15:00;0;6;2;14;6;1;1
2020-04-13 07:30:00;0;7;3;8;5;0;0
2020-04-13 07:45:00;0;6;5;14;7;0;0
2020-04-13 08:00:00;0;13;7;9;7;2;2
2020-04-13 08:15:00;0;9;6;11;0;0;0
2020-04-13 08:30:00;0;10;13;12;6;2;2
2020-04-13 08:45:00;0;11;8;15;10;0;0
2020-04-13 09:00:00;0;15;16;17;4;1;1
2020-04-13 09:15:00;3;11;12;28;7;0;0
2020-04-13 09:30:00;1;15;13;17;10;2;2
2020-04-13 09:45:00;7;23;20;29;15;0;0
2020-04-13 10:00:00;2;21;16;29;13;3;3
2020-04-13 10:15:00;0;26;17;31;10;0;0
2020-04-13 10:30:00;3;31;14;35;13;2;2
2020-04-13 10:45:00;9;24;8;37;14;0;0
2020-04-13 11:00:00;1;30;6;28;13;2;2
2020-04-13 11:15:00;1;33;19;32;19;0;0
2020-04-13 11:30:00;1;30;3;43;22;2;2
2020-04-13 11:45:00;1;31;21;43;23;0;0
2020-04-13 12:00:00;7;31;31;46;26;2;2
2020-04-13 12:15:00;1;33;24;40;20;1;1
2020-04-13 12:30:00;4;34;22;43;34;2;2
2020-04-13 12:45:00;2;30;34;36;27;0;0
2020-04-13 13:00:00;11;42;31;38;22;2;2
2020-04-13 13:15:00;0;34;34;46;31;0;0
2020-04-13 13:30:00;3;29;26;34;20;1;1
2020-04-13 13:45:00;5;39;40;45;28;0;0
2020-04-13 14:00:00;0;39;25;47;35;2;2
2020-04-13 14:15:00;22;41;26;41;24;0;0
2020-04-13 14:30:00;16;34;37;51;35;2;2
2020-04-13 14:45:00;4;47;31;52;32;0;0
2020-04-13 15:00:00;18;42;31;39;15;2;2
2020-04-13 15:15:00;56;33;32;45;32;0;0
2020-04-13 15:30:00;14;40;27;41;31;2;2
2020-04-13 15:45:00;11;34;41;58;34;0;0
2020-04-13 16:00:00;10;42;36;48;34;2;2
2020-04-13 16:15:00;7;30;22;39;32;0;0
2020-04-13 16:30:00;0;37;45;42;37;2;2
2020-04-13 16:45:00;5;35;39;43;39;0;0
2020-04-13 17:00:00;2;39;40;44;30;2;2
2020-04-13 17:15:00;4;31;33;49;38;1;1
2020-04-13 17:30:00;13;41;45;43;40;2;2
2020-04-13 17:45:00;3;50;34;43;41;0;0
2020-04-13 18:00:00;0;47;35;48;37;2;2
2020-04-13 18:15:00;6;26;23;49;30;0;0
2020-04-13 18:30:00;1;34;11;48;35;1;1
2020-04-13 18:45:00;3;38;18;42;21;0;0
2020-04-13 19:00:00;0;32;30;42;24;2;2
2020-04-13 19:15:00;2;34;17;30;22;1;0
2020-04-13 19:30:00;0;29;0;39;20;2;3
2020-04-13 19:45:00;4;19;14;34;21;0;0
2020-04-13 20:00:00;1;16;6;35;26;2;2
2020-04-13 20:15:00;0;26;6;28;14;0;0
2020-04-13 20:30:00;0;21;18;27;18;1;1
2020-04-13 20:45:00;0;15;17;23;19;0;0
2020-04-13 21:00:00;0;22;15;33;17;2;2
2020-04-13 21:15:00;0;15;7;24;3;0;0
2020-04-13 21:30:00;0;13;1;11;10;1;1
2020-04-13 21:45:00;0;16;10;16;9;0;0
2020-04-13 22:00:00;0;6;10;14;7;2;2
2020-04-13 22:15:00;0;9;11;15;5;1;1
2020-04-13 22:30:00;0;3;5;9;5;1;1
2020-04-13 22:45:00;0;7;0;3;5;1;1
2020-04-13 23:00:00;0;8;3;5;6;2;2
2020-04-13 23:15:00;0;2;3;7;4;0;0
2020-04-13 23:30:00;0;7;2;5;4;1;1
2020-04-13 23:45:00;0;8;2;7;4;0;0
