DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2020-05-14 00:00:00;4;8;1;1;3;5;3;1;0;0;0;0;0;0
2020-05-14 00:15:00;10;7;4;1;4;2;3;3;0;0;0;0;0;0
2020-05-14 00:30:00;7;6;2;2;2;7;6;2;0;0;0;0;0;0
2020-05-14 00:45:00;10;4;2;1;4;3;7;5;0;0;0;0;0;0
2020-05-14 01:00:00;2;0;1;0;3;6;2;1;0;0;0;0;0;0
2020-05-14 01:15:00;9;5;6;2;1;4;4;1;0;0;0;0;0;0
2020-05-14 01:30:00;4;1;1;0;5;2;5;2;0;0;0;0;0;0
2020-05-14 01:45:00;0;2;4;1;4;5;2;1;0;0;0;0;0;0
2020-05-14 02:00:00;6;3;0;1;4;6;4;2;0;0;0;0;0;0
2020-05-14 02:15:00;5;5;2;0;4;5;0;0;0;0;0;0;0;0
2020-05-14 02:30:00;8;2;3;2;4;0;4;2;0;0;0;0;0;0
2020-05-14 02:45:00;3;2;2;1;2;5;2;1;0;0;0;0;0;0
2020-05-14 03:00:00;4;5;2;1;4;4;1;0;0;0;0;0;0;0
2020-05-14 03:15:00;8;7;1;0;4;4;0;0;0;0;0;0;0;0
2020-05-14 03:30:00;8;1;1;1;1;3;1;1;0;0;0;0;0;0
2020-05-14 03:45:00;5;1;3;0;4;0;4;3;0;0;0;0;0;0
2020-05-14 04:00:00;3;2;1;0;7;7;3;3;0;0;0;0;0;0
2020-05-14 04:15:00;3;3;6;2;3;5;3;3;0;0;0;0;0;0
2020-05-14 04:30:00;8;9;8;3;12;12;5;4;0;0;0;0;0;0
2020-05-14 04:45:00;13;7;8;2;12;15;10;7;0;0;0;0;0;0
2020-05-14 05:00:00;12;11;19;2;16;16;57;39;0;1;0;0;0;0
2020-05-14 05:15:00;31;18;52;6;33;34;40;19;0;0;0;0;0;0
2020-05-14 05:30:00;52;35;77;15;40;48;18;20;0;0;0;0;0;0
2020-05-14 05:45:00;43;36;50;17;36;57;13;20;0;0;0;0;0;0
2020-05-14 06:00:00;45;33;26;8;33;53;24;29;0;0;0;0;0;0
2020-05-14 06:15:00;56;42;36;8;45;65;18;17;0;0;0;0;0;0
2020-05-14 06:30:00;74;66;51;17;55;81;24;27;0;0;0;0;0;0
2020-05-14 06:45:00;70;73;49;19;52;91;15;26;0;0;0;0;0;0
2020-05-14 07:00:00;62;78;50;23;67;86;29;11;0;0;0;0;0;0
2020-05-14 07:15:00;82;67;49;26;74;80;24;25;0;0;0;0;0;0
2020-05-14 07:30:00;75;74;49;30;86;109;42;19;0;0;0;0;0;5
2020-05-14 07:45:00;91;89;56;19;70;90;33;18;0;0;0;0;0;0
2020-05-14 08:00:00;77;74;40;26;54;75;43;28;0;0;0;0;0;0
2020-05-14 08:15:00;66;60;43;20;51;76;31;26;0;0;0;0;0;0
2020-05-14 08:30:00;83;66;30;20;55;91;43;35;0;0;0;0;0;0
2020-05-14 08:45:00;81;90;45;18;56;63;25;24;0;2;0;0;0;0
2020-05-14 09:00:00;81;69;36;22;54;71;25;15;0;0;0;0;0;0
2020-05-14 09:15:00;73;61;23;23;55;70;26;18;0;0;0;0;0;0
2020-05-14 09:30:00;80;95;44;18;65;79;38;28;0;0;0;0;0;0
2020-05-14 09:45:00;85;86;40;16;67;77;41;35;0;0;0;0;0;0
2020-05-14 10:00:00;79;92;28;21;68;97;40;29;0;0;0;0;1;0
2020-05-14 10:15:00;97;91;50;23;71;110;38;25;1;0;0;0;0;37
2020-05-14 10:30:00;75;77;37;19;75;94;50;34;0;0;0;0;0;0
2020-05-14 10:45:00;97;88;35;26;71;87;42;22;0;0;0;0;0;0
2020-05-14 11:00:00;88;76;39;32;77;107;37;29;0;5;0;0;0;0
2020-05-14 11:15:00;80;86;40;28;82;110;39;29;0;0;0;0;0;0
2020-05-14 11:30:00;90;94;41;36;67;96;51;24;0;0;0;0;0;0
2020-05-14 11:45:00;96;100;39;26;67;110;43;27;0;0;0;0;0;0
2020-05-14 12:00:00;72;79;29;24;70;104;59;29;6;0;0;0;1;0
2020-05-14 12:15:00;79;75;23;19;60;100;53;23;0;0;0;0;0;0
2020-05-14 12:30:00;77;67;40;30;73;99;46;33;0;0;0;0;0;0
2020-05-14 12:45:00;79;92;38;29;79;101;46;27;0;1;0;0;0;0
2020-05-14 13:00:00;82;77;52;25;73;96;39;36;0;0;0;0;0;0
2020-05-14 13:15:00;103;84;46;28;77;114;44;37;0;0;0;4;0;0
2020-05-14 13:30:00;106;104;60;21;66;79;74;61;0;0;4;0;0;0
2020-05-14 13:45:00;97;99;67;20;75;100;65;43;0;12;0;0;0;0
2020-05-14 14:00:00;123;109;68;25;78;106;64;59;0;0;1;0;2;0
2020-05-14 14:15:00;110;103;54;28;64;90;56;49;0;0;0;0;0;0
2020-05-14 14:30:00;99;91;42;20;88;106;56;37;0;0;1;0;0;0
2020-05-14 14:45:00;133;127;43;16;105;141;51;21;0;0;0;0;0;0
2020-05-14 15:00:00;95;109;45;31;84;113;62;36;0;0;0;0;0;0
2020-05-14 15:15:00;115;102;54;27;90;128;74;43;0;0;0;0;0;0
2020-05-14 15:30:00;103;111;48;28;103;136;49;40;0;0;0;0;0;9
2020-05-14 15:45:00;103;95;46;16;103;139;43;47;0;0;0;0;0;0
2020-05-14 16:00:00;120;117;48;33;115;144;68;47;0;0;12;0;0;0
2020-05-14 16:15:00;102;107;44;25;103;119;47;48;0;0;0;0;1;0
2020-05-14 16:30:00;119;118;47;32;108;143;53;38;0;4;0;0;0;0
2020-05-14 16:45:00;119;104;39;27;104;142;53;41;0;0;3;0;0;0
2020-05-14 17:00:00;97;117;53;32;105;119;61;38;0;0;0;0;0;0
2020-05-14 17:15:00;123;106;46;35;95;124;55;36;0;5;0;0;0;0
2020-05-14 17:30:00;107;101;39;39;95;127;47;25;0;0;0;0;0;0
2020-05-14 17:45:00;112;104;38;22;88;115;45;31;0;0;0;0;0;0
2020-05-14 18:00:00;100;89;51;19;96;122;42;38;0;0;0;0;0;0
2020-05-14 18:15:00;93;94;49;24;80;101;53;34;0;1;0;0;0;0
2020-05-14 18:30:00;88;83;33;25;73;91;29;25;0;0;0;0;0;0
2020-05-14 18:45:00;91;91;31;13;65;93;45;38;0;0;0;0;0;0
2020-05-14 19:00:00;70;78;32;19;69;87;39;21;0;0;0;0;0;0
2020-05-14 19:15:00;76;87;21;13;54;69;34;23;0;0;2;0;4;0
2020-05-14 19:30:00;64;54;31;12;52;71;37;23;1;0;10;0;0;0
2020-05-14 19:45:00;43;44;23;13;38;64;31;15;0;0;0;0;0;0
2020-05-14 20:00:00;48;47;29;8;56;73;11;19;0;0;0;0;0;0
2020-05-14 20:15:00;33;43;23;4;38;53;23;25;0;3;0;3;0;0
2020-05-14 20:30:00;51;39;25;4;34;46;24;12;0;0;0;0;0;0
2020-05-14 20:45:00;38;33;14;1;24;31;19;13;10;0;0;0;4;2
2020-05-14 21:00:00;31;22;38;6;23;23;52;48;0;0;0;0;0;0
2020-05-14 21:15:00;50;34;64;9;22;26;23;19;0;0;0;0;0;0
2020-05-14 21:30:00;55;28;46;7;25;22;17;21;11;0;0;0;0;4
2020-05-14 21:45:00;30;22;23;4;20;28;19;19;0;0;0;0;0;0
2020-05-14 22:00:00;31;29;13;4;18;27;23;23;0;1;0;0;0;0
2020-05-14 22:15:00;18;24;10;3;14;21;16;16;0;0;0;0;0;0
2020-05-14 22:30:00;22;19;8;1;18;20;7;15;0;0;0;0;0;0
2020-05-14 22:45:00;16;13;8;1;13;22;10;7;0;0;0;0;0;0
2020-05-14 23:00:00;13;5;4;2;15;19;6;6;0;0;0;0;0;0
2020-05-14 23:15:00;17;9;5;0;10;10;7;7;0;0;0;0;0;0
2020-05-14 23:30:00;13;11;10;3;13;10;10;9;0;0;0;0;0;0
2020-05-14 23:45:00;15;11;2;1;8;6;10;5;0;0;0;0;0;0
