DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2019-08-07 00:00:00;18;7;8;3;3;4;3;14;0;0;0;0;0
2019-08-07 00:15:00;17;2;9;7;4;4;3;23;0;0;0;0;0
2019-08-07 00:30:00;11;9;11;5;0;0;1;40;0;0;0;0;0
2019-08-07 00:45:00;18;3;8;4;0;0;1;17;0;0;0;0;0
2019-08-07 01:00:00;8;5;8;2;0;0;0;18;0;0;0;0;0
2019-08-07 01:15:00;14;1;3;0;0;0;0;13;0;0;0;0;0
2019-08-07 01:30:00;17;4;4;2;2;2;0;8;0;0;0;0;0
2019-08-07 01:45:00;15;4;5;2;0;0;0;8;0;0;0;0;0
2019-08-07 02:00:00;8;5;3;0;0;0;1;8;0;0;0;0;0
2019-08-07 02:15:00;11;6;5;3;0;0;0;5;0;0;0;0;0
2019-08-07 02:30:00;9;3;2;2;0;0;0;4;0;0;0;0;0
2019-08-07 02:45:00;2;5;6;3;0;0;0;6;0;0;0;0;0
2019-08-07 03:00:00;9;2;4;1;1;1;1;7;0;0;0;0;0
2019-08-07 03:15:00;6;1;2;1;0;0;1;5;0;0;0;0;0
2019-08-07 03:30:00;5;2;1;2;0;0;0;5;0;0;0;0;0
2019-08-07 03:45:00;6;2;3;4;0;0;3;14;0;0;0;0;0
2019-08-07 04:00:00;5;2;2;1;0;0;0;5;0;0;0;0;0
2019-08-07 04:15:00;11;5;5;3;1;1;0;9;0;0;0;0;0
2019-08-07 04:30:00;6;4;5;3;2;1;2;11;0;0;0;0;0
2019-08-07 04:45:00;20;6;4;3;1;1;1;10;0;0;0;0;0
2019-08-07 05:00:00;20;5;10;3;4;4;2;26;0;0;0;0;0
2019-08-07 05:15:00;18;10;12;8;3;3;4;36;0;0;0;0;0
2019-08-07 05:30:00;57;13;19;9;7;7;4;85;0;0;0;0;0
2019-08-07 05:45:00;46;12;25;7;7;6;5;73;0;0;0;0;0
2019-08-07 06:00:00;75;14;26;8;7;8;3;104;0;0;0;0;0
2019-08-07 06:15:00;73;20;23;9;7;7;5;113;0;0;0;0;0
2019-08-07 06:30:00;110;24;33;16;8;10;19;181;0;1;0;0;0
2019-08-07 06:45:00;89;16;21;9;16;16;12;171;0;0;0;0;0
2019-08-07 07:00:00;92;20;24;14;14;13;16;163;1;0;0;0;0
2019-08-07 07:15:00;120;15;22;12;23;21;17;192;1;1;0;0;0
2019-08-07 07:30:00;148;20;25;18;14;16;25;193;1;3;0;0;0
2019-08-07 07:45:00;129;20;24;21;23;27;23;166;0;2;0;0;0
2019-08-07 08:00:00;132;23;23;18;21;20;27;169;4;0;0;0;0
2019-08-07 08:15:00;113;22;20;14;21;24;16;143;1;2;0;0;0
2019-08-07 08:30:00;160;23;24;15;26;28;4;165;2;1;0;0;0
2019-08-07 08:45:00;129;25;26;20;18;20;2;200;2;0;0;0;0
2019-08-07 09:00:00;129;26;30;14;23;25;13;174;1;1;0;0;0
2019-08-07 09:15:00;130;16;24;13;24;28;17;165;2;0;0;0;0
2019-08-07 09:30:00;141;21;31;23;26;24;21;152;2;0;0;0;0
2019-08-07 09:45:00;152;28;24;20;34;37;30;202;4;0;0;0;0
2019-08-07 10:00:00;151;33;34;30;34;35;12;188;1;1;0;0;0
2019-08-07 10:15:00;151;21;24;18;26;29;13;200;2;0;0;0;0
2019-08-07 10:30:00;183;19;27;21;33;34;19;190;2;1;0;0;0
2019-08-07 10:45:00;155;27;34;26;31;36;15;197;1;1;0;0;0
2019-08-07 11:00:00;161;20;25;22;28;32;9;182;1;1;0;0;0
2019-08-07 11:15:00;200;19;26;23;32;30;8;203;3;3;0;0;0
