DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DB5);7(DC1);8(DD1);9(DD2);10(DD3);11(DD4);12(DD5);13(TAFGA);14(TAFBA);15(TAFBB);16(TAFGC);17(TAFBC);18(TAFBD)
2020-07-05 00:00:00;18;3;2;0;0;0;17;2;4;0;0;0;0;0;0;0;0;0
2020-07-05 00:15:00;14;2;3;0;0;0;15;2;1;0;0;0;0;0;0;0;0;0
2020-07-05 00:30:00;11;3;1;0;0;0;11;5;7;0;0;0;0;0;0;0;0;0
2020-07-05 00:45:00;11;2;3;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0
2020-07-05 01:00:00;3;3;2;0;0;0;3;5;4;0;0;0;0;0;0;0;0;0
2020-07-05 01:15:00;12;3;1;0;0;0;16;1;0;0;0;0;0;0;0;0;0;0
2020-07-05 01:30:00;11;0;1;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0
2020-07-05 01:45:00;5;1;2;0;0;0;7;3;3;0;0;0;0;0;0;0;0;0
2020-07-05 02:00:00;5;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 02:15:00;259;0;0;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0
2020-07-05 02:30:00;7;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 02:45:00;4;3;3;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 03:00:00;1;2;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0
2020-07-05 03:15:00;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 03:30:00;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 03:45:00;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0
2020-07-05 04:00:00;1;1;1;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0
2020-07-05 04:15:00;1;2;2;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0
2020-07-05 04:30:00;1;2;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-07-05 04:45:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 05:00:00;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 05:15:00;257;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0
2020-07-05 05:30:00;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2020-07-05 05:45:00;260;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0
2020-07-05 06:00:00;5;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0
2020-07-05 06:15:00;3;2;1;0;0;0;4;3;2;0;0;0;0;0;0;0;0;0
2020-07-05 06:30:00;2;0;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0
2020-07-05 06:45:00;9;4;3;0;0;0;10;1;1;0;0;0;0;0;0;0;0;0
2020-07-05 07:00:00;7;2;3;0;0;0;8;4;5;0;0;0;0;0;0;0;0;0
2020-07-05 07:15:00;7;4;5;0;0;0;7;3;3;0;0;0;0;0;0;0;0;0
2020-07-05 07:30:00;12;6;8;0;0;0;12;4;3;0;0;0;0;0;0;0;0;0
2020-07-05 07:45:00;13;5;7;0;0;0;9;4;0;0;0;0;0;0;0;0;0;0
2020-07-05 08:00:00;15;6;6;0;0;0;9;3;5;0;0;0;0;0;0;0;0;0
2020-07-05 08:15:00;13;4;8;0;0;0;10;4;3;0;0;0;0;0;0;0;0;0
2020-07-05 08:30:00;22;8;10;0;0;0;12;6;3;0;0;0;0;0;0;0;0;0
2020-07-05 08:45:00;25;7;5;0;0;0;17;2;10;0;0;0;0;0;0;0;0;0
2020-07-05 09:00:00;30;8;8;0;0;0;22;8;6;0;0;0;0;0;0;1;0;0
2020-07-05 09:15:00;41;10;12;0;0;0;24;6;5;0;0;0;0;0;0;0;0;0
2020-07-05 09:30:00;43;9;10;0;0;0;33;7;7;0;0;0;0;0;0;0;0;0
2020-07-05 09:45:00;26;5;4;0;0;0;43;4;8;0;0;0;0;0;0;2;0;0
2020-07-05 10:00:00;45;9;11;0;0;0;31;11;3;0;0;0;0;0;0;0;0;0
2020-07-05 10:15:00;41;14;9;0;0;0;24;4;4;0;0;0;1;0;0;1;0;0
