DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-10-03 00:00:00;7;10;13;4;5;11;27;0;0;0;0;0
2019-10-03 00:15:00;11;15;19;3;7;15;41;0;0;0;0;0
2019-10-03 00:30:00;3;6;9;3;4;4;21;0;1;0;0;0
2019-10-03 00:45:00;2;10;9;2;8;6;16;0;0;0;0;0
2019-10-03 01:00:00;2;7;8;4;5;5;19;0;1;0;0;0
2019-10-03 01:15:00;2;9;11;4;3;11;19;0;0;0;0;0
2019-10-03 01:30:00;1;8;6;6;7;5;19;0;1;0;0;0
2019-10-03 01:45:00;4;4;5;0;1;2;18;1;1;0;0;0
2019-10-03 02:00:00;4;3;3;0;1;1;7;0;0;0;0;0
2019-10-03 02:15:00;2;5;6;2;1;0;6;0;0;0;0;0
2019-10-03 02:30:00;3;2;3;0;0;1;7;0;0;0;0;0
2019-10-03 02:45:00;1;2;2;0;0;2;5;0;0;0;0;0
2019-10-03 03:00:00;5;6;9;2;0;2;6;0;0;0;0;0
2019-10-03 03:15:00;3;3;2;0;0;3;7;0;0;0;0;0
2019-10-03 03:30:00;2;4;3;0;0;1;5;0;0;0;0;0
2019-10-03 03:45:00;1;4;3;0;0;3;4;0;0;0;0;0
2019-10-03 04:00:00;1;6;4;1;1;1;5;0;0;0;0;0
2019-10-03 04:15:00;3;2;5;0;0;0;1;0;0;0;0;0
2019-10-03 04:30:00;5;3;7;1;2;3;10;0;0;0;0;0
2019-10-03 04:45:00;3;4;4;0;0;0;3;0;0;0;0;0
2019-10-03 05:00:00;1;3;4;0;1;0;5;0;0;0;0;0
2019-10-03 05:15:00;5;4;5;1;1;3;4;0;0;0;0;0
2019-10-03 05:30:00;13;12;11;0;0;1;4;0;0;0;0;0
2019-10-03 05:45:00;27;20;26;0;2;6;8;1;1;0;0;0
2019-10-03 06:00:00;38;36;43;0;1;1;3;0;0;0;0;0
2019-10-03 06:15:00;15;16;17;0;1;1;6;0;0;0;0;0
2019-10-03 06:30:00;12;13;15;0;0;4;14;0;0;0;0;0
2019-10-03 06:45:00;9;6;9;0;0;2;10;0;1;0;0;0
2019-10-03 07:00:00;9;11;12;0;2;4;7;1;1;0;0;0
2019-10-03 07:15:00;6;11;15;2;1;0;9;0;1;0;0;0
2019-10-03 07:30:00;14;13;22;0;2;6;15;0;2;0;0;0
2019-10-03 07:45:00;18;17;18;0;1;1;5;0;0;0;0;0
2019-10-03 08:00:00;9;16;17;0;0;0;10;0;0;0;0;0
2019-10-03 08:15:00;20;23;26;0;0;2;12;0;1;0;0;0
2019-10-03 08:30:00;17;21;25;1;0;4;10;0;0;1;0;0
2019-10-03 08:45:00;21;29;32;0;2;5;22;0;0;0;0;0
2019-10-03 09:00:00;20;28;35;0;2;2;15;0;0;0;0;0
2019-10-03 09:15:00;29;36;44;0;0;7;23;0;1;0;0;0
2019-10-03 09:30:00;17;28;30;0;0;8;27;0;0;0;0;0
2019-10-03 09:45:00;32;35;43;0;1;14;22;1;0;0;0;0
2019-10-03 10:00:00;27;42;49;2;1;14;47;0;1;0;0;0
2019-10-03 10:15:00;32;28;36;0;0;10;38;1;2;0;0;0
2019-10-03 10:30:00;32;44;48;1;1;15;49;0;0;1;0;0
2019-10-03 10:45:00;29;40;51;2;2;15;33;1;1;0;0;0
2019-10-03 11:00:00;40;52;75;1;1;17;51;0;0;0;0;0
2019-10-03 11:15:00;32;36;49;0;1;18;51;0;0;0;0;0
2019-10-03 11:30:00;28;48;61;1;7;14;58;1;1;0;0;0
2019-10-03 11:45:00;37;48;60;0;2;26;58;257;0;0;0;0
2019-10-03 12:00:00;24;45;53;5;3;14;53;0;2;0;0;0
2019-10-03 12:15:00;35;50;53;0;2;14;45;3;3;1;0;1
2019-10-03 12:30:00;30;50;59;1;5;19;47;255;1;1;0;4
2019-10-03 12:45:00;50;66;85;2;2;19;53;7;5;0;0;1
2019-10-03 13:00:00;25;44;51;3;6;23;57;0;0;0;0;0
2019-10-03 13:15:00;50;72;85;4;6;25;38;0;2;0;0;0
2019-10-03 13:30:00;42;54;67;3;3;15;45;1;2;0;0;1
2019-10-03 13:45:00;48;76;82;4;2;14;44;0;0;0;0;0
2019-10-03 14:00:00;46;65;74;24;5;21;65;0;0;3;0;0
2019-10-03 14:15:00;47;68;73;2;9;24;66;1;1;2;0;0
2019-10-03 14:30:00;32;53;66;5;9;27;73;0;1;1;0;0
2019-10-03 14:45:00;35;61;68;1;3;19;59;255;1;0;0;0
2019-10-03 15:00:00;36;52;60;3;7;20;65;3;0;1;0;0
2019-10-03 15:15:00;41;52;61;3;11;24;63;0;0;0;0;0
2019-10-03 15:30:00;43;82;92;4;4;25;48;0;1;2;0;0
2019-10-03 15:45:00;39;82;90;7;17;18;54;0;1;1;0;0
2019-10-03 16:00:00;27;51;64;6;8;21;67;1;4;0;0;0
2019-10-03 16:15:00;34;66;71;9;24;28;89;2;2;0;0;1
2019-10-03 16:30:00;37;74;84;0;4;33;63;258;2;3;0;0
2019-10-03 16:45:00;42;82;94;4;7;28;70;3;1;0;0;0
2019-10-03 17:00:00;29;53;65;5;2;20;65;1;2;0;0;0
2019-10-03 17:15:00;45;66;70;2;13;33;79;1;2;0;0;0
2019-10-03 17:30:00;48;76;86;1;5;30;81;0;1;0;0;3
2019-10-03 17:45:00;31;47;57;1;2;24;59;0;0;1;0;0
2019-10-03 18:00:00;34;73;87;14;6;35;91;1;4;0;0;0
2019-10-03 18:15:00;39;60;75;4;10;27;59;0;1;0;0;0
2019-10-03 18:30:00;40;66;79;2;6;20;71;255;1;0;0;0
2019-10-03 18:45:00;32;72;80;4;7;29;68;4;3;0;0;0
2019-10-03 19:00:00;36;60;71;9;12;23;72;257;0;1;0;0
2019-10-03 19:15:00;25;54;65;6;9;25;79;0;1;0;0;0
2019-10-03 19:30:00;31;56;65;3;4;26;72;255;2;0;0;0
2019-10-03 19:45:00;27;61;70;8;11;17;77;3;0;0;0;0
2019-10-03 20:00:00;23;43;55;7;11;19;53;0;1;0;0;0
2019-10-03 20:15:00;16;34;40;12;9;16;63;4;6;0;0;0
2019-10-03 20:30:00;15;26;35;6;10;21;54;1;1;0;0;0
2019-10-03 20:45:00;18;36;43;8;11;13;59;1;3;0;0;0
2019-10-03 21:00:00;13;22;30;5;9;11;46;1;2;0;0;0
2019-10-03 21:15:00;12;25;38;8;10;25;54;0;1;0;0;0
2019-10-03 21:30:00;14;23;26;12;6;17;45;0;3;0;0;0
