DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-10-10 00:00:00;4;15;8;24;14;0;0
2020-10-10 00:15:00;0;17;11;29;18;2;2
2020-10-10 00:30:00;0;30;16;34;17;1;1
2020-10-10 00:45:00;1;10;9;25;12;0;0
2020-10-10 01:00:00;0;15;10;15;9;0;0
2020-10-10 01:15:00;0;13;7;18;10;0;0
2020-10-10 01:30:00;0;16;8;17;7;0;0
2020-10-10 01:45:00;0;9;1;18;10;0;0
2020-10-10 02:00:00;0;11;5;10;7;0;0
2020-10-10 02:15:00;0;5;4;15;9;0;0
2020-10-10 02:30:00;0;15;5;8;11;0;0
2020-10-10 02:45:00;0;5;5;10;2;0;0
2020-10-10 03:00:00;0;4;5;7;6;0;0
2020-10-10 03:15:00;0;9;2;5;4;0;0
2020-10-10 03:30:00;0;6;5;12;6;0;0
2020-10-10 03:45:00;0;6;5;14;4;0;0
2020-10-10 04:00:00;0;2;6;10;4;0;0
2020-10-10 04:15:00;1;6;4;11;4;0;0
2020-10-10 04:30:00;0;6;4;4;2;0;0
2020-10-10 04:45:00;0;15;13;8;5;0;0
2020-10-10 05:00:00;0;48;41;17;7;0;0
2020-10-10 05:15:00;1;52;51;18;13;0;0
2020-10-10 05:30:00;0;39;41;24;17;0;0
2020-10-10 05:45:00;0;28;11;44;43;0;0
2020-10-10 06:00:00;0;16;10;50;41;1;1
2020-10-10 06:15:00;2;24;21;44;31;1;0
2020-10-10 06:30:00;0;25;20;31;14;1;2
2020-10-10 06:45:00;0;25;12;38;12;1;1
2020-10-10 07:00:00;2;25;23;27;28;1;1
2020-10-10 07:15:00;0;38;32;43;40;2;1
2020-10-10 07:30:00;5;45;34;33;45;2;3
2020-10-10 07:45:00;20;50;52;50;30;1;1
2020-10-10 08:00:00;0;42;38;52;31;2;2
2020-10-10 08:15:00;5;54;53;53;41;2;2
2020-10-10 08:30:00;7;69;64;58;44;3;3
2020-10-10 08:45:00;4;76;71;78;64;2;2
2020-10-10 09:00:00;13;69;67;78;70;2;2
2020-10-10 09:15:00;3;89;101;67;62;2;2
2020-10-10 09:30:00;8;102;100;70;68;2;2
2020-10-10 09:45:00;19;113;115;101;90;1;1
2020-10-10 10:00:00;4;115;106;103;116;4;4
2020-10-10 10:15:00;2;106;93;120;113;1;1
2020-10-10 10:30:00;1;125;119;102;91;4;3
2020-10-10 10:45:00;3;124;114;119;125;1;1
2020-10-10 11:00:00;8;128;119;123;119;3;4
2020-10-10 11:15:00;4;146;134;109;105;1;1
2020-10-10 11:30:00;8;126;127;98;115;3;3
2020-10-10 11:45:00;16;126;134;124;142;1;1
2020-10-10 12:00:00;0;115;118;96;111;3;3
2020-10-10 12:15:00;4;134;141;116;132;2;2
2020-10-10 12:30:00;2;114;119;127;125;2;2
2020-10-10 12:45:00;0;110;113;119;136;3;3
2020-10-10 13:00:00;5;117;120;105;142;1;1
2020-10-10 13:15:00;4;131;123;116;131;3;3
2020-10-10 13:30:00;3;128;122;110;124;2;2
2020-10-10 13:45:00;9;127;130;109;131;2;2
2020-10-10 14:00:00;134;119;132;107;111;3;2
2020-10-10 14:15:00;2;106;114;123;137;1;2
2020-10-10 14:30:00;4;112;120;116;152;2;2
2020-10-10 14:45:00;15;135;138;123;136;3;3
2020-10-10 15:00:00;8;117;113;121;134;1;1
2020-10-10 15:15:00;1;106;115;93;115;4;4
2020-10-10 15:30:00;9;103;109;112;125;0;0
2020-10-10 15:45:00;0;98;118;92;115;4;4
2020-10-10 16:00:00;5;106;112;108;112;1;1
2020-10-10 16:15:00;31;99;114;125;142;3;3
2020-10-10 16:30:00;65;95;98;111;135;3;3
2020-10-10 16:45:00;16;110;107;136;150;2;2
2020-10-10 17:00:00;12;92;83;117;124;2;2
2020-10-10 17:15:00;1;84;84;124;141;2;2
2020-10-10 17:30:00;5;89;97;115;120;1;1
2020-10-10 17:45:00;14;76;78;131;118;3;3
2020-10-10 18:00:00;14;96;96;129;100;0;0
2020-10-10 18:15:00;8;109;95;110;103;3;3
2020-10-10 18:30:00;11;92;87;102;96;4;3
2020-10-10 18:45:00;4;91;112;104;88;2;3
2020-10-10 19:00:00;1;81;75;88;77;1;2
2020-10-10 19:15:00;2;84;96;86;84;1;1
2020-10-10 19:30:00;2;69;74;83;64;4;4
2020-10-10 19:45:00;3;70;74;89;66;0;0
2020-10-10 20:00:00;0;60;70;72;70;3;3
2020-10-10 20:15:00;0;56;53;93;74;2;2
2020-10-10 20:30:00;4;56;65;75;63;3;3
2020-10-10 20:45:00;0;34;51;52;39;2;2
2020-10-10 21:00:00;0;58;43;46;44;2;2
2020-10-10 21:15:00;5;41;36;59;45;1;1
2020-10-10 21:30:00;0;42;37;46;37;1;1
2020-10-10 21:45:00;0;36;44;67;48;1;1
2020-10-10 22:00:00;0;40;39;60;47;1;1
2020-10-10 22:15:00;0;46;33;48;35;3;3
2020-10-10 22:30:00;0;32;29;54;42;1;1
2020-10-10 22:45:00;0;36;26;40;25;1;1
2020-10-10 23:00:00;5;33;25;33;18;2;2
2020-10-10 23:15:00;5;27;31;50;34;0;0
2020-10-10 23:30:00;0;36;19;32;28;1;1
2020-10-10 23:45:00;0;18;17;34;19;0;0
