DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-02-23 00:00:00;11;0;3;8;7
2020-02-23 00:15:00;13;4;7;19;10
2020-02-23 00:30:00;14;0;2;7;14
2020-02-23 00:45:00;10;1;0;7;14
2020-02-23 01:00:00;10;0;5;9;11
2020-02-23 01:15:00;14;4;6;7;14
2020-02-23 01:30:00;9;0;2;14;7
2020-02-23 01:45:00;5;1;6;7;11
2020-02-23 02:00:00;6;0;1;7;12
2020-02-23 02:15:00;5;2;4;9;8
2020-02-23 02:30:00;5;2;0;9;6
2020-02-23 02:45:00;6;0;4;7;5
2020-02-23 03:00:00;6;0;0;12;4
2020-02-23 03:15:00;9;4;5;10;2
2020-02-23 03:30:00;1;0;1;2;1
2020-02-23 03:45:00;1;1;1;3;4
2020-02-23 04:00:00;3;0;3;14;3
2020-02-23 04:15:00;4;2;3;4;6
2020-02-23 04:30:00;1;0;0;4;1
2020-02-23 04:45:00;3;0;1;1;3
2020-02-23 05:00:00;0;0;0;2;1
2020-02-23 05:15:00;6;2;4;3;2
2020-02-23 05:30:00;1;0;1;5;3
2020-02-23 05:45:00;2;0;1;5;2
2020-02-23 06:00:00;3;0;0;3;2
2020-02-23 06:15:00;3;2;2;2;2
2020-02-23 06:30:00;2;1;1;3;2
2020-02-23 06:45:00;2;2;0;1;3
2020-02-23 07:00:00;2;1;1;3;1
2020-02-23 07:15:00;6;1;2;2;6
2020-02-23 07:30:00;4;1;1;5;7
2020-02-23 07:45:00;3;1;2;5;16
2020-02-23 08:00:00;4;0;1;4;12
2020-02-23 08:15:00;4;0;1;3;15
2020-02-23 08:30:00;9;2;0;5;7
2020-02-23 08:45:00;19;4;1;7;18
2020-02-23 09:00:00;16;3;3;9;7
2020-02-23 09:15:00;23;3;0;4;20
2020-02-23 09:30:00;22;4;4;8;42
2020-02-23 09:45:00;22;3;5;8;25
2020-02-23 10:00:00;29;7;3;11;27
2020-02-23 10:15:00;22;2;5;9;32
2020-02-23 10:30:00;16;5;4;14;19
2020-02-23 10:45:00;21;4;4;13;29
2020-02-23 11:00:00;27;1;8;16;47
2020-02-23 11:15:00;32;5;5;7;33
2020-02-23 11:30:00;32;4;8;21;54
2020-02-23 11:45:00;31;8;3;9;43
2020-02-23 12:00:00;32;4;4;12;36
2020-02-23 12:15:00;28;5;7;7;39
2020-02-23 12:30:00;25;6;3;14;33
2020-02-23 12:45:00;28;4;9;15;31
2020-02-23 13:00:00;25;10;7;17;39
2020-02-23 13:15:00;43;10;2;19;34
2020-02-23 13:30:00;40;11;12;18;41
2020-02-23 13:45:00;30;10;9;23;29
2020-02-23 14:00:00;40;8;7;18;34
2020-02-23 14:15:00;29;3;7;14;40
2020-02-23 14:30:00;20;4;9;17;44
2020-02-23 14:45:00;32;3;11;19;41
2020-02-23 15:00:00;25;7;6;11;50
2020-02-23 15:15:00;24;6;4;16;28
2020-02-23 15:30:00;27;10;9;22;54
2020-02-23 15:45:00;29;2;6;7;32
2020-02-23 16:00:00;32;6;9;14;41
2020-02-23 16:15:00;35;1;6;14;34
2020-02-23 16:30:00;33;4;7;11;47
2020-02-23 16:45:00;34;2;13;19;30
2020-02-23 17:00:00;35;7;7;15;41
2020-02-23 17:15:00;24;3;8;18;49
2020-02-23 17:30:00;36;4;7;14;40
2020-02-23 17:45:00;23;4;3;21;38
2020-02-23 18:00:00;18;4;7;20;30
2020-02-23 18:15:00;25;3;8;20;41
2020-02-23 18:30:00;20;7;9;23;59
2020-02-23 18:45:00;25;2;7;12;45
2020-02-23 19:00:00;17;3;7;14;51
2020-02-23 19:15:00;20;2;2;10;26
2020-02-23 19:30:00;19;4;2;14;18
2020-02-23 19:45:00;10;3;7;12;42
2020-02-23 20:00:00;15;3;6;9;26
2020-02-23 20:15:00;12;0;0;11;19
2020-02-23 20:30:00;9;2;4;13;26
2020-02-23 20:45:00;12;0;6;11;19
2020-02-23 21:00:00;12;2;6;8;13
2020-02-23 21:15:00;13;2;7;11;7
2020-02-23 21:30:00;18;0;8;19;27
2020-02-23 21:45:00;5;2;1;9;12
2020-02-23 22:00:00;11;3;10;7;15
2020-02-23 22:15:00;5;1;4;3;6
2020-02-23 22:30:00;5;0;6;4;17
2020-02-23 22:45:00;6;2;2;1;5
2020-02-23 23:00:00;7;2;6;6;5
2020-02-23 23:15:00;4;1;0;5;8
2020-02-23 23:30:00;1;0;0;3;3
2020-02-23 23:45:00;1;0;1;2;7
