DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2019-11-25 00:00:00;6;6;5;5;1;2;0
2019-11-25 00:15:00;8;10;10;12;0;3;0
2019-11-25 00:30:00;6;7;5;4;1;1;0
2019-11-25 00:45:00;7;9;14;1;1;1;0
2019-11-25 01:00:00;2;5;5;6;0;1;0
2019-11-25 01:15:00;5;6;3;5;1;6;0
2019-11-25 01:30:00;4;4;5;3;0;0;0
2019-11-25 01:45:00;3;4;5;3;0;1;0
2019-11-25 02:00:00;3;4;3;5;0;1;0
2019-11-25 02:15:00;6;4;5;2;0;1;0
2019-11-25 02:30:00;5;4;4;2;1;0;0
2019-11-25 02:45:00;7;4;5;1;0;4;0
2019-11-25 03:00:00;6;3;6;3;0;1;0
2019-11-25 03:15:00;4;6;8;3;0;1;0
2019-11-25 03:30:00;3;6;6;2;0;0;0
2019-11-25 03:45:00;4;6;7;1;0;0;0
2019-11-25 04:00:00;5;5;12;7;1;2;0
2019-11-25 04:15:00;9;11;17;8;1;2;0
2019-11-25 04:30:00;12;14;43;9;2;4;0
2019-11-25 04:45:00;25;23;62;23;7;2;0
2019-11-25 05:00:00;29;36;125;40;4;8;0
2019-11-25 05:15:00;34;57;226;118;5;22;0
2019-11-25 05:30:00;50;67;231;161;6;27;0
2019-11-25 05:45:00;56;67;195;125;20;28;0
2019-11-25 06:00:00;88;98;193;119;11;30;0
2019-11-25 06:15:00;73;97;240;159;14;48;0
2019-11-25 06:30:00;72;95;172;185;17;83;1
2019-11-25 06:45:00;83;116;203;237;90;59;0
2019-11-25 07:00:00;77;110;213;252;33;65;0
2019-11-25 07:15:00;83;124;233;192;53;78;4
2019-11-25 07:30:00;94;116;275;201;56;78;0
2019-11-25 07:45:00;85;158;223;201;41;71;1
2019-11-25 08:00:00;97;143;190;228;23;74;0
2019-11-25 08:15:00;83;116;234;234;60;77;9
2019-11-25 08:30:00;88;131;214;151;36;73;0
2019-11-25 08:45:00;94;161;191;181;18;56;0
2019-11-25 09:00:00;104;125;138;143;26;39;0
2019-11-25 09:15:00;82;127;159;155;40;25;3
2019-11-25 09:30:00;76;123;139;152;41;29;0
2019-11-25 09:45:00;97;146;124;119;31;26;0
2019-11-25 10:00:00;86;127;124;136;24;27;0
2019-11-25 10:15:00;100;134;136;127;25;26;1
2019-11-25 10:30:00;93;151;151;172;28;27;0
2019-11-25 10:45:00;106;134;152;133;21;18;0
2019-11-25 11:00:00;98;147;132;152;21;27;0
2019-11-25 11:15:00;99;169;154;133;21;26;0
2019-11-25 11:30:00;93;144;124;126;24;32;0
2019-11-25 11:45:00;100;161;130;122;65;35;0
2019-11-25 12:00:00;109;158;120;129;30;34;1
2019-11-25 12:15:00;116;172;114;115;28;27;0
2019-11-25 12:30:00;110;173;138;127;234;32;0
2019-11-25 12:45:00;123;174;151;155;22;34;0
2019-11-25 13:00:00;118;180;176;164;17;37;0
2019-11-25 13:15:00;123;148;196;151;15;34;0
2019-11-25 13:30:00;134;183;228;171;17;33;0
2019-11-25 13:45:00;126;182;200;151;18;46;0
2019-11-25 14:00:00;143;201;174;281;52;44;0
2019-11-25 14:15:00;195;246;106;114;9;17;0
2019-11-25 14:30:00;220;301;126;144;28;27;0
2019-11-25 14:45:00;173;263;136;143;16;32;0
2019-11-25 15:00:00;195;271;120;138;46;26;0
2019-11-25 15:15:00;206;277;127;112;24;37;0
2019-11-25 15:30:00;200;279;134;143;29;44;0
2019-11-25 15:45:00;213;275;124;158;22;29;0
2019-11-25 16:00:00;228;295;108;149;24;34;5
2019-11-25 16:15:00;238;293;119;167;24;26;1
2019-11-25 16:30:00;213;266;124;143;27;29;1
2019-11-25 16:45:00;212;278;154;173;24;39;0
2019-11-25 17:00:00;216;262;138;156;31;41;0
2019-11-25 17:15:00;214;264;134;154;35;28;0
2019-11-25 17:30:00;190;241;129;169;30;37;0
2019-11-25 17:45:00;178;235;113;136;17;27;0
2019-11-25 18:00:00;166;245;111;128;13;31;0
2019-11-25 18:15:00;135;187;118;134;21;31;0
2019-11-25 18:30:00;135;188;95;95;16;25;0
2019-11-25 18:45:00;112;155;89;102;12;22;0
2019-11-25 19:00:00;84;148;95;94;13;16;0
2019-11-25 19:15:00;87;129;68;85;5;18;0
2019-11-25 19:30:00;91;111;69;61;16;18;0
2019-11-25 19:45:00;72;120;63;73;3;12;0
2019-11-25 20:00:00;84;120;76;67;5;23;0
2019-11-25 20:15:00;53;85;73;80;8;7;0
2019-11-25 20:30:00;59;91;73;56;4;8;0
2019-11-25 20:45:00;41;62;86;52;3;9;0
2019-11-25 21:00:00;48;70;192;71;5;9;0
2019-11-25 21:15:00;43;56;185;89;4;15;0
2019-11-25 21:30:00;57;78;148;83;4;13;0
2019-11-25 21:45:00;108;137;59;35;4;6;0
2019-11-25 22:00:00;181;211;43;32;3;10;0
2019-11-25 22:15:00;86;91;32;36;1;3;0
2019-11-25 22:30:00;50;47;43;32;1;2;0
2019-11-25 22:45:00;23;35;36;26;1;4;0
2019-11-25 23:00:00;33;24;24;23;2;4;0
2019-11-25 23:15:00;20;23;20;17;0;3;0
2019-11-25 23:30:00;12;21;18;6;1;2;0
2019-11-25 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
